"","#wt","#mut","pvalue","p_adj"
"ETS1",34,2,7.25761310101242e-06,0.000173213812302415
"SMARCE1",35,1,7.27677946580572e-06,0.000173213812302415
"FAT3",25,11,7.31030882851608e-06,0.000173381455041544
"DNM2",33,3,7.52402674658491e-06,0.000177806061672003
"CDKL5",35,1,7.86403925405857e-06,0.000185172665313192
"YIF1B",36,0,7.99289900214416e-06,0.000187066253772558
"WT1",35,1,8.0016118326178e-06,0.000187066253772558
"TMEM14C",32,4,8.20156301323773e-06,0.000191058475034357
"BMX",34,2,8.29520658438981e-06,0.000192554689012112
"CDC42",35,1,8.3919208822509e-06,0.000193889613006209
"HAT1",34,2,8.41195387927945e-06,0.000193889613006209
"HPSE",34,2,8.50694452252086e-06,0.000195391083664637
"ADCY3",35,1,8.64044529679874e-06,0.00019776347871624
"LIMS3",36,0,8.83156152944674e-06,0.000200039452497434
"LIMS3-LOC440895",36,0,8.83156152944674e-06,0.000200039452497434
"LIMS3L",36,0,8.83156152944674e-06,0.000200039452497434
"CYP26B1",34,2,8.96611882086275e-06,0.000202386944142647
"LYZ",36,0,9.03000290996986e-06,0.000203128519067569
"ZCWPW1",33,3,9.10250379029452e-06,0.000204058184285164
"MDM2",35,1,9.17433645669106e-06,0.000204966574899316
"ADH1C",36,0,9.21466983361552e-06,0.000205167444662746
"GCLC",34,2,9.28653569354435e-06,0.000206066653050649
"STK39",34,2,9.35857901202363e-06,0.000206963710178063
"WDR69",36,0,9.47964591691453e-06,0.000208935226168763
"SLIT1",34,2,9.56106973599745e-06,0.000210022692925635
"AJAP1",32,4,9.92623409265477e-06,0.00021731481060374
"GTF3C4",36,0,1.00931297020918e-05,0.000219895148163384
"ULK2",33,3,1.01112801095598e-05,0.000219895148163384
"DPCR1",33,3,1.03011114574073e-05,0.000222684113259194
"TINF2",36,0,1.03075597796419e-05,0.000222684113259194
"UCK2",34,2,1.04171965870201e-05,0.000224312397561295
"OR2T3",32,4,1.04990469604192e-05,0.000225333643943948
"NME7",33,3,1.08310983967857e-05,0.000231700555899867
"PAN3",34,2,1.12369268432922e-05,0.000239599098098341
"IL6",29,7,1.13522803977863e-05,0.000241272816506198
"SDF2",36,0,1.13985004783098e-05,0.000241471146055068
"OR51E1",34,2,1.15731807451669e-05,0.000244380777928589
"CBX3",29,7,1.1737313719845e-05,0.000247049696495516
"ATP7A",36,0,1.24013290158805e-05,0.000260189422237031
"SARDH",33,3,1.27055052735941e-05,0.000265719608693121
"ARHGEF11",32,4,1.29422240644044e-05,0.00026980827619615
"OTX2",35,1,1.30193535328179e-05,0.000270554565796273
"EAF1",36,0,1.32654494054416e-05,0.000274796303189939
"SALL1",31,5,1.33319404531223e-05,0.000274827664822294
"CRBN",35,1,1.33509314716605e-05,0.000274827664822294
"BFSP1",35,1,1.37671191353698e-05,0.000282506463511382
"UNK",31,5,1.43697943016495e-05,0.000293952104683118
"HIST1H1D",33,3,1.45620864797103e-05,0.000296445253630546
"ABCC12",33,3,1.4582244373516e-05,0.000296445253630546
"ABCB10",35,1,1.47840230955667e-05,0.000298760258349219
"UTS2D",35,1,1.48108024131976e-05,0.000298760258349219
"VDAC2",36,0,1.48330406299261e-05,0.000298760258349219
"PPP6C",35,1,1.55525246282825e-05,0.000312290877965452
"NKIRAS1",36,0,1.56129260490353e-05,0.000312544996688028
"GPSM1",33,3,1.5695644032454e-05,0.000313242944623305
"LRRC3",36,0,1.65689899224634e-05,0.000329667501618375
"COL22A1",32,4,1.6777904059768e-05,0.00033281260598558
"SDHAF2",34,2,1.69641074726129e-05,0.00033548956953391
"NFE2L1",36,0,1.70414946568705e-05,0.000336004891638176
"SLC46A1",36,0,1.73144324390803e-05,0.000339823326523381
"LRRN2",31,5,1.73389842741841e-05,0.000339823326523381
"MAP1LC3B",35,1,1.75667593746668e-05,0.000343259721989758
"SP7",35,1,1.82607682586124e-05,0.000355758895895467
"MAP2K6",33,3,1.92437178081541e-05,0.000373796370243848
"MED26",32,4,1.93274747270192e-05,0.000374312572671798
"LRRD1",27,9,1.94134278426987e-05,0.00037486813763512
"RABGGTA",35,1,1.95818419018815e-05,0.000377008050263871
"DHRS11",36,0,1.98930131432936e-05,0.000381875847612903
"ETV4",36,0,1.99526377002029e-05,0.000381900486507392
"SREK1IP1",36,0,2.03485969032594e-05,0.000387451758607594
"HCAR1",36,0,2.03610456707932e-05,0.000387451758607594
"BOLL",35,1,2.06746233863233e-05,0.00039227850633876
"AP5M1",34,2,2.08979288978881e-05,0.000395369487183744
"LRRC30",34,2,2.15135028217429e-05,0.000405842620954262
"RASGRP2",34,2,2.21441255696352e-05,0.000416538637870207
"MTCP1",35,1,2.24809996680318e-05,0.00042166367858721
"CAMKK2",35,1,2.27973564874049e-05,0.000426375701618721
"ETV6",36,0,2.29677499496257e-05,0.000428338721282763
"MSI2",35,1,2.31109636468062e-05,0.000428534737563864
"PROX1",30,6,2.31724640881405e-05,0.000428534737563864
"HTR1B",34,2,2.31873857796959e-05,0.000428534737563864
"CELF2",36,0,2.32401209647375e-05,0.000428534737563864
"C1orf228",35,1,2.39098655968406e-05,0.000439646011789097
"PPP2R2A",34,2,2.4315191083271e-05,0.000445846612972246
"KLF15",35,1,2.49054705129217e-05,0.000455394441278172
"CORO2A",36,0,2.51732274595771e-05,0.000459008208775464
"LRRTM3",34,2,2.54108399019418e-05,0.000462053772216975
"CYP26C1",36,0,2.55556514810629e-05,0.000463399708019495
"CXCL12",35,1,2.59314546608203e-05,0.000468915199474391
"PTK2",34,2,2.60518484191916e-05,0.000469794489675009
"ANXA4",36,0,2.61659223792508e-05,0.00047055529641367
"KIT",36,0,2.6988782282862e-05,0.000483516643084185
"PRDM7",33,3,2.70343860936162e-05,0.000483516643084185
"SOCS7",36,0,2.71569853677276e-05,0.000484385902499032
"OR2T34",20,16,2.74985009364587e-05,0.000489144530244725
"PSENEN",35,1,2.76092399937526e-05,0.000489783428181855
"WEE1",35,1,2.81674933833906e-05,0.000498336247804527
"ARL9",36,0,2.83645710097372e-05,0.00050047030142787
"SETX",34,2,2.85488663759319e-05,0.00050236795509906
"GHSR",34,2,2.87524816651518e-05,0.000504594490563227
"L3MBTL4",34,2,2.88419593687914e-05,0.000504811406492269
"LOC100653057",36,0,2.8939082954783e-05,0.000505160632058692
"IGSF11",35,1,2.92980390182991e-05,0.000510066392057941
"IKBKB",36,0,2.95255624711635e-05,0.000512664010440945
"PFKFB2",35,1,3.00431281672756e-05,0.000520270679849169
"TAF5",36,0,3.01892403699795e-05,0.000521421550031361
"EAF2",34,2,3.08336098883276e-05,0.00053114950086577
"NRP2",33,3,3.19441861582683e-05,0.000548836332262531
"HPGD",34,2,3.25594183361981e-05,0.000555756181088021
"SULT2B1",36,0,3.2592204531917e-05,0.000555756181088021
"PDE6B",34,2,3.26390564833322e-05,0.000555756181088021
"SETD4",36,0,3.26865459393352e-05,0.000555756181088021
"HCRTR1",36,0,3.28932747741064e-05,0.000557822219355701
"ALPK1",32,4,3.32136770641338e-05,0.000559380045567322
"GPR37L1",35,1,3.32816792556255e-05,0.000559380045567322
"RAVER2",34,2,3.33137642998416e-05,0.000559380045567322
"CHD5",29,7,3.33269504691805e-05,0.000559380045567322
"UNC5CL",35,1,3.42013037996427e-05,0.000572587556707062
"KCTD1",34,2,3.45507562229903e-05,0.0005764910828246
"MAPK10",34,2,3.46106012144925e-05,0.0005764910828246
"DSG1",31,5,3.47535125456662e-05,0.000577402266812007
"BRMS1",34,2,3.56097567668668e-05,0.000590130298217494
"INPP5F",31,5,3.69664945346003e-05,0.000608884472494385
"SCYL2",36,0,3.70057805514851e-05,0.000608884472494385
"DDX20",32,4,3.70204735797075e-05,0.000608884472494385
"RBM11",34,2,3.76567291107547e-05,0.000617796864057645
"RAB3A",33,3,3.78405569322479e-05,0.000619260714196237
"CAPN10",32,4,3.80329811552263e-05,0.000620857592623719
"SIGLEC15",35,1,3.9405079355225e-05,0.000640319227967569
"RDM1",34,2,3.942081406522e-05,0.000640319227967569
"LCNL1",36,0,3.97305459267134e-05,0.000643752855535312
"TNNI3K",35,1,4.06606912146229e-05,0.00065584021004404
"LLGL1",35,1,4.07206725144891e-05,0.00065584021004404
"SMARCA1",34,2,4.0777110523667e-05,0.00065584021004404
"NPAS3",34,2,4.15022126624029e-05,0.000665866382568846
"ZWINT",35,1,4.16833485323621e-05,0.000667137407072964
"FOXG1",33,3,4.25366241588331e-05,0.000679133516448101
"ARHGEF33",36,0,4.27886755525559e-05,0.000681495547851657
"NR5A2",33,3,4.32106285475029e-05,0.000686545569106684
"RIPK4",35,1,4.36736226417907e-05,0.000692221631508867
"C1QTNF5",33,3,4.39447316597191e-05,0.000694836264358747
"NEK4",34,2,4.4183939151098e-05,0.000696935098031536
"SPR",36,0,4.48353346553281e-05,0.000705509857340812
"CPA6",35,1,4.49456264865861e-05,0.00070554933089015
"SLAMF6",33,3,4.52382153600359e-05,0.000708443439585634
"SCARA5",34,2,4.54797035941467e-05,0.000710525393143877
"FLCN",34,2,4.56597145364898e-05,0.000711639265133005
"KLHL38",35,1,4.63502354940479e-05,0.000719944190937057
"FPGT-TNNI3K",34,2,4.64125341545124e-05,0.000719944190937057
"IQCA1",34,2,4.6745772381624e-05,0.000723104039536378
"KLHL7",29,7,4.68371696858271e-05,0.000723104039536378
"GNB5",34,2,4.75221044144698e-05,0.000731952224699104
"RDH8",32,4,4.8091850534971e-05,0.000738272356029118
"ARID1A",32,4,4.81580042811539e-05,0.000738272356029118
"SATB1",35,1,4.8542270666849e-05,0.00074242454155419
"SNAP29",32,4,4.86988401756808e-05,0.000743083001841507
"SH3BP4",33,3,4.89309680786457e-05,0.000744888644285616
"NCOA1",34,2,4.90816158098729e-05,0.000745448392323499
"CETN2",35,1,4.97289585834418e-05,0.000753531858535208
"METTL2B",30,6,5.08228907841642e-05,0.000768329429730113
"SFN",36,0,5.22321678861184e-05,0.000787364754686858
