"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues"
"SLC16A6","SLC16A6",5,0.447005750442412,378,"0.405549827566981",1
"COL6A3","COL6A3",11,0.447271656814827,372,"0.362098014640242",1
"DLX6","DLX6",21,0.447680948156218,362,"0.233257987578972",1
"SDHB","SDHB",1,0.44783495707182,382,"0.650334510796084",1
"IRX6","IRX6",1,0.447991844418972,382,"0.577972328218457",1
"RPL22L1","RPL22L1",2,0.448080970342636,381,"0.914966994198274",1
"WRNIP1","WRNIP1",2,0.448080970342636,381,"0.460253424667539",1
"POFUT2","POFUT2",1,0.448148731766124,382,"0.704299655952148",1
"IRAK3","IRAK3",3,0.448219907183624,380,"0.250880400324755",1
"DYRK4","DYRK4",4,0.44848243264814,379,"0.884796667512951",1
"PLEKHG6","PLEKHG6",2,0.448600936584973,381,"0.668311970595103",1
"GRB2","GRB2",2,0.448898195527042,381,"0.531891048106462",1
"FCGR2B","FCGR2B",2,0.449493008774855,381,"0.638363237308657",1
"ATF4","ATF4",3,0.449506171122518,380,"0.520050763654931",1
"CA11","CA11",1,0.449639161564072,382,"0.331569178984058",1
"VAV3","VAV3",6,0.449735658566423,377,"0.636014203440462",1
"COL4A5","COL4A5",6,0.450206669477672,377,"0.927908127269998",1
"NKX6-1","NKX6-1",2,0.450758294526067,381,"0.433615829632153",1
"ARHGEF10","ARHGEF10",4,0.450816257980797,379,"0.880780078213777",1
"CLEC5A","CLEC5A",6,0.450934727071577,377,"0.217255585555549",1
"HTR6","HTR6",1,0.45112959136202,382,"0.810087475512408",1
"IVNS1ABP","IVNS1ABP",3,0.451143814132005,380,"0.198574665411478",1
"BTK","BTK",5,0.451435707084766,378,"0.230902257369751",1
"EPAS1","EPAS1",3,0.451904363727267,380,"0.566400027028906",1
"PRDM6","PRDM6",2,0.451950776203899,381,"0.65111457550237",1
"PDGFRA","PDGFRA",6,0.451962841194841,377,"0.431208625093842",1
"FZD1","FZD1",1,0.452070915444935,382,"0.513136222682183",1
"CD226","CD226",2,0.452398362958141,381,"0.161924867144771",1
"GINS1","GINS1",2,0.452398362958141,381,"0.102916783800158",1
"BMP2K","BMP2K",8,0.452577706907042,375,"0.863909985015175",1
"PLIN1","PLIN1",1,0.452620021159968,382,"0.834764323495036",1
"G3BP2","G3BP2",4,0.45284031783445,379,"0.591171423371508",1
"RABGAP1","RABGAP1",10,0.453005804504429,373,"0.269101508916191",1
"GPR158","GPR158",8,0.453063251040897,375,"0.857683976200723",1
"ASB13","ASB13",3,0.453425861659507,380,"0.48643635967034",1
"VAV1","VAV1",3,0.453835584846087,380,"0.135116223416302",1
"PTAFR","PTAFR",2,0.454041409640617,381,"0.358104441742085",1
"MEF2A","MEF2A",10,0.454179761349681,373,"0.175920837454207",1
"NEK8","NEK8",2,0.454340465378383,381,"0.540622940097919",1
"ESR1","ESR1",2,0.454864049825757,381,"0.438658593468247",1
"GMCL1","GMCL1",2,0.454864049825757,381,"0.579931522789304",1
"SLC6A12","SLC6A12",3,0.454889328687591,380,"0.883321076266982",1
"CA9","CA9",1,0.454973331367255,382,"0.239869777931477",1
"WFS1","WFS1",1,0.454973331367255,382,"0.571249776390328",1
"GPR110","GPR110",4,0.455333188294038,379,"0.856917331576718",1
"DDX39A","DDX39A",1,0.455443993408712,382,"0.565876534826991",1
"RBM47","RBM47",1,0.455443993408712,382,"0.710561104199742",1
"NOG","NOG",1,0.455600880755865,382,"0.939928564196124",1
"ITGA5","ITGA5",2,0.455612550647562,381,"0.589532841062047",1
"ZHX2","ZHX2",4,0.455800805685946,379,"0.628553155689082",1
"PDE6D","PDE6D",2,0.456136867350716,381,"0.550684023086757",1
"HLTF","HLTF",1,0.456542204838779,382,"0.341261898597382",1
"PREX2","PREX2",14,0.456947261180994,369,"0.951259110243027",1
"GPHN","GPHN",2,0.4575615325801,381,"0.287270133682285",1
"ACAP2","ACAP2",1,0.457718859942422,382,"0.715322928841788",1
"FAIM3","FAIM3",1,0.457875747289575,382,"0.820324840367878",1
"CRTC3","CRTC3",2,0.45838735407817,381,"0.668128693562244",1
"ZMYND12","ZMYND12",2,0.45838735407817,381,"0.369203116148842",1
"DIMT1","DIMT1",3,0.458462102597183,380,"0.0957726202857577",1
"EDA","EDA",1,0.458895515046065,382,"0.551945841372082",1
"NR3C2","NR3C2",2,0.459063580019848,381,"0.440440457173477",1
"UBE2J2","UBE2J2",1,0.459444620761099,382,"0.512645491474664",1
"STK11IP","STK11IP",2,0.459665088177659,381,"0.131741133911896",1
"PTPN4","PTPN4",4,0.459700004264323,379,"0.452079831202015",1
"WBP2","WBP2",1,0.460072170149709,382,"0.693191050831546",1
"MUSK","MUSK",6,0.46024123139479,377,"0.113789173921359",1
"TERF1","TERF1",7,0.460695961329313,376,"0.365256116924969",1
"TSC22D1","TSC22D1",4,0.460792512872667,379,"0.510757780972558",1
"WSB1","WSB1",1,0.460935050559047,382,"0.715670648009789",1
"PRDX5","PRDX5",1,0.461013494232623,382,"0.985840207027452",1
"NME5","NME5",1,0.461797930968385,382,"0.617112571892523",1
"ANKRD28","ANKRD28",8,0.461888806557559,375,"0.428877748103598",1
"CHST9","CHST9",1,0.462033261989114,382,"0.907519545567388",1
"JPH4","JPH4",2,0.462301316809049,381,"0.660900258053378",1
"MSH3","MSH3",8,0.462338082832072,375,"0.677999375472234",1
"LRRN2","LRRN2",3,0.46244785066207,380,"0.698254984116583",1
"ASXL2","ASXL2",7,0.462531771791331,376,"0.897851815778508",1
"NR2C2","NR2C2",6,0.462603530067119,377,"0.297963308646443",1
"ELP3","ELP3",3,0.46262376041442,380,"0.0698483063304897",1
"APTX","APTX",2,0.46267853624024,381,"0.986787457438705",1
"NDUFS7","NDUFS7",11,0.462818309158053,372,"0.845054190704442",1
"HOXD3","HOXD3",3,0.462858315342233,380,"0.757337196745101",1
"SLC20A2","SLC20A2",1,0.464229684849248,382,"0.109993459222373",1
"ZFHX2","ZFHX2",11,0.46426309379475,372,"0.576656797293491",1
"CERK","CERK",2,0.465172042674123,381,"0.067216597817395",1
"ITGAD","ITGAD",11,0.465804702442036,372,"0.771766735326422",1
"CLDN11","CLDN11",1,0.465877001994348,382,"0.989938535374377",1
"PPP2R2C","PPP2R2C",3,0.466201754120253,380,"0.39303133851635",1
"FOXO4","FOXO4",1,0.466582995056534,382,"0.742258070063164",1
