"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues","tumor_expressed_less","tumor_expressed_more"
"NRP1","NRP1",-1,-1,30,"0.719276500471377",1,0.000935377382704849,0.999064622617295
"GPER","GPER",-1,-1,35,"0.719686057370708",1,NA,NA
"CLEC1A","CLEC1A",-1,-1,34,"0.720283008466525",1,1.99406748271935e-07,0.999999800593252
"PHLPP1","PHLPP1",-1,-1,31,"0.720503175504247",1,8.21047389711926e-10,0.999999999178953
"SS18L1","SS18L1",-1,-1,34,"0.720506367640182",1,1,1.96485034320254e-64
"CYP2D6","CYP2D6",-1,-1,32,"0.72099036594122",1,0.175540657934239,0.824459342065761
"COX6A1","COX6A1",-1,-1,39,"0.721208288326108",1,3.97112680084397e-05,0.999960288731992
"ANKK1","ANKK1",-1,-1,33,"0.722351529610931",1,1,1.39012775502037e-23
"DPP10","DPP10",-1,-1,34,"0.722425837013601",1,2.73231598618099e-18,1
"NTM","NTM",-1,-1,33,"0.722702132411458",1,0.999926834176302,7.31658236984084e-05
"GRK5","GRK5",-1,-1,36,"0.722915637280803",1,0.00296776046580751,0.997032239534193
"RAPGEF6","RAPGEF6",-1,-1,33,"0.723152452080752",1,0.99999868657764,1.31342236016013e-06
"TRIM28","TRIM28",-1,-1,33,"0.723445868289617",1,1,5.84901802958349e-87
"LRFN2","LRFN2",-1,-1,30,"0.723544424050289",1,0.997604297668234,0.00239570233176628
"METTL21B","METTL21B",-1,-1,35,"0.723661629839938",1,NA,NA
"C1orf204","C1orf204",-1,-1,39,"0.72371795046096",1,NA,NA
"OR2T34","OR2T34",-1,-1,25,"0.723897161596506",1,0.886197721055325,0.113802278944675
"DCAF7","DCAF7",-1,-1,37,"0.724122335348251",1,0.999991033076851,8.96692314908342e-06
"C1orf159","C1orf159",-1,-1,35,"0.725196729388631",1,1,3.54341113398821e-34
"HAND2","HAND2",-1,-1,32,"0.725761941194943",1,2.20659379082586e-06,0.999997793406209
"RDH11","RDH11",-1,-1,37,"0.726043835246964",1,0.999999999999999,9.61389979367698e-16
"OR10J1","OR10J1",-1,-1,36,"0.726453135370775",1,0.93755461272242,0.0624453872775799
"SDC1","SDC1",-1,-1,38,"0.726547047719413",1,0.999996265311715,3.7346882846691e-06
"OSM","OSM",-1,-1,33,"0.726790339778237",1,0.99999999999939,6.10068475763735e-13
"JMJD7","JMJD7",-1,-1,39,"0.726949341927206",1,1,5.81603304602199e-20
"DMXL1","DMXL1",-1,-1,25,"0.727283308302545",1,5.01901501458169e-16,1
"OR2T1","OR2T1",-1,-1,33,"0.727367235950348",1,0.963218481143812,0.0367815188561882
"ABHD13","ABHD13",-1,-1,29,"0.727767467515252",1,0.999999999542376,4.57623795471805e-10
"INPP5A","INPP5A",-1,-1,34,"0.728411651312322",1,6.92863742200363e-12,0.999999999993071
"WDTC1","WDTC1",-1,-1,32,"0.728752805521939",1,3.5460803546433e-15,0.999999999999996
"CD14","CD14",-1,-1,37,"0.728770961190633",1,5.0176400872272e-12,0.999999999994982
"ARMC7","ARMC7",-1,-1,37,"0.728886105012069",1,1.02975279064733e-08,0.999999989702472
"SPHK1","SPHK1",-1,-1,35,"0.72899597393691",1,1,4.13979728657637e-44
"HIPK2","HIPK2",-1,-1,28,"0.729260536365734",1,0.00275597914558364,0.997244020854416
"TK1","TK1",-1,-1,37,"0.729449943383296",1,1,5.907732760529e-28
"MAPK12","MAPK12",-1,-1,32,"0.72950290454384",1,1,1.67632842280281e-19
"PLXNB1","PLXNB1",-1,-1,27,"0.729608279844588",1,1,8.45853070591669e-48
"KDM4C","KDM4C",-1,-1,32,"0.730240854936551",1,0.983156556132021,0.0168434438679787
"GABRA5","GABRA5",-1,-1,37,"0.73037234599262",1,0.528157619830204,0.471842380169796
"RNMT","RNMT",-1,-1,35,"0.730648867412675",1,0.999999999999618,3.82263597591179e-13
"AGAP7","AGAP7",-1,-1,35,"0.731211009224563",1,NA,NA
"OGFOD1","OGFOD1",-1,-1,33,"0.731240222761784",1,1,2.122402059074e-40
"C1R","C1R",-1,-1,32,"0.731319848974883",1,0.00249598122897045,0.99750401877103
"PACSIN3","PACSIN3",-1,-1,37,"0.731417624904124",1,0.999999812191264,1.87808736248006e-07
"ESCO2","ESCO2",-1,-1,32,"0.731760904736116",1,1,3.97197488354163e-25
"AP2S1","AP2S1",-1,-1,38,"0.731780020529522",1,1,1.87748795018997e-22
"GTF2H2B","GTF2H2B",-1,-1,36,"0.732100845055444",1,0.13781147942795,0.86218852057205
"POTEA","POTEA",-1,-1,39,"0.732399900543095",1,0.995611766072338,0.00438823392766228
"PGAM2","PGAM2",-1,-1,35,"0.732476505225142",1,NA,NA
"NEK4","NEK4",-1,-1,33,"0.732620235672246",1,1,4.91683723771971e-27
"CDKL2","CDKL2",-1,-1,36,"0.732867049128471",1,4.71351251591311e-10,0.999999999528649
