"","#wt","#mut","pvalue","p_adj"
"TP53",2,14,2.28644266053735e-06,0.00945693120055268
"ERI1",16,0,2.8898185486792e-06,0.00945693120055268
"CDK6",13,3,9.59773226960614e-06,0.0209390525681907
"COL25A1",15,1,1.73604435491637e-05,0.0267926423487358
"NADSYN1",15,1,2.42105758758715e-05,0.0267926423487358
"IRAK2",14,2,2.5101277291828e-05,0.0267926423487358
"ERCC5",16,0,3.27488370954754e-05,0.0267926423487358
"BIVM-ERCC5",16,0,3.27488370954754e-05,0.0267926423487358
"ARL5B",16,0,4.03421781838276e-05,0.029337728468128
"IMPDH1",14,2,5.4509522937396e-05,0.0356764827625257
"GTF2H5",14,2,7.1490822639575e-05,0.0411274383094947
"SH2D4B",13,3,7.54055400632447e-05,0.0411274383094947
"KIT",16,0,0.000125085952563331,0.0629759661174616
"TOP2B",13,3,0.000187834516812035,0.0847730688075794
"UTY",16,0,0.000194285108038761,0.0847730688075794
"USP33",13,3,0.000228389698674669,0.0890808912979811
"CFB",15,1,0.000243209426849522,0.0890808912979811
"PSCA",11,5,0.000244989464226686,0.0890808912979811
"KIAA1324",14,2,0.000265342677445157,0.0914035696778186
"YWHAE",14,2,0.000359600432889184,0.117679241662985
"LIG4",16,0,0.000383467489666556,0.118974928540967
"RCBTB2",16,0,0.000401411665496232,0.118974928540967
"AK4",14,2,0.000418093713742129,0.118974928540967
"BTBD18",16,0,0.00048189659609621,0.131417217560404
"WDR25",15,1,0.000516817142881321,0.133111058883296
"SAFB",14,2,0.000528783427191093,0.133111058883296
"ZBTB6",15,1,0.00064612428862032,0.156391724070039
"MLF2",12,4,0.000676259046988315,0.156391724070039
"SRSF12",14,2,0.000692950343473053,0.156391724070039
"GCAT",16,0,0.000749063365745539,0.163420657626818
"ESRRB",16,0,0.000830840683661349,0.175414589502049
"SH2D1B",14,2,0.000911146061361112,0.186270933692874
"CXCL5",16,0,0.000939181178283399,0.186270933692874
"CASK",16,0,0.000985793939962121,0.189765333442708
"GABRR2",15,1,0.00101933187609538,0.190615060829836
"RUFY3",16,0,0.00126454260320696,0.22990087049971
"EGLN2",15,1,0.00145140087224216,0.256111472212166
"WDR27",13,3,0.00150143931165247,0.256111472212166
"VAV1",15,1,0.00152610350134064,0.256111472212166
"RBPJ",16,0,0.00157114973659922,0.257079375651047
"CP",14,2,0.00161761042213682,0.258225858850866
"CCNT1",14,2,0.00169807617898354,0.264616871224935
"ANK3",15,1,0.00176630748088658,0.268848429358202
"RAPGEF6",14,2,0.00190808664818554,0.280595269344087
"PA2G4P4",12,4,0.00197143678063638,0.280595269344087
"SRPX",16,0,0.00197209814970634,0.280595269344087
"UNC5C",14,2,0.00217454178884668,0.302816510808543
"SOCS7",15,1,0.00225375918312454,0.307309455282294
"NRG1",15,1,0.00240601466579071,0.315532246601935
"LRRC33",12,4,0.00241048316731807,0.315532246601935
"ROS1",14,2,0.00252308509147792,0.323795920073
"BRDT",15,1,0.00266507520795956,0.332498963197181
"WDR31",16,0,0.00271679542834613,0.332498963197181
"PIGZ",12,4,0.00274330695380409,0.332498963197181
"ADSL",16,0,0.00283859956428634,0.337793348150075
"MAP3K11",15,1,0.00309164676820928,0.343318296373223
"TBL1Y",16,0,0.00315249058178801,0.343318296373223
"RASD1",14,2,0.00317785080165689,0.343318296373223
"STRAP",12,4,0.0033714687377866,0.343318296373223
"DAZ1",16,0,0.00337182172775308,0.343318296373223
"DAZ3",16,0,0.00337182172775308,0.343318296373223
"DAZ2",16,0,0.00337182172775308,0.343318296373223
"DAZ4",16,0,0.00337182172775308,0.343318296373223
"PPIG",13,3,0.00341450216429118,0.343318296373223
"SLC22A17",15,1,0.00341538189101576,0.343318296373223
"ELOVL2",15,1,0.00355212916512271,0.343318296373223
"C1QL4",16,0,0.00355834965659851,0.343318296373223
"ARL13A",16,0,0.00358732453843036,0.343318296373223
"WDR88",12,4,0.0036946454075456,0.343318296373223
"RBPJL",15,1,0.00372723812350173,0.343318296373223
"ABCB10",15,1,0.00375850908481046,0.343318296373223
"APPBP2",14,2,0.00382035953151216,0.343318296373223
"DHRS7",15,1,0.00387993280002641,0.343318296373223
"ADCY7",15,1,0.00391625241042315,0.343318296373223
"LRR1",15,1,0.00397415179213112,0.343318296373223
"CMTM5",16,0,0.00400311436818912,0.343318296373223
"BTF3",16,0,0.00404602525544639,0.343318296373223
"NUDT9",16,0,0.00409149382996354,0.343318296373223
"GNG13",16,0,0.00436655647483108,0.361760913009739
"CHM",16,0,0.00456816028697249,0.362876060886494
"PWWP2B",14,2,0.0047015164122266,0.362876060886494
"HSP90B1",16,0,0.0047825601192073,0.362876060886494
"MLNR",16,0,0.00495450223309624,0.362876060886494
"SYNCRIP",14,2,0.00499202971185475,0.362876060886494
"GTF3A",15,1,0.00505012369584645,0.362876060886494
"MAP2K2",15,1,0.00512208927036795,0.362876060886494
"DSG1",14,2,0.00518324493828703,0.362876060886494
"GJA4",14,2,0.00521190871290511,0.362876060886494
"SRPK3",15,1,0.0052858144997624,0.362876060886494
"ARL11",16,0,0.0052919831521141,0.362876060886494
"NR6A1",16,0,0.00543454467022453,0.362876060886494
"VANGL1",15,1,0.00548326819036793,0.362876060886494
"TPM3P9",16,0,0.0055810526626765,0.362876060886494
"HOXA2",16,0,0.00559534823563013,0.362876060886494
"HOXA6",16,0,0.00569002412878372,0.362876060886494
"ATP1A2",12,4,0.00578571273700024,0.362876060886494
"ANKFY1",14,2,0.00581185942472451,0.362876060886494
"FOXI2",15,1,0.00581299699371007,0.362876060886494
"CELF4",15,1,0.00589374238660023,0.362876060886494
"CLTA",16,0,0.00592966460391886,0.362876060886494
"RERGL",13,3,0.00593566463922945,0.362876060886494
"SLC13A2",15,1,0.00593921853719082,0.362876060886494
"PSAT1",15,1,0.00594265225243673,0.362876060886494
"DYRK3",12,4,0.00595734135775494,0.362876060886494
"ARHGAP8",16,0,0.0061095342458668,0.362876060886494
"PRR5-ARHGAP8",16,0,0.0061095342458668,0.362876060886494
"CD247",15,1,0.00611088380362768,0.362876060886494
"EML6",14,2,0.00614189786171315,0.362876060886494
"ATRX",15,1,0.00618532069620159,0.362876060886494
"FBXW10",15,1,0.00619154842035086,0.362876060886494
"CDRT1",15,1,0.00619154842035086,0.362876060886494
"FRMD5",15,1,0.00631797884275931,0.362876060886494
"MPP7",15,1,0.00633999178055822,0.362876060886494
"GJD3",14,2,0.00637146626726304,0.362876060886494
"SVEP1",13,3,0.00637597356790631,0.362876060886494
"KIAA0226",12,4,0.00646692840831542,0.364879710624348
"CELF6",14,2,0.00676302743091928,0.374818813433197
"TK1",14,2,0.00677399564145942,0.374818813433197
"HNRNPR",16,0,0.00692850863091832,0.374818813433197
"LGALS14",12,4,0.00695535294696081,0.374818813433197
"NR1H3",14,2,0.00697287968536786,0.374818813433197
"BTK",15,1,0.00698669140394959,0.374818813433197
"CD84",14,2,0.00709262057585902,0.37501750402356
"TPT1",16,0,0.00716228999281054,0.37501750402356
"FLJ44635",16,0,0.00716228999281054,0.37501750402356
"LRRC8A",15,1,0.00753451900633917,0.390507949911365
"KLK1",15,1,0.00757746518544589,0.390507949911365
"EPHB4",13,3,0.00770860435466858,0.394162621103952
"TPM4",16,0,0.00777346767807807,0.394398030643573
"ANKRD24",14,2,0.0078654326159262,0.395327989333351
"GRK1",16,0,0.00794486181509946,0.395327989333351
"NKX2-8",16,0,0.00797300146554658,0.395327989333351
"PABPN1L",16,0,0.00811296155080976,0.399243107895112
"TIE1",12,4,0.00822777666682162,0.401871628987668
"SDC4",15,1,0.00830892809110162,0.402829143379704
"LRIG3",16,0,0.00839454576638543,0.403987515007299
"ARHGAP11A",15,1,0.00861871450068097,0.410961067304484
"RGL2",16,0,0.00873423728060374,0.410961067304484
"F2RL3",16,0,0.00879001765508058,0.410961067304484
"PCTP",15,1,0.00892297499399908,0.410961067304484
"ANKRD62",15,1,0.00895005503694846,0.410961067304484
"ELAVL1",15,1,0.00901079223539458,0.410961067304484
"PHC3",10,6,0.00908012571513206,0.410961067304484
"MAS1",14,2,0.0091275349344101,0.410961067304484
"FGL2",14,2,0.00920779783187475,0.410961067304484
"DUSP28",15,1,0.00925850454790433,0.410961067304484
"ADIPOR1",15,1,0.00930664169586781,0.410961067304484
"ADORA2B",15,1,0.00938135355919911,0.410961067304484
"ARHGEF25",15,1,0.00941038764106472,0.410961067304484
"HIST1H1T",15,1,0.00941851185571774,0.410961067304484
"EPHA2",14,2,0.00952111087857965,0.410983059506565
"ACOX2",15,1,0.00954460275706615,0.410983059506565
"FIP1L1",16,0,0.00975963998830254,0.41749571061072
"SRC",14,2,0.010016801966149,0.422009113910289
"DPYD",14,2,0.0100693073568712,0.422009113910289
"IHH",16,0,0.0100776340429886,0.422009113910289
"MNAT1",15,1,0.0101230604864653,0.422009113910289
"KLF15",15,1,0.0103686935122413,0.429513285048224
"PMS1",13,3,0.0105418326337336,0.431431459998354
"CAPN1",15,1,0.0105468347745969,0.431431459998354
"SLC1A3",15,1,0.0107957452568705,0.432259859450328
"ACLY",13,3,0.0108114167275941,0.432259859450328
"TNFRSF10B",15,1,0.0108685985975383,0.432259859450328
"UGT8",16,0,0.0109146562186769,0.432259859450328
"TGFB2",14,2,0.0109321609723662,0.432259859450328
"PSKH1",15,1,0.0109633516682589,0.432259859450328
"MIB1",16,0,0.0114645963731562,0.44779191895294
"MUS81",14,2,0.0114941241228562,0.44779191895294
"PARP11",12,4,0.0116423991333205,0.449068924194183
