"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues"
"RAB23","RAB23",2,0.174093158950792,381,"0.242970460839605",1
"POP7","POP7",1,0.174354681460952,382,"0.954527651784444",1
"FMR1","FMR1",2,0.17438992047501,381,"0.423905857754846",1
"ELAVL3","ELAVL3",4,0.174825365326678,379,"0.574408707916042",1
"NBEA","NBEA",15,0.175240831546906,368,"0.0776528403147012",1
"ABCA3","ABCA3",2,0.175247926100996,381,"0.229141324808695",1
"TLE4","TLE4",5,0.175466643345816,378,"0.273310291997274",1
"GSG2","GSG2",6,0.17548044830775,377,"0.378773725097879",1
"MTSS1L","MTSS1L",7,0.175637317821794,376,"0.671986478803474",1
"MYT1","MYT1",14,0.175753693776907,369,"0.571855815258857",1
"PDE6B","PDE6B",1,0.175805727673954,382,"0.334401982057108",1
"MESP2","MESP2",2,0.176334732254923,381,"0.667698723888677",1
"NUDT7","NUDT7",1,0.176493065353798,382,"0.776289117705647",1
"GABRQ","GABRQ",1,0.176645807060429,382,"0.981679237718412",1
"ZFPM2","ZFPM2",4,0.177445655656744,379,"0.575696348303042",1
"AKR1B1","AKR1B1",1,0.177796424672074,382,"0.174980571996326",1
"FGF10","FGF10",1,0.177796424672074,382,"0.651040344209451",1
"PTPRN2","PTPRN2",6,0.177836165188919,377,"0.377365126076137",1
"WDFY1","WDFY1",2,0.178107957490194,381,"0.709562467491213",1
"TSSK1B","TSSK1B",6,0.178537283032928,377,"0.200558094817773",1
"CLCN7","CLCN7",3,0.178544804688761,380,"0.324181457380975",1
"MYEF2","MYEF2",3,0.178620231471998,380,"0.549054288271641",1
"MYSM1","MYSM1",5,0.1789700419818,378,"0.261104047665931",1
"TSC2","TSC2",12,0.179003188843514,371,"0.799639496459066",1
"PRDM2","PRDM2",21,0.17900626742555,362,"0.652761516017181",1
"PSG2","PSG2",1,0.179318786926486,382,"0.965740375053895",1
"LRRD1","LRRD1",5,0.179378298318778,378,"0.707810117769329",1
"ARHGAP19","ARHGAP19",8,0.17948322145399,375,"0.952092711746068",1
"KCNC2","KCNC2",2,0.179661084298321,381,"0.218207759528652",1
"TLE6","TLE6",1,0.180019865408496,382,"0.89090862588476",1
"PER2","PER2",4,0.180100745956627,379,"0.594486765576672",1
"FAP","FAP",4,0.180265841255992,379,"0.638229245326158",1
"BCAM","BCAM",1,0.180540720579541,382,"0.991662205691049",1
"STYX","STYX",1,0.180540720579541,382,"0.157772097196193",1
"ADORA2B","ADORA2B",2,0.181174978742959,381,"0.412978641387811",1
"WWP2","WWP2",3,0.182276630849006,380,"0.0799328785799532",1
"MAP2K5","MAP2K5",4,0.182301719724432,379,"0.672935756590764",1
"PVRL4","PVRL4",1,0.182373621059123,382,"0.586773745948449",1
"TTC21B","TTC21B",4,0.182374136270618,379,"0.329459612227031",1
"HSPA8","HSPA8",2,0.182418343983069,381,"0.343118789000239",1
"DAG1","DAG1",3,0.182519313812132,380,"0.728557060860989",1
"IGSF9B","IGSF9B",7,0.182736138989486,376,"0.918740152887545",1
"NSMAF","NSMAF",3,0.183695055795943,380,"0.811352957557227",1
"CELSR1","CELSR1",10,0.183767417441599,373,"0.142595655484828",1
"DOCK11","DOCK11",9,0.184567129834504,374,"0.477630864555387",1
"TSC22D2","TSC22D2",3,0.184607604956908,380,"0.330173437706797",1
"CYP21A2","CYP21A2",4,0.184810163925493,379,"0.0745288753305334",1
"HMGN1","HMGN1",1,0.185352084338443,382,"0.368353600064473",1
"VPREB3","VPREB3",1,0.185428455191759,382,"0.65023332427233",1
"C1QC","C1QC",3,0.185610288626863,380,"0.669362504516441",1
"CCDC144A","CCDC144A",2,0.185719800045179,381,"0.146183810586749",1
"RAB3GAP2","RAB3GAP2",6,0.185759643062767,377,"0.739678095796511",1
"IL6ST","IL6ST",3,0.185978400439782,380,"0.177924033087643",1
"OTX2","OTX2",2,0.186034172127186,381,"0.933356511924371",1
"SLC25A15","SLC25A15",1,0.186039422018287,382,"0.566816893841917",1
"TGS1","TGS1",5,0.186073534014272,378,"0.230605126253918",1
"C1QTNF9B","C1QTNF9B",4,0.186106757757673,379,"0.933412945622529",1
"ADCY2","ADCY2",3,0.186265011935641,380,"0.579980571212734",1
"FCN3","FCN3",3,0.186265011935641,380,"0.270509366009685",1
"CD36","CD36",2,0.186360404695637,381,"0.369441732747417",1
"HMGB1","HMGB1",6,0.186562556580972,377,"0.585457134459264",1
"FAS","FAS",1,0.186955872258078,382,"0.425167217949165",1
"AGAP7","AGAP7",4,0.187161795706118,379,"0.749762596619619",1
"TCIRG1","TCIRG1",3,0.187249683691816,380,"0.732484790643413",1
"WDFY3","WDFY3",10,0.187425027290664,373,"0.880131765359997",1
"TRIM28","TRIM28",2,0.187574627809777,381,"0.416360983993485",1
"VRK2","VRK2",7,0.187800239900756,376,"0.378210917969828",1
"USP49","USP49",2,0.1879022076874,381,"0.49113354850079",1
"FOLR1","FOLR1",2,0.188276934640832,381,"0.37800970657243",1
"LRRIQ4","LRRIQ4",3,0.18911262339614,380,"0.210702415976259",1
"KIF17","KIF17",7,0.189295171434261,376,"0.987172895665924",1
"ARHGAP26","ARHGAP26",6,0.189470316290261,377,"0.919504625326575",1
"NTN1","NTN1",1,0.189476110417503,382,"0.571384896408026",1
"PRKAG1","PRKAG1",1,0.190698044070557,382,"0.885546630331872",1
"TCF7L1","TCF7L1",1,0.190850785777189,382,"0.908344652828454",1
"FGFR4","FGFR4",2,0.190917127151981,381,"0.2962949706042",1
"ARHGEF2","ARHGEF2",5,0.191160686479387,378,"0.41320462463871",1
"APRT","APRT",2,0.191384516713697,381,"0.0831913087383533",1
"KDM4B","KDM4B",5,0.19139181969773,378,"0.632504691036264",1
"TTBK2","TTBK2",2,0.191618993619087,381,"0.134214422129235",1
"TRMT5","TRMT5",1,0.192454573696823,382,"0.545054741609834",1
"GPR87","GPR87",3,0.19253593518942,380,"0.890562221134458",1
"IRF2","IRF2",2,0.192565726264969,381,"0.683526034801154",1
"RASGEF1B","RASGEF1B",5,0.192673610517723,378,"0.291151938476223",1
"PLCG1","PLCG1",3,0.193347833818739,380,"0.85484067538169",1
"ERCC8","ERCC8",1,0.193523765643246,382,"0.441571671420803",1
"TMEM63B","TMEM63B",1,0.193676507349878,382,"0.989633890836467",1
"MITF","MITF",2,0.194895081100864,381,"0.381641248028508",1
"FBXW9","FBXW9",3,0.195026907801841,380,"0.780121736566886",1
"RDX","RDX",5,0.195316703400936,378,"0.262934183921835",1
"RAC2","RAC2",1,0.195356666122828,382,"0.805698116363401",1
"CYSLTR1","CYSLTR1",2,0.195419922219983,381,"0.362114168397771",1
"TBC1D19","TBC1D19",10,0.19560616657121,373,"0.938272468873785",1
"C1QTNF5","C1QTNF5",2,0.195610948511243,381,"0.788303240407227",1
"ACTRT3","ACTRT3",1,0.196273116362619,382,"0.705120349550779",1
"CLCNKA","CLCNKA",4,0.196372828073547,379,"0.848380252819053",1
"SLC16A3","SLC16A3",4,0.196426480435552,379,"0.1564612495786",1
"SLC12A7","SLC12A7",3,0.196528544762047,380,"0.128632865715143",1
"KDM3B","KDM3B",5,0.196599692483528,378,"0.104225105804014",1
"PSTPIP1","PSTPIP1",1,0.19680771233583,382,"0.639286867839886",1
"GPR82","GPR82",3,0.197264495476204,380,"0.155611954095094",1
"ADAP2","ADAP2",1,0.197357373596173,382,"0.320111022764632",1
"EIF2AK2","EIF2AK2",3,0.197688310098853,380,"0.918019322153054",1
"ARHGEF37","ARHGEF37",4,0.197822857053171,379,"0.900267940783674",1
"MEN1","MEN1",1,0.198029645988885,382,"0.460445517972195",1
"ENG","ENG",1,0.198106016842201,382,"0.405672497061509",1
"CTSB","CTSB",1,0.198411500255464,382,"0.484463073300342",1
"ZNF76","ZNF76",1,0.19848787110878,382,"0.220531190751118",1
"SULT4A1","SULT4A1",2,0.198687431514509,381,"0.543233044099594",1
"HCK","HCK",2,0.198758557266355,381,"0.417731978975558",1
"SLC4A11","SLC4A11",10,0.198790654939036,373,"0.17262249733122",1
"TDRD5","TDRD5",4,0.198804939291698,379,"0.405064471757309",1
"EMID1","EMID1",1,0.199022467081992,382,"0.529818449167495",1
"C1QTNF9","C1QTNF9",3,0.199218298419698,380,"0.931008473556773",1
"EPHA5","EPHA5",10,0.199387702051721,373,"0.953879070638183",1
"PTGDR2","PTGDR2",1,0.199480692201887,382,"0.249436123142029",1
"MAP4K5","MAP4K5",13,0.19964736036657,370,"0.219165789884488",1
"CCNB1","CCNB1",1,0.199862546468467,382,"0.554014531047298",1
"UBE2E1","UBE2E1",2,0.200107795219528,381,"0.367127037069661",1
"FERMT2","FERMT2",8,0.200184578041835,375,"0.598239872112678",1
"TBC1D8","TBC1D8",3,0.20054110220485,380,"0.84930278453858",1
"DEK","DEK",5,0.201059374939244,378,"0.404514982908385",1
"PARP12","PARP12",1,0.201160850974837,382,"0.734427405611938",1
"TTC30A","TTC30A",2,0.201288206490512,381,"0.812189065885771",1
"STARD3","STARD3",1,0.201405338062899,382,"0.89821327780165",1
"ETV4","ETV4",1,0.201542705241417,382,"0.452601063409441",1
"MXD1","MXD1",1,0.201771817801364,382,"0.130382382032722",1
"FOXB2","FOXB2",2,0.201795551009562,381,"0.520843832533712",1
"RAB3C","RAB3C",11,0.202064708087794,372,"0.808395352417269",1
"ADRA2C","ADRA2C",1,0.202092728255362,382,"0.943202905574852",1
"PCDH9","PCDH9",3,0.202126330667154,380,"0.746170525845125",1
"ATRNL1","ATRNL1",4,0.202870339897557,379,"0.918083716892091",1
"ITIH4","ITIH4",3,0.202900027801017,380,"0.348548854695752",1
"VGLL1","VGLL1",3,0.20294305889115,380,"0.598754908316561",1
"KIF26A","KIF26A",12,0.203296266764037,371,"0.215140792018516",1
"MAPK8","MAPK8",1,0.203451976574314,382,"0.645363751297094",1
"POLDIP3","POLDIP3",1,0.203757459987578,382,"0.46361277790767",1
"PABPC4","PABPC4",8,0.203897276033201,375,"0.285039761960347",1
"DEAF1","DEAF1",1,0.203986572547526,382,"0.500830529523529",1
"MCAM","MCAM",4,0.20408761338447,379,"0.996555027597593",1
"IREB2","IREB2",3,0.204236330192581,380,"0.802641068551669",1
"ALDH6A1","ALDH6A1",2,0.204547881289796,381,"0.981376016074015",1
"RPH3A","RPH3A",4,0.204613379846581,379,"0.909212959962073",1
"KIRREL2","KIRREL2",7,0.205345687241175,376,"0.954298988602575",1
"L1CAM","L1CAM",1,0.205743102173792,382,"0.270377726994602",1
"PSG11","PSG11",2,0.2060159234681,381,"0.916271514615727",1
"NCOR2","NCOR2",17,0.206175661718674,366,"0.697108540819621",1
"TEX15","TEX15",11,0.206477449671832,372,"0.324272771909564",1
"TASP1","TASP1",4,0.207166664006531,379,"0.439751384055486",1
"STX12","STX12",1,0.20727051924011,382,"0.638851274004643",1
"CPEB3","CPEB3",4,0.207407012111196,379,"0.605487449383521",1
"CBX5","CBX5",4,0.207613885212432,379,"0.54490422557141",1
"SLC10A2","SLC10A2",4,0.207918747332132,379,"0.647479548958855",1
"MAP3K10","MAP3K10",6,0.207950524597243,377,"0.95109419218087",1
"MDH1B","MDH1B",4,0.208024293479876,379,"0.0575298867295444",1
"HMX2","HMX2",1,0.209027048866376,382,"0.72169558567161",1
"NFASC","NFASC",9,0.209150024534386,374,"0.879588830614043",1
"SRSF2","SRSF2",3,0.209191687729806,380,"0.22365318999981",1
"IRF7","IRF7",5,0.210086106524045,378,"0.932904434515065",1
"SSTR4","SSTR4",3,0.210199230447044,380,"0.262466070251445",1
"TBL2","TBL2",1,0.210248982519431,382,"0.251997592722749",1
"ABCD2","ABCD2",3,0.210286965240107,380,"0.856037745085477",1
"ELP2","ELP2",4,0.210345636566256,379,"0.121443790064505",1
"ALDH1B1","ALDH1B1",2,0.210798518506274,381,"0.059593232987102",1
"GTF2IRD1","GTF2IRD1",5,0.211094380637418,378,"0.795569861321572",1
"CTGF","CTGF",1,0.211318174465853,382,"0.668260245776367",1
"ANKRD44","ANKRD44",4,0.211323205046639,379,"0.578220543057058",1
"OPN5","OPN5",1,0.211470916172485,382,"0.583752626272507",1
"IL7R","IL7R",5,0.211555234969001,378,"0.478618192374263",1
"CSNK2A2","CSNK2A2",2,0.211592672748596,381,"0.312262969140612",1
"DCLK2","DCLK2",3,0.211649349980098,380,"0.448605746009756",1
"CLDN10","CLDN10",2,0.211940584746445,381,"0.845972684126564",1
"SPTY2D1","SPTY2D1",5,0.212114589490085,378,"0.980554838149799",1
"KIF1A","KIF1A",10,0.212223621031551,373,"0.486157016340517",1
"PDGFB","PDGFB",1,0.213380187505383,382,"0.286353984590484",1
"TRPV3","TRPV3",1,0.213380187505383,382,"0.731012572973476",1
"AXIN1","AXIN1",11,0.213568937482381,372,"0.428832929408191",1
"CLPTM1L","CLPTM1L",4,0.213701945708441,379,"0.948882202938095",1
"TLR8","TLR8",2,0.213735146662636,381,"0.55410676332611",1
"ITGA4","ITGA4",6,0.213869735081998,377,"0.143573242145693",1
"MAST2","MAST2",11,0.21410052034115,372,"0.967998672842348",1
"PILRB","PILRB",13,0.214367310702869,370,"0.074334617744683",1
"PREX1","PREX1",4,0.214725735233073,379,"0.789123906892414",1
"POLN","POLN",8,0.215132222684956,375,"0.379815201683335",1
"TFPI","TFPI",5,0.215143335468429,378,"0.766723663414728",1
"ZFYVE1","ZFYVE1",3,0.215231105621301,380,"0.250882454276564",1
"HOXD10","HOXD10",2,0.215335174190428,381,"0.217922222215433",1
"SETMAR","SETMAR",4,0.21541808913998,379,"0.557418709216988",1
"ZBTB34","ZBTB34",1,0.215442200544913,382,"0.211899904077354",1
"ATP1A4","ATP1A4",4,0.215447732700976,379,"0.667681155276434",1
"BCL11B","BCL11B",4,0.215613973564062,379,"0.268011467017827",1
"TBC1D9","TBC1D9",5,0.21583333215132,378,"0.734564465891916",1
"ANKRD65","ANKRD65",1,0.216282279931388,382,"0.0694784517191086",1
"SULT1A2","SULT1A2",5,0.216297229101388,378,"0.353934276768834",1
"COL4A2","COL4A2",12,0.216416079963483,371,"0.969108079478374",1
"PIP4K2A","PIP4K2A",3,0.216610237900362,380,"0.416721601672599",1
"SELL","SELL",5,0.216683703821896,378,"0.914805098090308",1
"FOXN3","FOXN3",4,0.217017133255238,379,"0.709581130100493",1
"ZNF367","ZNF367",11,0.217305700668208,372,"0.626417454606966",1
"NRP1","NRP1",5,0.217473324361235,378,"0.292020108336081",1
"ACCSL","ACCSL",2,0.217495672087936,381,"0.952438885549942",1
"ORM2","ORM2",2,0.217708077174819,381,"0.850990987394642",1
"LANCL2","LANCL2",1,0.21773332614439,382,"0.993062115067006",1
"SERPINB2","SERPINB2",4,0.217850878906516,379,"0.406575255304855",1
"DSC2","DSC2",4,0.217927399148856,379,"0.804189716230326",1
"OR4E2","OR4E2",2,0.218150968903537,381,"0.288336664879934",1
"TBC1D22B","TBC1D22B",3,0.218217549521926,380,"0.231334448780934",1
"ALKBH1","ALKBH1",1,0.218420663824233,382,"0.976120662882537",1
"SIRT6","SIRT6",3,0.218575563444059,380,"0.667923609802145",1
"PPP2R3A","PPP2R3A",4,0.218655045523796,379,"0.932457127517977",1
"ROR1","ROR1",2,0.219059930225428,381,"0.517606749867546",1
"PPEF1","PPEF1",3,0.21915798024106,380,"0.807600132431989",1
"SATB1","SATB1",4,0.219195940937105,379,"0.446695577516308",1
"ELK3","ELK3",5,0.219264325874304,378,"0.633656301755473",1
"KPNA5","KPNA5",2,0.219413925528324,381,"0.319917460977327",1
"NASP","NASP",5,0.219586638713174,378,"0.138651160196845",1
"GPR63","GPR63",4,0.220653001401992,379,"0.939452637070128",1
"NAT6","NAT6",1,0.220788160277026,382,"0.225862710268687",1
"XRCC4","XRCC4",3,0.220864985286943,380,"0.173146092947978",1
"ITPKB","ITPKB",8,0.221132843984545,375,"0.0586343783372032",1
"LIN7A","LIN7A",2,0.221645582933932,381,"0.349138223399637",1
"HFM1","HFM1",8,0.221855376240275,375,"0.454095556381805",1
"RASEF","RASEF",2,0.222256176494257,381,"0.701316252712096",1
"TLR4","TLR4",2,0.222256176494257,381,"0.211415910849452",1
"ADRA2B","ADRA2B",2,0.22276564603699,381,"0.233079609319467",1
"ORC6","ORC6",3,0.222862042556597,380,"0.0591492743762971",1
"CNTRL","CNTRL",28,0.222882013837006,355,"0.234313328504823",1
"KLHL12","KLHL12",2,0.223633082820047,381,"0.365969735151897",1
"UBE2QL1","UBE2QL1",1,0.223919365262979,382,"0.324499587200779",1
"RABL2B","RABL2B",25,0.223985352768474,358,"0.389207059458937",1
"LRRC8C","LRRC8C",4,0.224103660314748,379,"0.319060235526685",1
"ASB11","ASB11",3,0.224163131572186,380,"0.97131568212314",1
"ARMC7","ARMC7",1,0.224377590382874,382,"0.620818509984386",1
"SFN","SFN",1,0.224759444649454,382,"0.934136336538408",1
"ARL16","ARL16",2,0.224860569048511,381,"0.329966730844524",1
"TET3","TET3",4,0.225144135313211,379,"0.405948481365547",1
"SIX4","SIX4",4,0.225377712284514,379,"0.641811588515258",1
"NIN","NIN",8,0.225519979638803,375,"0.222383983509398",1
"WNT3","WNT3",1,0.225675894889245,382,"0.457165944076689",1
"NCOA1","NCOA1",6,0.22640965185716,377,"0.559397176497209",1
"KCND3","KCND3",1,0.226592345129036,382,"0.393709828358233",1
"MBTPS1","MBTPS1",2,0.226862399404905,381,"0.204732850422414",1
"SSR1","SSR1",2,0.226862399404905,381,"0.592832395365706",1
"SLC22A7","SLC22A7",1,0.22691515187208,382,"0.240298550593732",1
"COL2A1","COL2A1",13,0.227554059511009,370,"0.186309997520844",1
"NRL","NRL",2,0.227840863802841,381,"0.287016288954632",1
"ORC3","ORC3",5,0.227973412971608,378,"0.158173100557924",1
"CDK11B","CDK11B",7,0.228520294315448,376,"0.517859157809971",1
"KCNK18","KCNK18",4,0.228543225749305,379,"0.190622627081997",1
"PIM1","PIM1",1,0.228577987315249,382,"0.864120557704599",1
"DSG3","DSG3",1,0.229341695848409,382,"0.673489888197518",1
"POU3F2","POU3F2",1,0.229647179261672,382,"0.898631435997906",1
"DGKQ","DGKQ",2,0.229700570528462,381,"0.811456270920364",1
"LRRC7","LRRC7",11,0.230681662474865,372,"0.118204890253643",1
"C1orf159","C1orf159",3,0.230924815904495,380,"0.153752031163032",1
"ANKLE2","ANKLE2",5,0.230966903347891,378,"0.0989467520285678",1
"PPP3CC","PPP3CC",1,0.231021854621359,382,"0.272264436468227",1
"PURA","PURA",2,0.231065309713877,381,"0.242096454968139",1
"DDX20","DDX20",2,0.231204164751059,381,"0.0575770726005196",1
"DDX50","DDX50",6,0.231458821160301,377,"0.489423411232937",1
"PPAPDC1B","PPAPDC1B",5,0.231489749749015,378,"0.848538142028604",1
"KRT1","KRT1",3,0.232076755814607,380,"0.970706830665908",1
"WEE2","WEE2",2,0.232087862564291,381,"0.993603997122361",1
"SALL1","SALL1",7,0.232479873688541,376,"0.209647911473701",1
"MLF2","MLF2",3,0.23263067708651,380,"0.23816729558223",1
"TK2","TK2",2,0.232660565237791,381,"0.79462833929418",1
"ASS1","ASS1",1,0.232931125954256,382,"0.127741352258239",1
"POTEF","POTEF",4,0.233076347934658,379,"0.283342709807138",1
"SERPINB7","SERPINB7",4,0.233274468950384,379,"0.23087830423263",1
"OR11L1","OR11L1",2,0.233390480238283,381,"0.743110180584178",1
"SUCNR1","SUCNR1",3,0.233509027666399,380,"0.758818384479701",1
"ANKAR","ANKAR",7,0.233951531765903,376,"0.329087107664236",1
"GIT2","GIT2",3,0.234064599488776,380,"0.14888144194687",1
"BUB1","BUB1",4,0.23406780671242,379,"0.638196875310276",1
"SIGLEC10","SIGLEC10",5,0.234127266919101,378,"0.0788423523697703",1
"PCNXL4","PCNXL4",3,0.234296275593368,380,"0.521953788176097",1
"LGALSL","LGALSL",1,0.234382172167259,382,"0.578624257592354",1
"LAIR1","LAIR1",4,0.234504724066907,379,"0.673362432820786",1
"AHCY","AHCY",1,0.234840397287154,382,"0.161431342170435",1
"ARHGEF1","ARHGEF1",7,0.234994313293694,376,"0.632806771737255",1
"COL22A1","COL22A1",13,0.235024495479677,370,"0.138406352016223",1
"CNGA3","CNGA3",4,0.235140975948597,379,"0.394870445928699",1
"RPS6KL1","RPS6KL1",4,0.235227188349151,379,"0.499332072078519",1
"ATG3","ATG3",1,0.236291443500156,382,"0.91424048426112",1
"ANKRD30B","ANKRD30B",12,0.236351982718811,371,"0.580370938641712",1
"LRFN1","LRFN1",3,0.236432858340319,380,"0.944675775567317",1
"MTCP1","MTCP1",1,0.237055152033316,382,"0.831003345836678",1
"KIF13B","KIF13B",6,0.238009432902928,377,"0.91458901956908",1
"PRSS23","PRSS23",3,0.238251559588396,380,"0.326429674247613",1
"CEL","CEL",4,0.238535634314879,379,"0.99493559233604",1
"NCKAP1L","NCKAP1L",5,0.238581891658202,378,"0.849281102170851",1
"KCTD18","KCTD18",2,0.238584646156709,381,"0.718492743719854",1
"ZBTB10","ZBTB10",5,0.238654097572299,378,"0.689228881273653",1
"CCDC101","CCDC101",1,0.238964423366213,382,"0.810494901305388",1
"PRMT2","PRMT2",2,0.239165304370079,381,"0.695550784359343",1
"FOSL2","FOSL2",3,0.239233596336046,380,"0.82712841815053",1
"RAB5A","RAB5A",3,0.239280407564188,380,"0.742013901812053",1
"CDKAL1","CDKAL1",4,0.239441026183643,379,"0.445448336530059",1
"LRRC39","LRRC39",2,0.240064073382009,381,"0.710280280227778",1
"RAB11B","RAB11B",1,0.240109986165952,382,"0.948966800699055",1
"SEMA4D","SEMA4D",4,0.240262231028491,379,"0.700395953834804",1
"BMI1","BMI1",1,0.240491840432532,382,"0.886876344890939",1
"KDM4D","KDM4D",2,0.240675163453354,381,"0.364501858273866",1
"ACOT12","ACOT12",1,0.240720952992479,382,"0.936420887028202",1
"CHTF18","CHTF18",7,0.241145608823563,376,"0.147188011038478",1
"ESAM","ESAM",1,0.241179178112375,382,"0.146702748304355",1
"IL17RA","IL17RA",2,0.24128792607872,381,"0.754980512881205",1
"C8G","C8G",1,0.241484661525638,382,"0.947409694779839",1
"SYDE1","SYDE1",2,0.241919787752861,381,"0.697591843465867",1
"CYR61","CYR61",1,0.242324740912114,382,"0.437591860031185",1
"KCNQ5","KCNQ5",3,0.24247365450685,380,"0.711948612949518",1
"FER1L6","FER1L6",10,0.242529993241361,373,"0.0941380104855803",1
"RHEB","RHEB",2,0.242557677447051,381,"0.713802459134444",1
"AFF1","AFF1",5,0.242990491549109,378,"0.717286909927249",1
"MMP20","MMP20",3,0.243605397493596,380,"0.900256053992829",1
"NR1I3","NR1I3",2,0.243676005375641,381,"0.361541913243264",1
"MRGPRE","MRGPRE",2,0.244690042235211,381,"0.593395320514116",1
"TMPRSS4","TMPRSS4",2,0.244796905439923,381,"0.555257655930376",1
"LRRC8B","LRRC8B",3,0.245544429603244,380,"0.997760252310681",1
"WNT2","WNT2",1,0.245627440444682,382,"0.173978803755129",1
"KDM8","KDM8",1,0.245703817132734,382,"0.0920553207452421",1
"TSHR","TSHR",2,0.245866820638633,381,"0.765329379199666",1
"ABCB9","ABCB9",5,0.246114726867334,378,"0.931925194919474",1
"LRG1","LRG1",3,0.246540330162932,380,"0.502399664396685",1
"FOXK1","FOXK1",1,0.246906992111068,382,"0.657576141634803",1
"ZNF219","ZNF219",4,0.2471488972119,379,"0.142677434261597",1
"RB1CC1","RB1CC1",7,0.247193209675783,376,"0.841474540527363",1
"CYP2J2","CYP2J2",3,0.247966241545758,380,"0.145561580311884",1
"SQSTM1","SQSTM1",3,0.248251873236273,380,"0.540518833020008",1
"SRPX2","SRPX2",3,0.24825520928905,380,"0.885333628504347",1
"RASGRF2","RASGRF2",4,0.248333259074991,379,"0.674390861254367",1
"AMBP","AMBP",1,0.248587150884018,382,"0.638257647013476",1
"PCDH8","PCDH8",2,0.248605664149696,381,"0.955014971010868",1
"PRKG2","PRKG2",7,0.249226182481577,376,"0.641980732288612",1
"CYP27A1","CYP27A1",1,0.249350859417177,382,"0.668059805909537",1
"FBXL14","FBXL14",2,0.2495219831759,381,"0.155797699867262",1
"TCF20","TCF20",12,0.250565760738825,371,"0.859174381329225",1
"FTSJ2","FTSJ2",1,0.250649163923548,382,"0.202847590172865",1
"ENPP4","ENPP4",1,0.251260130750075,382,"0.209080845709957",1
"NSF","NSF",1,0.251412872456707,382,"0.319673538990014",1
"KIF19","KIF19",5,0.251536288509873,378,"0.0975922131200799",1
"MLH3","MLH3",8,0.251868176892712,375,"0.259614334060222",1
"ALDH3B2","ALDH3B2",1,0.251871097576602,382,"0.982754084678454",1
"RAB33A","RAB33A",2,0.252009885961554,381,"0.903640734348237",1
"NAMPT","NAMPT",2,0.252389561793811,381,"0.156393596314601",1
"UBE4A","UBE4A",5,0.252557376469875,378,"0.623854456662194",1
"LHX4","LHX4",1,0.252940289523025,382,"0.484362825717629",1
"APPBP2","APPBP2",3,0.253226387030719,380,"0.697708610809779",1
"DRG1","DRG1",1,0.253245772936289,382,"0.763129468898675",1
"FGFR1OP","FGFR1OP",1,0.253265109249826,382,"0.34185483450143",1
"FPR2","FPR2",2,0.253367183390886,381,"0.525029131739879",1
"TAF1","TAF1",2,0.253493618407361,381,"0.619002827005524",1
"ZNF180","ZNF180",4,0.253552455081215,379,"0.72294704920211",1
"EML4","EML4",6,0.253570406057408,377,"0.111546720190035",1
"MMRN2","MMRN2",3,0.253947508655044,380,"0.476241618922922",1
"PAX7","PAX7",3,0.254133604925317,380,"0.694245025680912",1
"ABCA8","ABCA8",17,0.254160832814751,366,"0.996221969236249",1
"CHKA","CHKA",2,0.254346694720305,381,"0.635886263755664",1
"PDE2A","PDE2A",5,0.254511606283825,378,"0.498516147895644",1
"GRB14","GRB14",24,0.254611068527524,359,"0.919102902435195",1
"TAF4B","TAF4B",2,0.254782639669689,381,"0.508216965635107",1
"RAD54B","RAD54B",2,0.254891684232107,381,"0.700643956863613",1
"PRKCZ","PRKCZ",4,0.254917228565213,379,"0.787073388782192",1
"PAEP","PAEP",1,0.254925931709239,382,"0.485633305113724",1
"SEMA3G","SEMA3G",3,0.254958606416971,380,"0.381725635279075",1
"CHD7","CHD7",15,0.255134700585715,368,"0.654472279927863",1
"SLC7A7","SLC7A7",1,0.255155044269187,382,"0.61902088106691",1
"KLHL35","KLHL35",2,0.255195234816338,381,"0.201268194898796",1
"PDCD1LG2","PDCD1LG2",1,0.255766011095714,382,"0.788754607214223",1
"CD1E","CD1E",2,0.256038060687996,381,"0.109869301357293",1
"SNRNP35","SNRNP35",2,0.256256709733527,381,"0.807223039541958",1
"DDX53","DDX53",1,0.256396553459935,382,"0.57323223452924",1
"OGFOD3","OGFOD3",1,0.256529719628873,382,"0.305077260948474",1
"ANKRD13A","ANKRD13A",2,0.256530152271853,381,"0.801541426993805",1
"CDK19","CDK19",3,0.256614686899623,380,"0.370350524865948",1
"VSIG10","VSIG10",1,0.256682461335505,382,"0.275043832789337",1
"ANK1","ANK1",7,0.256741974054107,376,"0.333807487669458",1
"SRD5A3","SRD5A3",1,0.256758832188821,382,"0.340517815594381",1
"PROP1","PROP1",1,0.256911573895453,382,"0.914169205062004",1
"SETD1A","SETD1A",6,0.257038964643183,377,"0.342576478631056",1
"CHRNA1","CHRNA1",1,0.257064315602084,382,"0.696359909164339",1
"BIRC3","BIRC3",4,0.257574094924363,379,"0.204949444378727",1
"ADCY3","ADCY3",3,0.257629714358339,380,"0.686115710440285",1
"SETD7","SETD7",1,0.257675282428612,382,"0.810133336950846",1
"ARHGAP8","ARHGAP8",2,0.257789866015486,381,"0.0740332034986257",1
"MAMDC2","MAMDC2",3,0.257857207456401,380,"0.73244247078351",1
"SH3TC2","SH3TC2",4,0.258048272535799,379,"0.409285458607656",1
"MAGOHB","MAGOHB",2,0.258338530006847,381,"0.886098900235876",1
