"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues"
"KRAS","KRAS",81,3.72033177727305e-32,302,"1",2.22029400467656e-28
"TP53","TP53",190,1.71176570687813e-17,193,"0.999995718760427",1.02141059729418e-13
"BRAF","BRAF",67,8.51658597482871e-15,316,"0.999985711055046",5.08099519258281e-11
"CTNNB1","CTNNB1",25,3.75053360568047e-12,358,"0.950192934861589",2.2371932957884e-08
"NRAS","NRAS",26,9.64583269992352e-10,357,"0.9998261067613",5.75277462223439e-06
"PIK3CA","PIK3CA",55,1.86568607442623e-09,328,"0.999408441173591",1.11250860618036e-05
"RRAS2","RRAS2",3,2.58706737695008e-06,380,"0.449410629469721",0.0154240957013764
"DDX27","DDX27",10,9.72071816792978e-06,373,"0.999269958779198",0.0579452009990294
"RBM39","RBM39",10,3.05689675374411e-05,373,"0.712456644592475",0.182191046523149
"WDR82","WDR82",2,7.487529464644e-05,381,"0.999097755887465",0.446181880798136
"SCAP","SCAP",20,7.91508319969109e-05,363,"0.411736127750291",0.471580657037595
"ATP5B","ATP5B",3,9.36636131126429e-05,380,"0.871470911789176",0.557954143312014
"ANKRD29","ANKRD29",9,0.000184608150941713,374,"0.872651698767517",1
"MMS22L","MMS22L",17,0.00023178612035116,366,"0.843910246533187",1
"RNF20","RNF20",15,0.000247095845995008,368,"0.773481603047063",1
"MED8","MED8",3,0.000298425673537359,380,"0.793166959953158",1
"TOP2A","TOP2A",9,0.000323164992905788,374,"0.915582654216873",1
"SLC2A2","SLC2A2",9,0.000335955144711706,374,"0.847088038947429",1
"CCNK","CCNK",9,0.000443462715396498,374,"0.569883327215443",1
"PDE5A","PDE5A",13,0.000578891798243861,370,"0.393918151353761",1
"UBE2D3","UBE2D3",2,0.00061475506870064,381,"0.998204398185739",1
"FCGRT","FCGRT",7,0.000644892860110463,376,"0.908322538421676",1
"PPIL2","PPIL2",6,0.000768657686520242,377,"0.533860598185222",1
"KIF2B","KIF2B",37,0.000827907805811119,346,"0.255516972883661",1
"DLX5","DLX5",7,0.00110845387713996,376,"0.813027431061769",1
"KCTD9","KCTD9",6,0.00112168207967857,377,"0.869508750952299",1
"GLDC","GLDC",18,0.0013060703802785,365,"0.226819767417108",1
"SOX3","SOX3",13,0.00135181826272328,370,"0.493159871725641",1
"SKIV2L2","SKIV2L2",10,0.00139673034701434,373,"0.984084642242596",1
"COPS8","COPS8",2,0.00144788769861303,381,"0.985394297357325",1
"SREBF1","SREBF1",15,0.00150905481793541,368,"0.293261940212149",1
"LAMA5","LAMA5",71,0.00170838127714865,312,"0.537937354434951",1
"PRRX1","PRRX1",10,0.00183088758897846,373,"0.436933992402134",1
"SORD","SORD",7,0.00189763600726425,376,"0.913264260278866",1
"TTK","TTK",14,0.00190824586899283,369,"0.953018459048373",1
"UBA3","UBA3",7,0.00198279523217283,376,"0.701132169425207",1
"FPR1","FPR1",14,0.00201824170221986,369,"0.357529045854603",1
"IDO2","IDO2",8,0.00212378591600387,375,"0.254726934508148",1
"BCL2L10","BCL2L10",3,0.00221806926000232,380,"0.28767550270821",1
"ARSG","ARSG",20,0.00229045299447873,363,"0.53217511883457",1
"ABCA1","ABCA1",38,0.00242615659084621,345,"0.3151673729998",1
"APC","APC",47,0.00250237313812693,336,"0.800570056852302",1
"MYC","MYC",6,0.00251060382952012,377,"0.940498442899494",1
"MLLT11","MLLT11",1,0.00258866585324603,382,"0.161987260575844",1
"SLC38A6","SLC38A6",10,0.00270135009590713,373,"0.511497655324562",1
"WDR70","WDR70",9,0.0027298835662091,374,"0.982658723249595",1
"SERPINA1","SERPINA1",6,0.00273017311264564,377,"0.138263581353901",1
"RNPC3","RNPC3",9,0.00281318177269757,374,"0.705514144856405",1
"CCNI","CCNI",4,0.00285634263258848,379,"0.533389095420259",1
"MDM2","MDM2",9,0.00308021603134526,374,"0.999613980670669",1
"PKD1","PKD1",76,0.00316738034014127,307,"0.439852314084408",1
"SMAD4","SMAD4",18,0.00327358986331335,365,"0.401303147143107",1
"POLE2","POLE2",14,0.00328693931208582,369,"0.973604665169827",1
"IL1RL1","IL1RL1",22,0.00335416646868431,361,"0.4837154120887",1
"WDR46","WDR46",9,0.00339275572538071,374,"0.997287429286102",1
"RNF40","RNF40",16,0.00343687986326674,367,"0.994028562789508",1
"KLF5","KLF5",7,0.00345364714447599,376,"0.209687157842931",1
"GGA2","GGA2",6,0.00347018908278268,377,"0.361015552238418",1
"PRMT1","PRMT1",5,0.00348620791129358,378,"0.954615189825028",1
"XRCC5","XRCC5",9,0.00349318070531795,374,"0.996858721738666",1
"ITGA1","ITGA1",18,0.00350163387595638,365,"0.114859421327517",1
"BTBD2","BTBD2",8,0.00397965266946573,375,"0.259121787349657",1
"TAF3","TAF3",19,0.00415177126023821,364,"0.973575677603177",1
"NBEAL1","NBEAL1",21,0.00419416106064209,362,"0.487096321042779",1
"AIFM1","AIFM1",4,0.00433007152312678,379,"0.925673541073284",1
"AAMP","AAMP",5,0.00450615587269948,378,"0.980175855274706",1
"SFR1","SFR1",1,0.00454975769265131,382,"0.826186191190267",1
"CD83","CD83",3,0.00462684289189332,380,"0.74179883180204",1
"CTSB","CTSB",7,0.00463102037100835,376,"0.670414837387317",1
"NFE2L2","NFE2L2",16,0.00464864006305968,367,"0.639616924021558",1
"DDX46","DDX46",10,0.0046499452358804,373,"0.605650420606717",1
"ARID3C","ARID3C",8,0.00465083290705425,375,"0.280752448291138",1
"RAB36","RAB36",9,0.00482842838132647,374,"0.804416746937479",1
"SRCAP","SRCAP",47,0.00490997321926304,336,"0.206892381646629",1
"RNF19A","RNF19A",5,0.00501539916286911,378,"0.704799578706637",1
"PKNOX2","PKNOX2",13,0.00507227743447833,370,"0.33344878012713",1
"PAX1","PAX1",11,0.0052437475431943,372,"0.109848904438255",1
"KIF12","KIF12",16,0.00546803548648859,367,"0.4706455398016",1
"RNF43","RNF43",19,0.0054752095422514,364,"0.694406579667722",1
"CCKAR","CCKAR",11,0.00548056300858691,372,"0.307078567021246",1
"DSP","DSP",40,0.00551231448253193,343,"0.406525139416257",1
"ERN2","ERN2",17,0.00561635369731559,366,"0.878180542886065",1
"HEATR2","HEATR2",21,0.00563216705194235,362,"0.0750816164306928",1
"GPR19","GPR19",5,0.00567464396904866,378,"0.895968631898485",1
"ATP5A1","ATP5A1",5,0.00570595824978067,378,"0.66836813724454",1
"FBXW7","FBXW7",24,0.00593797553156352,359,"0.999076850720617",1
"DNA2","DNA2",17,0.00600560535697857,366,"0.643681531235098",1
"RASGEF1A","RASGEF1A",11,0.00601506125674572,372,"0.97792536550276",1
"EZH2","EZH2",20,0.00611563881633136,363,"0.854058655117952",1
"CDK4","CDK4",4,0.00617315286523816,379,"0.950209363634868",1
"KCNK3","KCNK3",13,0.00656678873379695,370,"0.242810445927265",1
"BIRC5","BIRC5",4,0.00660554981971401,379,"0.494175624944096",1
"FKBP10","FKBP10",12,0.00660721590317894,371,"0.56864953467103",1
"CLEC2D","CLEC2D",2,0.00664845743170785,381,"0.935189551387148",1
"TTC37","TTC37",12,0.00699340807927013,371,"0.180183701108547",1
"HRAS","HRAS",8,0.00709369993384363,375,"0.57448361985321",1
"SH2D6","SH2D6",5,0.00722420252909303,378,"0.877199400908564",1
"PPARA","PPARA",8,0.00724456873181875,375,"0.116602465890563",1
"TENC1","TENC1",21,0.00789018587569964,362,"0.942486000995929",1
"DLD","DLD",11,0.00808947884234086,372,"0.771281671446331",1
"CD14","CD14",6,0.0080945569172964,377,"0.318068432553142",1
"PDZK1IP1","PDZK1IP1",1,0.00823661035073322,382,"0.194890150301301",1
"KEAP1","KEAP1",31,0.00828528125922928,352,"0.910611363718769",1
"TBL3","TBL3",11,0.00831000863797848,372,"0.997057408817159",1
"RAB7A","RAB7A",1,0.00847194137146186,382,"0.312663289638461",1
"RPS6KA4","RPS6KA4",15,0.00849020785969772,368,"0.234338737773588",1
"OGDH","OGDH",12,0.00854188165005319,371,"0.873923670338215",1
"IRS2","IRS2",32,0.0085590870954275,351,"0.371942316873568",1
"MCHR1","MCHR1",6,0.00856305286121319,377,"0.356794866116089",1
"RFC5","RFC5",7,0.00857936299623554,376,"0.972169816533243",1
"HNRNPD","HNRNPD",3,0.00872578977587071,380,"0.678273289910339",1
"MAPKAPK2","MAPKAPK2",12,0.00876349611102458,371,"0.949221070527776",1
"VHL","VHL",3,0.00884710720195487,380,"0.103389630942718",1
"NSUN2","NSUN2",12,0.00895156118656327,371,"0.916836008961931",1
"NEUROG3","NEUROG3",4,0.00896395836687466,379,"0.848951227409083",1
"TREX2","TREX2",6,0.00899179122827828,377,"0.623898946546855",1
"RAB11A","RAB11A",2,0.009080975173756,381,"0.0691544109153526",1
"BANK1","BANK1",15,0.00924835450347438,368,"0.233216905673709",1
"ATP2C2","ATP2C2",14,0.00928801354569424,369,"0.0730861991320705",1
"RASL10A","RASL10A",2,0.00943318725519016,381,"0.999916414398397",1
"TM4SF4","TM4SF4",4,0.00990765917450319,379,"0.394471364418854",1
"CDH1","CDH1",12,0.00995527687393775,371,"0.888867254762435",1
"MPZ","MPZ",2,0.0100128848253773,381,"0.897909251725827",1
"TMPRSS2","TMPRSS2",8,0.010061327875154,375,"0.328778344847329",1
"PYROXD1","PYROXD1",9,0.0101324184966242,374,"0.872481051723268",1
"SRM","SRM",6,0.0101614511899286,377,"0.283514848039155",1
"HS3ST6","HS3ST6",9,0.0104514628824472,374,"0.0672579849003441",1
"SH2D2A","SH2D2A",21,0.0105609989212294,362,"0.10244186899921",1
"MCRS1","MCRS1",5,0.0107057749571826,378,"0.4344271621634",1
"TFEC","TFEC",9,0.0107177065085258,374,"0.359112215919255",1
"UTY","UTY",6,0.0108109195248194,377,"0.99203860210252",1
"STAT6","STAT6",9,0.0108515398685007,374,"0.405309790937096",1
"ATP12A","ATP12A",15,0.0113260184574011,368,"0.814891942077185",1
"EPAS1","EPAS1",24,0.0113809560470461,359,"0.665874962553522",1
"ATM","ATM",44,0.0116186851163794,339,"0.576275987425297",1
"NOC2L","NOC2L",14,0.0118436767235764,369,"0.694933588365446",1
"ELF3","ELF3",11,0.0122686851188397,372,"0.409189164702409",1
"HS3ST2","HS3ST2",8,0.0125297991570797,375,"0.82833228352447",1
"MAGEC3","MAGEC3",11,0.0126671020956397,372,"0.250439376834839",1
"VRK3","VRK3",8,0.0127583295689606,375,"0.0598155345330321",1
"LCN8","LCN8",2,0.0130309733858059,381,"0.690560735212889",1
"OR2T4","OR2T4",12,0.0131827599097721,371,"0.42898937852886",1
"LPAR3","LPAR3",11,0.0132613791576582,372,"0.316707592708595",1
"NBN","NBN",13,0.0134032031608984,370,"0.182026162521038",1
"ARG2","ARG2",2,0.0134650965873085,381,"0.105934931840312",1
"GPN3","GPN3",5,0.0134933745847575,378,"0.707004209686581",1
"TSC1","TSC1",11,0.0135145420206807,372,"0.418733394273758",1
"PTPN11","PTPN11",7,0.0136498473726843,376,"0.476392655952222",1
"TRPM7","TRPM7",19,0.0136564476508929,364,"0.792652283851611",1
"BCL2","BCL2",6,0.0140013373806126,377,"0.182711606704448",1
"PRKDC","PRKDC",59,0.0140105715756074,324,"0.602201792365589",1
"NAT14","NAT14",6,0.0141254477120176,377,"0.867805017602377",1
"SMYD2","SMYD2",6,0.014268374600244,377,"0.177663583021706",1
"CBS","CBS",14,0.014363693548078,369,"0.784121020926135",1
"HRH4","HRH4",8,0.0143651627729793,375,"0.648811207763466",1
"GPR88","GPR88",7,0.0145921283673224,376,"0.108695435230733",1
"MTA2","MTA2",12,0.0148810434063168,371,"0.449067015531837",1
"TWIST1","TWIST1",8,0.014958591389612,375,"0.177463890518781",1
"KIF17","KIF17",22,0.0150651902092009,361,"0.0526164804093358",1
"EIF3H","EIF3H",7,0.0151276533296991,376,"0.843604805010918",1
"SMAP1","SMAP1",5,0.0151284829972111,378,"0.756469470525233",1
"POLG","POLG",19,0.0153236781927161,364,"0.258666617274536",1
"SERPINE2","SERPINE2",7,0.0154165575771081,376,"0.101314882900341",1
"G3BP2","G3BP2",7,0.0154339466054287,376,"0.528734352222023",1
"ATR","ATR",32,0.0155274155195293,351,"0.834560920395579",1
"ZRSR2","ZRSR2",2,0.015617390782002,381,"0.673266234472966",1
"STK32C","STK32C",3,0.0157454046707418,380,"0.111125293638527",1
"FTSJ3","FTSJ3",1,0.0160025340347781,382,"0.984628471835632",1
"CEACAM1","CEACAM1",11,0.0160321217425271,372,"0.318360418754905",1
"MCM10","MCM10",14,0.0162092301856147,369,"0.38661071180825",1
"CDC37","CDC37",10,0.0162868500427003,373,"0.542208964782913",1
"FRAS1","FRAS1",49,0.0164329925607505,334,"0.466245100855495",1
"GALR3","GALR3",2,0.0166601479136359,381,"0.257820177772744",1
"DARS","DARS",4,0.0171646121558294,379,"0.983102444720984",1
"ABCA4","ABCA4",31,0.0172615872341456,352,"0.624316699592879",1
"PMP2","PMP2",8,0.0173815403431243,375,"0.860379890206282",1
"PIK3CB","PIK3CB",19,0.0175031704502302,364,"0.678111958975847",1
"WBP2","WBP2",5,0.0176129080769802,378,"0.396667293574474",1
"LYNX1","LYNX1",4,0.017722544243697,379,"0.234600442242774",1
"RAX","RAX",3,0.0177445457824841,380,"0.0795438735415902",1
"PRDM7","PRDM7",14,0.0178806193266402,369,"0.256110238088541",1
"ITGB7","ITGB7",10,0.0178948925077817,373,"0.602383338493023",1
"ZDHHC20","ZDHHC20",7,0.017986418081422,376,"0.778179899415596",1
"ACTG1","ACTG1",5,0.0180385140155673,378,"0.744085639192834",1
"ZBTB6","ZBTB6",4,0.0181673672882832,379,"0.830145682236474",1
"SMIM3","SMIM3",5,0.018232977440099,378,"0.65339168997379",1
"GABRA6","GABRA6",12,0.0182335656232068,371,"0.710533382871042",1
"KIT","KIT",20,0.0182945833872022,363,"0.066648606594971",1
"RFWD2","RFWD2",8,0.0182954994990345,375,"0.735064807956897",1
"NCBP2","NCBP2",2,0.0183174800888195,381,"0.914704377362371",1
"NFAT5","NFAT5",18,0.0184279962586562,365,"0.657675809828073",1
"KCTD13","KCTD13",6,0.0187016548452522,377,"0.475912679083665",1
"FUBP1","FUBP1",9,0.0187121007606528,374,"0.680937017723461",1
"SF3B4","SF3B4",5,0.0188513844756072,378,"0.520756281993393",1
"CDX2","CDX2",4,0.0189731393305854,379,"0.100315272026286",1
"TTC27","TTC27",11,0.0190391516985517,372,"0.675539748775377",1
"ZNF197","ZNF197",15,0.0191757396192002,368,"0.164804912683756",1
"SETX","SETX",23,0.0192793798453914,360,"0.547510688975244",1
"GNAS","GNAS",49,0.0196400500855644,334,"0.612328305892666",1
"SGCG","SGCG",4,0.0197755020173386,379,"0.181512061692593",1
"POLA2","POLA2",6,0.0200484422167311,377,"0.688236581977485",1
"PCK2","PCK2",6,0.0201665360675486,377,"0.124375490232547",1
"DDX3X","DDX3X",16,0.0204841316102166,367,"0.906566305272717",1
"UBE2F","UBE2F",4,0.0210068652071867,379,"0.449318477702867",1
"CADM2","CADM2",13,0.0210886940490423,370,"0.837657635133108",1
"FERMT3","FERMT3",11,0.021512417413444,372,"0.97577962099195",1
"KATNB1","KATNB1",5,0.0221890699120259,378,"0.340602038847656",1
"GPR20","GPR20",8,0.0222803186251907,375,"0.101522916700877",1
"GJB2","GJB2",4,0.0223194057259573,379,"0.314611154342314",1
"SDCBP","SDCBP",5,0.022475470868083,378,"0.0608461469355514",1
"RREB1","RREB1",27,0.0227586090965336,356,"0.598934408742655",1
"RAB28","RAB28",2,0.0227961913642941,381,"0.504883671709769",1
"ARID4A","ARID4A",18,0.0228319158464669,365,"0.622211889498181",1
"MED7","MED7",3,0.0229610727191676,380,"0.193772315345648",1
"ANKK1","ANKK1",15,0.023114529718397,368,"0.913346854418685",1
"RNF183","RNF183",3,0.0235519539736259,380,"0.798986180180212",1
"C1QL1","C1QL1",7,0.0238963676015493,376,"0.84801450213468",1
"KCTD15","KCTD15",6,0.0244533970122544,377,"0.646941360546384",1
"AP3M2","AP3M2",3,0.0258806251757729,380,"0.358054738507333",1
"GDPD3","GDPD3",4,0.0260531353021639,379,"0.356533276559712",1
"ZFP36L2","ZFP36L2",11,0.0262174185659667,372,"0.808748371350496",1
"PDHA2","PDHA2",16,0.0264062154891567,367,"0.744120452964758",1
"CX3CR1","CX3CR1",4,0.0264135191031605,379,"0.24854395678642",1
"GCLC","GCLC",5,0.0264605672630064,378,"0.542170143952698",1
"APRT","APRT",1,0.0265139862939904,382,"0.938604991643772",1
"CCL2","CCL2",2,0.0265215034795875,381,"0.57050858262951",1
"BRIX1","BRIX1",4,0.0265531189729272,379,"0.821450581698809",1
"MRGPRD","MRGPRD",10,0.0265803947997982,373,"0.116357135109645",1
"CDK11B","CDK11B",8,0.0266803211257492,375,"0.635055805071904",1
"NPR3","NPR3",10,0.0270307045769728,373,"0.410059650670682",1
"COL21A1","COL21A1",22,0.0271770101076575,361,"0.887398637467699",1
"PILRB","PILRB",2,0.0272857202339674,381,"0.956387368297117",1
"SALL2","SALL2",19,0.027369353521681,364,"0.444522425395838",1
"CORO7","CORO7",22,0.0275127690304275,361,"0.525840049466496",1
"KLHL26","KLHL26",16,0.0276904176001364,367,"0.380152673940059",1
"GPX4","GPX4",1,0.0276906413976335,382,"0.615956734746756",1
"WDR75","WDR75",5,0.027759833205917,378,"0.999483105347287",1
"NEK2","NEK2",3,0.0281057876346501,380,"0.665710211226661",1
"CASC5","CASC5",25,0.0281341796980066,358,"0.366182099554268",1
"SRSF7","SRSF7",5,0.0282553070875902,378,"0.617866307234192",1
"ANKFY1","ANKFY1",10,0.0288761621505326,373,"0.462527459267352",1
"NFKB1","NFKB1",15,0.0293238125435495,368,"0.270915648381973",1
"FXYD5","FXYD5",4,0.0294631166197058,379,"0.619963984598602",1
"ANKRD23","ANKRD23",8,0.0298805881969646,375,"0.152779902786446",1
"SH3TC2","SH3TC2",20,0.0299256424983098,363,"0.773898349918596",1
"CAMKV","CAMKV",10,0.0299545014264689,373,"0.671925432954415",1
"EFNB3","EFNB3",6,0.0299825686987658,377,"0.534480760519842",1
"PRKAR1A","PRKAR1A",8,0.0300524023610465,375,"0.347846009476774",1
"GPR50","GPR50",11,0.0301834344862745,372,"0.692187880912302",1
"THBS2","THBS2",24,0.0301880274563304,359,"0.545882069933643",1
"MAP3K19","MAP3K19",29,0.0304170133889783,354,"0.244825026559596",1
"ATOH1","ATOH1",3,0.0308227101623377,380,"0.454111335206031",1
"GPR153","GPR153",8,0.0309373696659197,375,"0.720752657277311",1
"DPT","DPT",3,0.0311420918520968,380,"0.213143499089675",1
"GNB5","GNB5",5,0.0313361532027587,378,"0.284525498956766",1
"TCEA1","TCEA1",3,0.0313476495263198,380,"0.839730009517321",1
"TMEM117","TMEM117",6,0.0313658586898798,377,"0.229300067547685",1
"LTBP4","LTBP4",28,0.0313867879603602,355,"0.534041695637619",1
"PTBP1","PTBP1",10,0.0315498499363796,373,"0.975839103859318",1
"MLLT3","MLLT3",5,0.0316166093067074,378,"0.665374077263362",1
"RABGGTB","RABGGTB",5,0.0317293305045096,378,"0.677602443178102",1
"RHOB","RHOB",3,0.0318134572787563,380,"0.373837869044086",1
"MMP8","MMP8",11,0.0318396561533358,372,"0.33995658962348",1
"TRPM6","TRPM6",35,0.0318567472526876,348,"0.665496553878119",1
"CCDC47","CCDC47",4,0.0321084850468876,379,"0.475417691864966",1
"DUSP13","DUSP13",8,0.0321251058987177,375,"0.203715971528064",1
"DDX47","DDX47",6,0.0322809842178942,377,"0.991474068560855",1
"RBBP7","RBBP7",4,0.0323457056313365,379,"0.525156827993512",1
"SH2D4A","SH2D4A",7,0.0324041749645512,376,"0.553321074464513",1
"JUP","JUP",16,0.0324280281717163,367,"0.684379521021656",1
"ARHGEF38","ARHGEF38",8,0.0325118241007271,375,"0.108869546102583",1
"TBL1XR1","TBL1XR1",9,0.0326342384141799,374,"0.453798288670484",1
"SEMA4F","SEMA4F",17,0.032793721411726,366,"0.46559535356406",1
"CD33","CD33",5,0.0328929380306698,378,"0.223284148852699",1
"GNL2","GNL2",8,0.0329762830931222,375,"0.86732110497032",1
"DNMT3B","DNMT3B",19,0.033151193653213,364,"0.233279606737382",1
"CDC6","CDC6",2,0.0335459546061189,381,"0.142311477496203",1
"EIF2AK2","EIF2AK2",7,0.0339520853140938,376,"0.142243400658019",1
"TRIM32","TRIM32",11,0.034735179415625,372,"0.753718966400591",1
"MSI2","MSI2",5,0.0347598290243573,378,"0.812069557741677",1
"SEMA7A","SEMA7A",8,0.0348789769346919,375,"0.708768178813346",1
"TNIP1","TNIP1",7,0.034884868090187,376,"0.559333341202899",1
"COL9A2","COL9A2",7,0.0349349503064527,376,"0.750264494047986",1
"ACACA","ACACA",25,0.0354323443712607,358,"0.288701540155554",1
"LGR5","LGR5",22,0.0354914849875175,361,"0.564035570758875",1
"ATG3","ATG3",6,0.0358984211016619,377,"0.134815560285818",1
"BTN3A3","BTN3A3",9,0.035974234902366,374,"0.119859300019476",1
"IL6R","IL6R",11,0.0362226507029491,372,"0.952410689081409",1
"LGALSL","LGALSL",1,0.0367116638588978,382,"0.47319631638206",1
"NDNL2","NDNL2",6,0.036970967718472,377,"0.140662378902409",1
"CDK5","CDK5",2,0.0372173257832086,381,"0.378273799372822",1
"CACNB2","CACNB2",17,0.0372962859141902,366,"0.29880244594448",1
"CDC27","CDC27",11,0.037393520043748,372,"0.651490065878044",1
"SPOPL","SPOPL",7,0.0374408939250926,376,"0.244203702108743",1
"SERPINB12","SERPINB12",6,0.037449087198778,377,"0.688044732065754",1
"PIGR","PIGR",10,0.0375474740068894,373,"0.755671657168662",1
"WIPI1","WIPI1",7,0.0375556241001659,376,"0.577456925423022",1
"SAE1","SAE1",7,0.0375732991202108,376,"0.963056990828648",1
"ACCSL","ACCSL",14,0.0376109790601547,369,"0.0980068651840884",1
"PWWP2A","PWWP2A",6,0.0376899220760013,377,"0.104854058197804",1
"PRMT10","PRMT10",12,0.0383085223963226,371,"0.889800950445356",1
"PKHD1","PKHD1",64,0.0383557512690725,319,"0.0863320345659069",1
"NCAM1","NCAM1",22,0.0387159298586775,361,"0.144596669323702",1
"TCF7L2","TCF7L2",13,0.0387813155290891,370,"0.647594763562301",1
"USP7","USP7",8,0.0391373545807597,375,"0.922595601231596",1
"VPREB3","VPREB3",1,0.0392218614133366,382,"0.404603453873771",1
"CENPE","CENPE",27,0.0393580860388695,356,"0.819562042520942",1
"COL4A3","COL4A3",29,0.0397802389491509,354,"0.328265078660103",1
"POLD1","POLD1",27,0.0399082458322142,356,"0.99928523077168",1
"MED30","MED30",2,0.0403406649148485,381,"0.726495968578583",1
"ATP10D","ATP10D",21,0.0408327382210338,362,"0.082869114695321",1
"LRP1B","LRP1B",121,0.0408388160289547,262,"0.994023180837153",1
"PLK2","PLK2",13,0.0408842137474303,370,"0.753798051527698",1
"DDX6","DDX6",4,0.0410038941453473,379,"0.411969509762769",1
"GBX1","GBX1",11,0.0410497776621747,372,"0.375733357829482",1
"CYP2A7","CYP2A7",14,0.0413279031349931,369,"0.303235312800911",1
"SLC1A5","SLC1A5",11,0.0415568379313837,372,"0.901022523380613",1
"WRN","WRN",24,0.0416623702833973,359,"0.136081423650529",1
"CSNK1G2","CSNK1G2",5,0.041663171387607,378,"0.863492947749058",1
"GOT1","GOT1",3,0.0419515929041184,380,"0.154560571131244",1
"FUK","FUK",22,0.0419618768201253,361,"0.762242146089237",1
"CKS1B","CKS1B",1,0.0425949393771136,382,"0.120782870430853",1
"HDAC4","HDAC4",36,0.0426706237692163,347,"0.398834539582637",1
"SOS1","SOS1",14,0.0427059661701999,369,"0.540977013059402",1
"DAZAP1","DAZAP1",8,0.0427275345815726,375,"0.808619939382675",1
"ORC1","ORC1",17,0.0430429463048125,366,"0.248942747870979",1
"GPR68","GPR68",14,0.0432005189481543,369,"0.284580504513036",1
"MARCH5","MARCH5",3,0.0433586476711881,380,"0.264826965128634",1
"SHC1","SHC1",11,0.0434014354584758,372,"0.249157755793488",1
"TAS1R2","TAS1R2",18,0.0435087562385865,365,"0.210900333021196",1
"DHX38","DHX38",20,0.0435257010001618,363,"0.850728575595175",1
"NUDT19","NUDT19",8,0.0435968567941613,375,"0.628035833852684",1
"SUV420H2","SUV420H2",14,0.0438095702364638,369,"0.327800415931523",1
"NFASC","NFASC",29,0.0438763162122647,354,"0.280604302731942",1
"PLEKHF1","PLEKHF1",9,0.0438840949839995,374,"0.337657068781325",1
"PPAT","PPAT",3,0.0441627565011054,380,"0.225891951354379",1
"C9orf96","C9orf96",6,0.0444228275673493,377,"0.670723685698898",1
"ITK","ITK",18,0.0447416784727339,365,"0.223690868674991",1
"PDE3B","PDE3B",21,0.0448048572582652,362,"0.279806229712513",1
"LATS1","LATS1",18,0.0448892520177047,365,"0.922066265817425",1
"TNFRSF25","TNFRSF25",10,0.0451134021428884,373,"0.31241092550158",1
"CDK7","CDK7",5,0.0453068938434605,378,"0.820556300930625",1
"ASTN2","ASTN2",42,0.045399221633641,341,"0.158208699106519",1
"ITGA3","ITGA3",17,0.0454372386467775,366,"0.756691509758731",1
"GPR119","GPR119",6,0.0455279955021698,377,"0.75710503380162",1
"TPM3","TPM3",2,0.0455807866188924,381,"0.274315779819062",1
"DDX10","DDX10",15,0.0456322838888692,368,"0.961342952325279",1
"TNFRSF17","TNFRSF17",2,0.0456992859298233,381,"0.449658161556242",1
"TTF2","TTF2",22,0.0457075944429158,361,"0.42890909845948",1
"SNRNP40","SNRNP40",3,0.0460165346636709,380,"0.852744429048355",1
"PARP3","PARP3",7,0.0461637668236188,376,"0.193274975589175",1
"CRLF2","CRLF2",8,0.0466649217136237,375,"0.331196372128003",1
"HOXA11","HOXA11",4,0.0468755073143488,379,"0.10055075603749",1
"LRP1","LRP1",52,0.0468843964910935,331,"0.530432343021962",1
"POLN","POLN",7,0.0469353151865515,376,"0.743347852018614",1
"VAV1","VAV1",13,0.0470000634658681,370,"0.925431358826875",1
"S1PR5","S1PR5",10,0.047036220904783,373,"0.90379574298269",1
"TBX4","TBX4",14,0.0471170934909009,369,"0.92023322635713",1
"SUZ12","SUZ12",14,0.0476366479936977,369,"0.916595142630632",1
"FBXO10","FBXO10",10,0.0477866177918003,373,"0.225603039177682",1
"PPP1R14B","PPP1R14B",2,0.047858579354005,381,"0.544274436935345",1
"GEMIN4","GEMIN4",13,0.0480829994141982,370,"0.656965798561671",1
"LGALS13","LGALS13",3,0.0481439421351936,380,"0.286403300771589",1
"CD8A","CD8A",2,0.0483695862855807,381,"0.925362322102672",1
"FUT11","FUT11",2,0.0486138766982026,381,"0.614343999837325",1
"ACTL6B","ACTL6B",4,0.0486273442974164,379,"0.697008566549952",1
"AGAP3","AGAP3",21,0.0486500243935656,362,"0.651522894859039",1
"OR4K15","OR4K15",10,0.048903957177545,373,"0.504651361941875",1
"RUNX3","RUNX3",9,0.0489891827530318,374,"0.129398623728269",1
"PAX3","PAX3",15,0.0490461124185566,368,"0.958800678251544",1
"RAET1G","RAET1G",8,0.0492348106195773,375,"0.807667537998542",1
"GPNMB","GPNMB",7,0.0492655605296779,376,"0.78242705283695",1
"SERPINE3","SERPINE3",10,0.0494250297772485,373,"0.209780814918507",1
"BDKRB2","BDKRB2",11,0.0499070316774149,372,"0.873640817981776",1
"MPZL1","MPZL1",2,0.0502913703471501,381,"0.503193421097048",1
"LIMK2","LIMK2",11,0.0503754993690595,372,"0.376848453474265",1
"FBXW11","FBXW11",3,0.0504242573771706,380,"0.326655317749242",1
"TYW5","TYW5",6,0.0504827617689715,377,"0.833623844057047",1
"PCOLCE","PCOLCE",6,0.0505430844927002,377,"0.550310407461237",1
"CORO1B","CORO1B",4,0.0506238849326459,379,"0.0552377996864082",1
"TSKU","TSKU",10,0.050675561007397,373,"0.312464652743906",1
