"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"CELF5",13,2,0.820128248932462,0.999929785213453,0.182458255471449,"up"
"PPME1",15,0,0.820419396415576,0.999929785213453,9.90359148281942e-20,"up"
"MAGEA11",15,0,0.820513675517876,0.999929785213453,6.47353493773532e-09,"up"
"MIR205",15,0,0.820929668122736,0.999929785213453,NA,NA
"OR2T34",7,8,0.821220328080081,0.999929785213453,0.740657051476501,"up"
"GPR84",15,0,0.821307304520645,0.999929785213453,1.23659055127265e-25,"up"
"STOML3",15,0,0.82134582247827,0.999929785213453,6.66012576420219e-14,"up"
"CYP24A1",11,4,0.821426924250025,0.999929785213453,0.01611480742528,"up"
"NFX1",14,1,0.821622713577906,0.999929785213453,2.42840891831468e-07,"up"
"REPS1",15,0,0.821843296767183,0.999929785213453,0.000103718763979305,"up"
"CDK16",15,0,0.821942516129984,0.999929785213453,6.84654153634021e-17,"up"
"OR2G3",15,0,0.822684149390995,0.999929785213453,0.0046428296408221,"up"
"GFRA1",15,0,0.822971470906999,0.999929785213453,0.000336605159749187,"down"
"RAB5B",15,0,0.823318255994568,0.999929785213453,0.000203754241556434,"down"
"ZBTB33",13,2,0.823729505280305,0.999929785213453,2.56693911851723e-17,"up"
"JPH2",12,3,0.823859873733713,0.999929785213453,0.00210598056993651,"down"
"LMO2",12,3,0.823869613801992,0.999929785213453,0.697872861312384,"down"
"TNFSF13",15,0,0.824137799834809,0.999929785213453,0.268262464631617,"down"
"BTBD1",14,1,0.824206870074044,0.999929785213453,3.9759244190644e-26,"up"
"NTN5",13,2,0.824257307539348,0.999929785213453,0.0154685300170611,"up"
"SMARCE1",14,1,0.824410450229882,0.999929785213453,0.000265787776567661,"up"
"UBE2A",15,0,0.824510076724211,0.999929785213453,2.18229736823705e-09,"up"
"ZBTB10",10,5,0.8245197625092,0.999929785213453,0.00337622582908561,"up"
"RNF130",14,1,0.82462334805154,0.999929785213453,0.98199171320825,"up"
"HOXB3",12,3,0.825127930063408,0.999929785213453,0.0111647204749113,"up"
"ADRA2C",13,2,0.825144734138405,0.999929785213453,0.000125458391322561,"up"
"PFDN5",14,1,0.825267444196934,0.999929785213453,0.0649166689706865,"down"
"IGSF11",13,2,0.825455987345688,0.999929785213453,0.000385102197812241,"down"
"PAGE4",15,0,0.825827490326721,0.999929785213453,0.0483295309389366,"up"
"GREB1",15,0,0.825866606779431,0.999929785213453,5.13010174108939e-09,"up"
"SATB2",15,0,0.825957154752928,0.999929785213453,1.23825898845151e-18,"up"
"VN1R5",15,0,0.826069716955979,0.999929785213453,4.63076325477372e-05,"up"
"RBMY1A1",15,0,0.8261870378439,0.999929785213453,0.073942132820508,"up"
"RBMY1F",15,0,0.8261870378439,0.999929785213453,0.0801081796456738,"up"
"RBMY1B",15,0,0.8261870378439,0.999929785213453,NA,NA
"RBMY1D",15,0,0.8261870378439,0.999929785213453,NA,NA
"RBMY1E",15,0,0.8261870378439,0.999929785213453,0.0976835396677245,"up"
"RBMY1J",15,0,0.8261870378439,0.999929785213453,0.0163386609826538,"up"
"GPR34",15,0,0.826191804354437,0.999929785213453,0.0397085869834073,"up"
"FCRLA",14,1,0.826215037493058,0.999929785213453,0.32541334526958,"down"
"PAEP",13,2,0.826226514949991,0.999929785213453,4.47602472672817e-06,"up"
"CD4",14,1,0.826320644704373,0.999929785213453,0.00110362554377324,"up"
"ZMPSTE24",15,0,0.826453977318155,0.999929785213453,6.93541693592792e-12,"up"
"HTR2A",11,4,0.826534233427566,0.999929785213453,0.0748918212708286,"up"
"GUCY2C",14,1,0.826612193334056,0.999929785213453,0.139970443729175,"up"
"PHACTR1",15,0,0.826694063328095,0.999929785213453,0.206400232871387,"down"
"LYZ",14,1,0.82756509219505,0.999929785213453,0.730785883410071,"down"
"AQP4",12,3,0.827814331268454,0.999929785213453,0.00762128094881742,"down"
"RAB13",14,1,0.82787009149341,0.999929785213453,4.07117756650152e-23,"up"
"E2F7",15,0,0.827935004934048,0.999929785213453,2.67641687228495e-39,"up"
"SHD",13,2,0.82807279143382,0.999929785213453,0.243446992320557,"up"
"CDC20B",15,0,0.828334945288043,0.999929785213453,0.000824802684687627,"up"
"FRZB",14,1,0.828520370558565,0.999929785213453,0.0132209271089251,"down"
"TIPARP",14,1,0.828810773235581,0.999929785213453,0.0325298080933117,"down"
"OR2L8",15,0,0.828894922264367,0.999929785213453,NA,NA
"DENND3",9,6,0.829164430259427,0.999929785213453,0.0185387452952182,"up"
