"","#wt","#mut","pvalue","p_adj"
"RAB40B",9,2,0.00272264858636196,0.980656519860506
"IGF2BP1",10,1,0.0068813946640146,0.980656519860506
"ARMC7",9,2,0.00796569344216218,0.980656519860506
"ZBTB2",10,1,0.00956018030437894,0.980656519860506
"TRIM28",10,1,0.0104188049451251,0.980656519860506
"ENPP7",9,2,0.0130636597067303,0.980656519860506
"SCN3B",10,1,0.0189237273939931,0.980656519860506
"DDHD2",10,1,0.0190019368637596,0.980656519860506
"DKK1",10,1,0.0207845357268607,0.980656519860506
"FIP1L1",10,1,0.0220526498291983,0.980656519860506
"GPAA1",8,3,0.0222792407724572,0.980656519860506
"EME1",10,1,0.0227108171147234,0.980656519860506
"HNF4G",10,1,0.022838952166616,0.980656519860506
"AURKAPS1",10,1,0.0248484231999042,0.980656519860506
"LRG1",9,2,0.0251638730273068,0.980656519860506
"NOV",10,1,0.0263765811931447,0.980656519860506
"TCF21",10,1,0.0264074342543478,0.980656519860506
"RDH13",10,1,0.0268863925230884,0.980656519860506
"RRN3P1",10,1,0.0290737570639276,0.980656519860506
"TFRC",10,1,0.0294706321300192,0.980656519860506
"UBE4A",9,2,0.0295055284202375,0.980656519860506
"IVL",10,1,0.0298446408768619,0.980656519860506
"MYCL1",10,1,0.0307776269096764,0.980656519860506
"TM2D2",10,1,0.0340088925741813,0.980656519860506
"ARFGAP2",10,1,0.0348026007825584,0.980656519860506
"CNST",10,1,0.0371237836600894,0.980656519860506
"CACNA2D1",10,1,0.0374522345697374,0.980656519860506
"GRIN2C",9,2,0.0377906498383815,0.980656519860506
"OR2T5",10,1,0.0381664427539782,0.980656519860506
"WDR87",10,1,0.0382523023735623,0.980656519860506
"KIAA1875",8,3,0.0396667352561826,0.980656519860506
"SYNJ2",10,1,0.0413468097938704,0.980656519860506
"UBE2L6",10,1,0.0416693620519722,0.980656519860506
"GCDH",10,1,0.0422319157954407,0.980656519860506
"CACNG1",10,1,0.0459170397443782,0.980656519860506
"VMP1",10,1,0.0464983251955242,0.980656519860506
"GUK1",10,1,0.0470731057801567,0.980656519860506
"ERN2",10,1,0.0478667477261092,0.980656519860506
"TPM2",10,1,0.0483308320649794,0.980656519860506
"CYP21A2",10,1,0.0502493802156266,0.980656519860506
"CYP21A1P",10,1,0.0502493802156266,0.980656519860506
"DDX42",10,1,0.0518494755495737,0.980656519860506
"ABCA6",10,1,0.0534678457969496,0.980656519860506
"TMEM55A",10,1,0.0543933576624511,0.980656519860506
"SIRT6",10,1,0.0554217745334994,0.980656519860506
"PPP1R16A",8,3,0.0572920301317226,0.980656519860506
"FH",10,1,0.0576235282716029,0.980656519860506
"PITPNC1",10,1,0.0579152077229355,0.980656519860506
"SLC22A3",10,1,0.0595999986314319,0.980656519860506
"FARP1",10,1,0.0602212650743615,0.980656519860506
"MAFG",9,2,0.0615117234457509,0.980656519860506
"KIAA0195",9,2,0.0663315395593593,0.980656519860506
"LGALS8",10,1,0.0672562168581759,0.980656519860506
"AATK",9,2,0.067504295794013,0.980656519860506
"PPIL4",10,1,0.0686998514117613,0.980656519860506
"C17orf58",10,1,0.0689773595327901,0.980656519860506
"TANC2",10,1,0.0696091264321321,0.980656519860506
"KANK2",8,3,0.0701983605979302,0.980656519860506
"LRRK1",8,3,0.072818238810744,0.980656519860506
"NOTCH1",10,1,0.0734690684867658,0.980656519860506
"C8orf46",10,1,0.0740790656416897,0.980656519860506
"CFH",10,1,0.074167534548426,0.980656519860506
"NOG",10,1,0.0750173751261913,0.980656519860506
"ATP6V1G2",10,1,0.0758026014624127,0.980656519860506
"TAAR5",10,1,0.0762210485852893,0.980656519860506
"PARP10",8,3,0.0763919721474049,0.980656519860506
"ASAP1",10,1,0.0765577956253854,0.980656519860506
"KDM4B",10,1,0.0776921286461561,0.980656519860506
"PLEKHF1",10,1,0.0777985493894896,0.980656519860506
"AMZ2",10,1,0.0779749371355856,0.980656519860506
"CCNE1",10,1,0.0780448410522705,0.980656519860506
"RGPD6",10,1,0.0792628343355298,0.980656519860506
"WHSC1L1",10,1,0.0797031717046984,0.980656519860506
"COL4A4",10,1,0.0809709340359563,0.980656519860506
"RECQL5",9,2,0.082077433774414,0.980656519860506
"KCNJ5",8,3,0.0824888105873846,0.980656519860506
"LYST",10,1,0.0826682256798215,0.980656519860506
"ESR1",10,1,0.0828952555607987,0.980656519860506
"GPR89B",10,1,0.0874185942477463,0.980656519860506
"GPR89A",10,1,0.0874185942477463,0.980656519860506
"GPR89C",10,1,0.0874185942477463,0.980656519860506
"CADM1",9,2,0.087510824064324,0.980656519860506
"NLRP3",10,1,0.088122165513104,0.980656519860506
"EIF5AL1",10,1,0.0881705646140802,0.980656519860506
"ARHGEF5",10,1,0.0898320369015611,0.980656519860506
"RDH10",10,1,0.0910984982338288,0.980656519860506
"LCN9",10,1,0.0921320003845567,0.980656519860506
"BRSK1",10,1,0.0922195585215176,0.980656519860506
