"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"DDX54",15,0,0.0070200832531534,0.0943602976902303,5.08374746173019e-11,"up"
"ARID3C",15,0,0.00717602193529854,0.0961877847223617,6.57945273290294e-10,"up"
"RANBP2",13,2,0.00718543029777496,0.0961877847223617,2.46393015910947e-32,"down"
"KCTD17",15,0,0.00721767721722799,0.0964222756407641,8.50477886422983e-27,"up"
"CNTD2",15,0,0.00725091666527677,0.0965101666231946,7.17998518421201e-06,"down"
"RNGTT",15,0,0.00725374304592297,0.0965101666231946,0.0157345468546358,"down"
"SERPINB6",15,0,0.00738087195827253,0.0980024094094361,1.00660206812694e-26,"up"
"ITGAL",15,0,0.00747531501586518,0.0990554900685293,1.0642899991956e-64,"up"
"IRAK2",15,0,0.00749139704201596,0.0990680505798717,1.45060239370312e-08,"up"
"RAC2",15,0,0.00754249024169862,0.0995426232301596,6.19816896599942e-49,"up"
"GRTP1",15,0,0.00761635486085965,0.100315209092932,1.0715870109704e-06,"down"
"DHX40",14,1,0.00775635916188133,0.101954070429067,0.0121602223070259,"up"
"SLC16A6",14,1,0.00778619601584418,0.102141160560553,1.91565099312049e-08,"up"
"TRO",15,0,0.00782116419995316,0.102394681705787,0.000126665005788072,"up"
"PDE6G",14,1,0.00786818252431798,0.102731463856528,0.000261931528395052,"down"
"GPR32",15,0,0.00787827602443891,0.102731463856528,0.04804908182548,"up"
"EDC4",14,1,0.00800333403049347,0.10411872537651,5.25958970953265e-10,"up"
"SMARCB1",13,2,0.00801647381450676,0.10411872537651,4.56676355861292e-10,"up"
"LAMP1",15,0,0.00804474134449096,0.104278964041659,1.24414223998173e-45,"down"
"TRAIP",15,0,0.00811129574695091,0.104933877390397,1.65097665496937e-44,"up"
"COX6C",13,2,0.00815610353830831,0.105305431482774,1.28343819810132e-09,"up"
"LYZ",14,1,0.00821502087442094,0.105857335913306,6.38934868769212e-53,"up"
"BCS1L",15,0,0.00827386617502246,0.106406145347145,6.28409857309631e-29,"up"
"CYSLTR2",15,0,0.0083181786246691,0.106766269170753,2.92374004597189e-20,"up"
"DPP10",14,1,0.00836075139722781,0.107102697937873,1.88513072067784e-05,"down"
"FSTL3",14,1,0.00840962749521867,0.107518401530667,8.81299200939458e-32,"up"
"CNTD1",14,1,0.00854080019809755,0.108982608375724,2.51425790726151e-10,"down"
"ELL",14,1,0.00856117230579023,0.109030027069461,0.000341126306540691,"down"
"RAD51B",15,0,0.00862600145881776,0.109642340872662,0.000159550036834242,"down"
"RABEP1",15,0,0.00864615824137305,0.109685565596953,9.42172066713844e-20,"down"
"RND3",15,0,0.00870590044896402,0.110229834311254,1.31011693244076e-11,"up"
"OR2G2",13,2,0.00879019420100846,0.111082261080698,0.0624053948797087,"up"
"NRP2",15,0,0.00882826925613123,0.111348459635135,9.82765698986083e-35,"up"
"HRAS",15,0,0.00886036029739534,0.111538304820673,4.45124885100535e-31,"up"
"TARDBP",15,0,0.00893104413659174,0.112131266120842,0.905966539617893,"down"
"PHACTR1",15,0,0.00894172332952636,0.112131266120842,2.46590882143604e-17,"down"
"GABRD",14,1,0.00899565251266909,0.112560310601981,3.46781186236713e-82,"up"
"GPT2",15,0,0.009010327338136,0.112560310601981,2.1699089342439e-11,"down"
"SUFU",15,0,0.00910362157725797,0.113077682192953,2.36242699163436e-10,"up"
"RRN3",15,0,0.00911996547079807,0.113077682192953,7.83566713134871e-05,"up"
"RRN3P2",15,0,0.00911996547079807,0.113077682192953,2.48691939591802e-52,"up"
"TEX28",15,0,0.00913811394440456,0.113077682192953,0.0100283536554929,"up"
"LOC101060234",15,0,0.00913811394440456,0.113077682192953,NA,NA
"BPTF",13,2,0.00915543248890871,0.113078228438484,0.00186540734688275,"down"
"ARID3B",15,0,0.00918262147767102,0.113200452340555,8.0817978569568e-08,"up"
"SPRR1B",13,2,0.00934276045556104,0.11495810139493,0.603777480404892,"up"
"ZBTB33",15,0,0.00939616469259419,0.115398300333436,0.448695500229146,"down"
"ATP8B1",15,0,0.00941443099623429,0.115406114796535,1.72277055864655e-20,"down"
"LOC728554",12,3,0.0094813721889998,0.115917032572593,NA,NA
"FUT11",15,0,0.00949152604016346,0.115917032572593,1.59510204992443e-123,"up"
"MYC",14,1,0.00954881691392939,0.11639954472734,3.7202512278455e-32,"up"
"NDFIP2",15,0,0.00961009049423789,0.116925843715536,0.00511120374388777,"down"
"ALDOC",15,0,0.00963129659177409,0.116925843715536,4.57452911921461e-54,"up"
"ATOH7",15,0,0.00964898509481871,0.116925843715536,0.000130004000930961,"up"
"ITGA3",15,0,0.00966344049039181,0.116925843715536,1.16538764344205e-37,"up"
"AIRE",15,0,0.00972514094260846,0.117455300019031,4.07092046719907e-07,"up"
"MTHFD1",15,0,0.010040333212982,0.121038713097938,5.8383979750669e-06,"down"
"NFKBIB",15,0,0.010068972827072,0.121160838466936,0.351425285197306,"up"
"RHOH",15,0,0.010121198240992,0.121565804927585,6.81941438324778e-40,"up"
"KRAS",15,0,0.0101984413959707,0.122269225967077,0.00598431441798652,"down"
"HBBP1",15,0,0.0103345346040454,0.12346264467018,0.301270130952091,"up"
"ANGEL2",13,2,0.0103496820148801,0.12346264467018,0.000570308536657938,"up"
"ASTN2",15,0,0.0103545664411746,0.12346264467018,2.13908189791701e-05,"up"
"POLE",14,1,0.0104765616589144,0.124690132035007,1.018284274846e-41,"up"
"PRRG4",13,2,0.0105196684997507,0.12497595281192,1.36356856351057e-07,"down"
"DDX43",15,0,0.0106452947599889,0.126104175249001,5.46692366823698e-14,"up"
"AVPR1A",14,1,0.010653163598029,0.126104175249001,4.087609064652e-07,"down"
"ARHGAP31",15,0,0.0106807493981016,0.126202501010782,1.83699376333246e-06,"up"
"TMEM41A",15,0,0.0107599412337314,0.126827473402824,1.3622147559638e-05,"up"
"TBL3",14,1,0.0107865003686851,0.126827473402824,7.50957337921036e-16,"up"
"NET1",14,1,0.0107917663741786,0.126827473402824,0.547203576599702,"down"
"DNAJC27",15,0,0.0108678418517637,0.127492639357787,1.86865624111514e-21,"down"
"CXCL3",15,0,0.0109447763155572,0.128165484367867,2.61716258584542e-07,"up"
"C17orf62",14,1,0.0110179210872838,0.128587752814885,6.69446967776903e-104,"up"
"HNRNPD",15,0,0.0110370307292318,0.128587752814885,7.78707012184628e-11,"up"
"TUBD1",14,1,0.0110397673513543,0.128587752814885,6.83805248011906e-12,"up"
"GBX1",13,2,0.0110726694452707,0.128741907972899,0.0223533792123717,"up"
"ABCA13",13,2,0.0111697901714523,0.129640862521856,9.82509290883617e-05,"down"
"NKX6-1",15,0,0.0112276971368072,0.129855838874659,0.00724453595522676,"up"
"ERCC8",15,0,0.0112279872904151,0.129855838874659,1.87639005570571e-07,"down"
"GPR89B",13,2,0.0113529543974119,0.1306088567407,0.000194240348238434,"down"
"GPR89A",13,2,0.0113529543974119,0.1306088567407,0.00706040040057615,"down"
"GPR89C",13,2,0.0113529543974119,0.1306088567407,NA,NA
"VPRBP",15,0,0.0114761627431765,0.131794668976901,NA,NA
"PIP4K2A",15,0,0.0115230859740266,0.132101787716249,7.56883853740324e-13,"up"
"TGM2",15,0,0.0116034242021544,0.132767965264748,2.19296078998263e-21,"up"
"OPRM1",15,0,0.0116419075798839,0.132767965264748,0.0834927390226889,"up"
"ADRB2",13,2,0.0116476768926931,0.132767965264748,6.65888242835641e-07,"up"
"FKBP4",15,0,0.0116713303209074,0.132767965264748,9.40228692223231e-43,"down"
"DRAM1",14,1,0.0116826073926818,0.132767965264748,2.22146446865371e-45,"up"
