"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"ITIH5",14,1,3.75953827245153e-05,0.00349017314454862,0.00183026401279907,"down"
"VDAC2",15,0,3.78555290655289e-05,0.00349017314454862,4.90342869553144e-15,"down"
"CD300LF",14,1,3.93188704166651e-05,0.0035747406353818,1.24986734845886e-113,"up"
"SLC12A7",14,1,4.0208102825964e-05,0.00360551015203781,1.58846999388865e-24,"up"
"APPBP2",14,1,4.16458936115941e-05,0.00368397323758777,0.000442246473029644,"down"
"AKAP13",15,0,4.26548425917494e-05,0.00372291466140789,6.38443098185585e-17,"up"
"COL4A4",14,1,4.56757867196803e-05,0.00385830791862853,1.21295435211421e-41,"down"
"RHOQ",15,0,4.58128801899759e-05,0.00385830791862853,6.09465053387106e-07,"up"
"PIGG",13,2,4.59743381688093e-05,0.00385830791862853,0.00120145811818722,"up"
"ASB7",15,0,4.68220058926795e-05,0.00387970696928456,0.000129981448756056,"down"
"RERGL",15,0,4.83100322247876e-05,0.00395296838679325,7.1932155487701e-21,"down"
"MTCP1",15,0,4.89882821237369e-05,0.0039589789479257,3.80500507251208e-92,"up"
"SERPINB11",15,0,4.96111509718051e-05,0.00396042188123703,0.305191168719393,"up"
"TMEM63B",15,0,5.03083221553408e-05,0.00396769008227543,1.67427469378566e-16,"up"
"RAB11A",15,0,5.16966844742499e-05,0.0040286487686719,1.86272963753436e-12,"down"
"CYP2B6",15,0,5.37868700589384e-05,0.00411623926078825,2.72893079541117e-14,"down"
"HIF1AN",14,1,5.40783037622654e-05,0.00411623926078825,8.42102702969831e-13,"down"
"HLF",14,1,5.56489787976237e-05,0.00418710592194534,0.00995236543526623,"down"
"GP5",15,0,5.97924395507728e-05,0.00444774215112908,0.0265612754038249,"up"
"WDR5B",15,0,6.15990912051671e-05,0.00453064776437105,2.04693150102259e-11,"up"
"IP6K2",15,0,6.40770853377946e-05,0.00466054000690226,0.051870124465674,"up"
"LRRC8B",14,1,6.59784952873074e-05,0.00474610143022763,6.63846292548372e-21,"down"
"ALG10",12,3,6.69345383581998e-05,0.00476253791405191,0.384226423960657,"up"
"LRRC69",12,3,7.11242966023899e-05,0.00500623274794886,2.01636829543117e-13,"up"
"CELF2",15,0,7.28009072636482e-05,0.00500713938414544,3.15413008935853e-31,"up"
"SLC46A1",14,1,7.31247256149195e-05,0.00500713938414544,0.427116429419383,"down"
"ERI1",15,0,7.34777785564822e-05,0.00500713938414544,0.00313898769744892,"up"
"C14orf169",14,1,7.44399470973078e-05,0.00500713938414544,NA,NA
"DDX24",14,1,7.49617567440045e-05,0.00500713938414544,7.68266505556841e-30,"down"
"VSTM4",14,1,7.63164119813277e-05,0.00504613366494718,0.162887213862879,"down"
"PI4K2A",15,0,7.84980525014089e-05,0.00513848251674223,2.1138185074496e-21,"down"
"MUSK",15,0,8.29564147239196e-05,0.00537656129487899,0.0767493102652065,"down"
"AFF3",15,0,8.55292828532584e-05,0.00548896750546499,1.73330967700279e-45,"up"
"HCRTR1",15,0,8.76206100169064e-05,0.00556858750651135,1.38328698047744e-07,"down"
"KIF13B",15,0,8.95288662278742e-05,0.00558709398542812,4.90451426654642e-54,"down"
"DDX28",15,0,8.98080617528236e-05,0.00558709398542812,0.401199376620656,"down"
"SLC39A4",14,1,9.11784234938481e-05,0.00558709398542812,6.24687670253847e-11,"down"
"PPP1CB",15,0,9.13258564681957e-05,0.00558709398542812,0.000101166037029726,"down"
"INO80D",15,0,9.2314256723141e-05,0.00559526967138593,1.12347787065632e-07,"up"
"DUOX2",14,1,9.44300473931459e-05,0.00567100082784893,0.0285259841771825,"down"
"BIN1",15,0,0.000100060537970746,0.00595451165051367,6.64405479988258e-13,"up"
"TERF1",13,2,0.00010373646970248,0.0060696527126899,6.75994358134815e-16,"down"
"TBC1D9",14,1,0.000103849847818709,0.0060696527126899,2.17518802315727e-39,"down"
"NAV2",15,0,0.000105465223091546,0.00610951637484301,1.88567232889451e-28,"down"
"MPP3",15,0,0.000117536298183283,0.00674905796410325,9.18263475013472e-07,"up"
"OAT",15,0,0.000122254238300144,0.0069589238601108,9.18860602350083e-31,"down"
"SAMD8",15,0,0.000125738461285392,0.00709423688016164,8.28172488115223e-08,"down"
"TPH1",15,0,0.000126798917656418,0.00709423688016164,0.0353497313715851,"up"
"GBX2",15,0,0.000128404705754177,0.00710564168479531,1.82961887651603e-25,"up"
"MUC20",9,6,0.000129173748929215,0.00710564168479531,0.000109023511938391,"down"
"MAP4K3",14,1,0.000133624401208881,0.00728921108594446,1.04188773000192e-41,"down"
"BRMS1L",14,1,0.000136551596897226,0.00735743459488642,1.14324562862824e-46,"down"
"MST1",15,0,0.000137122979006438,0.00735743459488642,1.14602482646831e-09,"up"
"LRWD1",14,1,0.000143829790261801,0.00765455127685975,7.36429918893623e-17,"up"
"MYL3",15,0,0.000146437926716931,0.00767806569834746,0.17429829220963,"down"
"MMP14",14,1,0.000146617508752434,0.00767806569834746,1.79548742752623e-77,"up"
"MAGEC3",15,0,0.000151807902579869,0.00781346936799584,0.00071129703577101,"up"
"ARL3",14,1,0.000152430919994125,0.00781346936799584,8.17717518138535e-27,"down"
"NAA20",15,0,0.000152784002307282,0.00781346936799584,0.280686911243051,"down"
"GAB2",14,1,0.000160182348303333,0.00812832288367146,4.13515230416787e-07,"up"
"KIAA0247",15,0,0.000166320333634316,0.00837393305250193,NA,NA
"NR0B2",15,0,0.000167581000592385,0.00837393305250193,6.63200380282439e-18,"down"
"FOXJ3",15,0,0.000170355498608049,0.00844808404460825,1.1220189572886e-56,"up"
"CD83",14,1,0.000174448401831768,0.00846286048056298,1.35199825938576e-21,"down"
"G3BP1",13,2,0.000174517471990112,0.00846286048056298,0.000172130642790259,"down"
"SRSF12",15,0,0.000174531953082188,0.00846286048056298,2.29707487315709e-35,"up"
"LMLN",15,0,0.000178005628820311,0.00855106785948686,4.64331646240565e-27,"up"
"MYCL1",15,0,0.000178963687251711,0.00855106785948686,NA,NA
"MLL2",15,0,0.000182986437227716,0.00863072830977197,NA,NA
"RSF1",14,1,0.00018326783303671,0.00863072830977197,1.2099436486212e-11,"down"
"GPX4",14,1,0.000186372018932797,0.00871422311381492,1.3968356747391e-27,"up"
"USP6NL",14,1,0.000189291216062026,0.00878794539249661,2.56384747639878e-05,"down"
"BRS3",14,1,0.000192074684034104,0.0088543724062482,0.873502241267714,"up"
"HIST1H1B",15,0,0.000203405046099644,0.00931111490747042,0.0432796756582879,"up"
"RBM14-RBM4",15,0,0.000206261938842112,0.00937632396986434,4.14498226906394e-12,"up"
"ITGA1",14,1,0.000212521035637635,0.00959422551230316,2.23573550217979e-09,"up"
"SEMA4G",14,1,0.000215626628425325,0.00966775280597382,0.000748250868392742,"up"
"ETV5",15,0,0.000225795178399837,0.00999994294833378,0.00211502423614206,"up"
"ADAMTS20",14,1,0.000226090980194531,0.00999994294833378,1.12122056630412e-17,"up"
"CCDC36",15,0,0.000229461709071075,0.0100809150844245,7.27959094529343e-14,"up"
"CDC20B",15,0,0.000234852284349648,0.0102489536890186,3.41411392396014e-08,"down"
"WDR91",12,3,0.000243115250582063,0.0105392876179482,1.79132665680753e-47,"up"
"HPGD",15,0,0.000246367365002135,0.0106100050743683,2.47561613549828e-18,"down"
"KRTAP5-5",15,0,0.000255508904138148,0.0109317731143027,0.0310664026927542,"up"
"KDM4E",15,0,0.000260372168314908,0.0110675078817493,0.302411999762364,"down"
"MKX",15,0,0.000262707719092905,0.011094740188272,0.603665571379806,"up"
"ARHGAP30",12,3,0.000285297158560628,0.0119715076919094,8.05333841322443e-59,"up"
"RASGRP4",14,1,0.000297611487713899,0.0123325457694774,1.32772646249318e-50,"up"
"MST1P2",13,2,0.000299167029048838,0.0123325457694774,0.179755264646615,"down"
"RASL11A",15,0,0.000299553128222871,0.0123325457694774,7.96113519803149e-21,"down"
"SETD9",15,0,0.000303093844816832,0.0123957058285549,9.36827023138e-09,"down"
"ICMT",14,1,0.000304874524655873,0.0123957058285549,2.0503178174085e-51,"down"
"RABL3",15,0,0.000323108187913735,0.0130559641856994,1.01738586432602e-40,"down"
"MYLK4",13,2,0.000335079889293548,0.0133585858502938,0.000103442186657411,"down"
