"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"NSD1",13,2,0.330591138866966,0.976230385149293,1.95400705880621e-11,"down"
"PYGO2",13,2,0.331600526645403,0.976230385149293,5.20767860132026e-18,"down"
"KDM5B",13,2,0.332293741262982,0.976230385149293,0.953003946040073,"down"
"KLHL22",14,1,0.332391357661835,0.976230385149293,1.25375838009047e-11,"down"
"ACVRL1",14,1,0.333438886155939,0.976230385149293,1.11935287756748e-11,"up"
"CDKL3",14,1,0.333748793514193,0.976230385149293,1.04094508948441e-26,"up"
"MAGOHB",14,1,0.333998507739159,0.976230385149293,1.86270993397675e-45,"up"
"ASB4",12,3,0.334332677122349,0.976230385149293,0.00964741430231994,"up"
"CREB3L4",13,2,0.335584221626801,0.976230385149293,1.5664033367595e-31,"up"
"DCP2",14,1,0.335954064003721,0.976230385149293,0.00436100458554055,"up"
"NCF1",14,1,0.336342192427127,0.976230385149293,6.14770595457162e-86,"up"
"NCF1C",14,1,0.336342192427127,0.976230385149293,5.10622919057981e-77,"up"
"GRM8",12,3,0.337694709946115,0.976230385149293,3.68135485711974e-43,"up"
"HOXC6",14,1,0.340197481909062,0.976230385149293,0.695204540000768,"down"
"HLF",14,1,0.340551229944312,0.976230385149293,0.00995236543526623,"down"
"LY6D",14,1,0.340722181306795,0.976230385149293,0.126193935978291,"up"
"HBP1",14,1,0.342644062207373,0.976230385149293,1.48182727068708e-07,"down"
"ARHGEF2",13,2,0.343053906815033,0.976230385149293,4.15191491835993e-28,"up"
"RXRG",12,3,0.343426689846089,0.976230385149293,1.38028256131378e-05,"down"
"AGFG2",14,1,0.345499959724819,0.976230385149293,2.03333883314478e-06,"down"
"IGSF8",12,3,0.345675838242645,0.976230385149293,9.09735575237697e-06,"down"
"CFH",12,3,0.346461854810895,0.976230385149293,1.58709594351839e-07,"up"
"UBE2L3",14,1,0.347546227366446,0.976230385149293,0.000132245954279859,"up"
"XRCC2",13,2,0.347969080330844,0.976230385149293,3.71804397307508e-34,"up"
"WEE2",13,2,0.348193093922741,0.976230385149293,1.13788953645311e-15,"down"
"CACNA1E",13,2,0.348211413318689,0.976230385149293,0.206038023582213,"up"
"EZH2",13,2,0.34906893536553,0.976230385149293,1.53730360427888e-75,"up"
"CALD1",12,3,0.349824088028528,0.976230385149293,3.35488057500445e-06,"up"
"RAB7L1",13,2,0.35048208527977,0.976230385149293,NA,NA
"SEMA3A",12,3,0.351231594667984,0.976230385149293,0.00061008493524267,"up"
"AMZ2",14,1,0.351245359673178,0.976230385149293,7.11225822625953e-47,"up"
"BCHE",14,1,0.351856098310162,0.976230385149293,2.37144793157974e-09,"up"
"HOXC13",14,1,0.353268677229222,0.976230385149293,3.27067532763992e-13,"up"
"ZBTB7B",13,2,0.353915092119156,0.976230385149293,8.09628649994785e-10,"up"
"SEMA3D",12,3,0.354902837679233,0.976230385149293,6.70859229837724e-09,"down"
"ITPKB",13,2,0.355312947765525,0.976230385149293,8.25336381720737e-29,"down"
"FBXO32",13,2,0.355683031439024,0.976230385149293,1.43009617322941e-07,"up"
"ASH1L",13,2,0.355751295833261,0.976230385149293,7.92938255898554e-21,"down"
"AHCYL2",12,3,0.355917653421764,0.976230385149293,7.07951899415998e-17,"down"
"GNG11",12,3,0.356362579548961,0.976230385149293,1.73854037735589e-32,"up"
"ERBB3",14,1,0.356667980756107,0.976230385149293,1.54342048264566e-39,"up"
"GNB1",14,1,0.357216159697023,0.976230385149293,0.820442840231454,"down"
"TBK1",14,1,0.357235783177622,0.976230385149293,4.82549699921892e-15,"up"
"FASLG",12,3,0.357338266651277,0.976230385149293,4.31448825765022e-52,"up"
