"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues"
"DUSP23","DUSP23",20,0.0133796426551879,363,"0.979691469327244",1
"TSSK1B","TSSK1B",7,0.0134154297839834,376,"0.89647206997911",1
"KIRREL","KIRREL",20,0.0134377897404369,363,"0.869472433357493",1
"HNF1B","HNF1B",12,0.0137616896922829,371,"0.663153222120058",1
"SAMD8","SAMD8",7,0.0139997062208335,376,"0.787130635290783",1
"CDKN1B","CDKN1B",10,0.0140413542563309,373,"0.10258056287255",1
"MYCN","MYCN",10,0.0140904822054759,373,"0.325521999437548",1
"ANKRD28","ANKRD28",4,0.0141058895359754,379,"0.660050067368427",1
"PDGFRA","PDGFRA",14,0.0142342181522713,369,"0.730679142265938",1
"IQGAP2","IQGAP2",2,0.0142617941893772,381,"0.80137804443356",1
"DKK4","DKK4",13,0.0145888835618783,370,"0.385641341172682",1
"TBX18","TBX18",5,0.0147791338620109,378,"0.821484016858961",1
"RPS6KA4","RPS6KA4",7,0.0153601532961476,376,"0.184556467883699",1
"APCDD1L","APCDD1L",44,0.0156094105409322,339,"0.922066111779717",1
"TRPS1","TRPS1",41,0.0157892643320255,342,"0.893058380880651",1
"PPME1","PPME1",14,0.0161328719355139,369,"0.942540088126402",1
"HMGB1","HMGB1",9,0.0162477135834669,374,"0.589313673400506",1
"KCTD8","KCTD8",4,0.0166725166918386,379,"0.250772248733488",1
"CALM3","CALM3",2,0.0172087122483611,381,"0.958825978151842",1
"IREB2","IREB2",5,0.0172887124827917,378,"0.298039512109339",1
"NBN","NBN",30,0.0173330777620151,353,"0.231094473252277",1
"LINGO1","LINGO1",5,0.0173766566102822,378,"0.0635091828864741",1
"MFSD2A","MFSD2A",5,0.0174060499569204,378,"0.255154129457706",1
"XPR1","XPR1",14,0.017436855790509,369,"0.181279985243077",1
"ASPN","ASPN",10,0.017506613225708,373,"0.32152839385814",1
"SETD2","SETD2",1,0.0176498511798785,382,"0.0751347547033122",1
"SLC4A7","SLC4A7",2,0.0178253579259404,381,"0.692773569173929",1
"HSD11B1","HSD11B1",10,0.0180433207936656,373,"0.958206161667817",1
"MTMR9LP","MTMR9LP",2,0.0180482191078184,381,"0.903088609509262",1
"COL18A1","COL18A1",10,0.0181360970581851,373,"0.771955680725915",1
"LEP","LEP",16,0.018340313022707,367,"0.564215157181418",1
"COL4A2","COL4A2",19,0.0184815478127353,364,"0.10320098736748",1
"GTPBP8","GTPBP8",9,0.0186242681658994,374,"0.762471648368553",1
"CLCN2","CLCN2",24,0.0186816723026244,359,"0.270663797946347",1
"ARID3B","ARID3B",5,0.0188576511473351,378,"0.548474258783462",1
"ERN2","ERN2",3,0.0190160564957757,380,"0.786376359314502",1
"PRKAA1","PRKAA1",40,0.0190405214034068,343,"0.807004615155057",1
"LAMP1","LAMP1",21,0.0191389393777901,362,"0.657722099417802",1
"AGAP2","AGAP2",14,0.0191593860963107,369,"0.508441909453381",1
"PKD1L2","PKD1L2",8,0.0192482404652446,375,"0.371464829743884",1
"TMEM128","TMEM128",4,0.0192500350761593,379,"0.0634374415670874",1
"ARHGAP18","ARHGAP18",4,0.019955533855267,379,"0.118373063754173",1
"DRAP1","DRAP1",17,0.020116150073835,366,"0.413887226354767",1
"POLE","POLE",7,0.0202177020776893,376,"0.571239925802101",1
"C1QL4","C1QL4",4,0.0202659284851794,379,"0.918931059562001",1
"NCAN","NCAN",9,0.020436916969213,374,"0.928673153853748",1
"PARP4","PARP4",2,0.0205910702458501,381,"0.0618584258890081",1
"LRP5","LRP5",27,0.0205942553859655,356,"0.666936267546844",1
"MDH1B","MDH1B",3,0.020706128299816,380,"0.967301446269282",1
"OR2T10","OR2T10",196,0.0211087949480185,187,"0.276295788195013",1
"KCNMB3","KCNMB3",27,0.0219025962026811,356,"0.921107403150874",1
"TCF7","TCF7",4,0.0220992004439147,379,"0.6652726699758",1
"SLC16A6","SLC16A6",20,0.0223063819447201,363,"0.7673628379501",1
"DLL3","DLL3",13,0.0225729036218971,370,"0.911675161703562",1
"KIFC2","KIFC2",56,0.0229264825579689,327,"0.377858057164454",1
"OPN5","OPN5",3,0.0231814806953038,380,"0.505821288721952",1
"PSIP1","PSIP1",8,0.0244415657495533,375,"0.870435404300319",1
"FKBP1B","FKBP1B",5,0.0246936994101284,378,"0.642655355330182",1
"ALDH3B2","ALDH3B2",28,0.0247197041751365,355,"0.0557320110191887",1
"PRKAG1","PRKAG1",5,0.0247790193113364,378,"0.176304632450527",1
"EPHA2","EPHA2",5,0.0249894161098672,378,"0.990065702258351",1
"ENPP3","ENPP3",7,0.0250052627502064,376,"0.161470223222615",1
"BHMT","BHMT",4,0.0252714835209432,379,"0.269303767632054",1
"ST6GAL1","ST6GAL1",27,0.0257847260849553,356,"0.19559112911256",1
"PROM1","PROM1",1,0.0258079932318045,382,"0.523900614059303",1
"CORO2B","CORO2B",6,0.0260584686053495,377,"0.763507721049052",1
"ASH1L","ASH1L",20,0.0263033223723766,363,"0.565308160559958",1
"FOXF1","FOXF1",7,0.026867070406189,376,"0.0550160358927071",1
"PAX8","PAX8",7,0.026921448349599,376,"0.232739497242504",1
"VTCN1","VTCN1",21,0.0269749127002028,362,"0.219865376825788",1
"POU3F2","POU3F2",1,0.0270630920090239,382,"0.127431435432473",1
"ANKRD42","ANKRD42",13,0.0272142198699896,370,"0.0854636242022791",1
"PIM3","PIM3",6,0.027328869569182,377,"0.842519848831707",1
"PLEKHG6","PLEKHG6",12,0.0274847971562652,371,"0.465160225104044",1
"RAB32","RAB32",7,0.0277824982801762,376,"0.46544735429736",1
"SATB2","SATB2",3,0.0277837867530454,380,"0.550406183965306",1
"TGIF2","TGIF2",13,0.0279650469491265,370,"0.370860743261524",1
"KLHL2","KLHL2",6,0.028074109249385,377,"0.13787805499887",1
"NEK11","NEK11",10,0.0281458420264858,373,"0.0527621391799015",1
"ACSL3","ACSL3",1,0.0281613034390908,382,"0.141533473498842",1
"BRD2","BRD2",1,0.0283181907862432,382,"0.511375850362338",1
"GNB5","GNB5",6,0.0283905713813782,377,"0.293045517446802",1
"PGAP3","PGAP3",21,0.0285443812935935,362,"0.460312134882797",1
"RNF182","RNF182",11,0.0286584604540506,372,"0.520115702889948",1
"WDFY2","WDFY2",6,0.0289058505592987,377,"0.63885644582606",1
"SAMD4B","SAMD4B",14,0.029101523790951,369,"0.692110090603948",1
"CDH12","CDH12",47,0.029285929862442,336,"0.514065494853203",1
"FARP2","FARP2",5,0.0300525834733236,378,"0.6928976790694",1
"IQCA1","IQCA1",2,0.0301036748882313,381,"0.122285096952919",1
"ANKH","ANKH",46,0.0301833102434021,337,"0.225786906853093",1
"PARP2","PARP2",12,0.0305943431035133,371,"0.863183243844319",1
"IL6R","IL6R",23,0.0309283447541582,360,"0.968172434454492",1
"WDR91","WDR91",20,0.0309537560342902,363,"0.747632972082584",1
"B4GALNT3","B4GALNT3",22,0.0311782259741458,361,"0.124013657597969",1
"PIK3CD","PIK3CD",5,0.0311873612437275,378,"0.367985342943491",1
"CHRD","CHRD",24,0.0317137432264498,359,"0.449890721315761",1
"MCM8","MCM8",11,0.0318032876267711,372,"0.70903561535032",1
"PRKRA","PRKRA",8,0.0318861627519021,375,"0.521983226545692",1
"ARL10","ARL10",8,0.031943958831647,375,"0.466024729844246",1
"ERG","ERG",8,0.031943958831647,375,"0.17170805921682",1
"KLHL28","KLHL28",9,0.0320456790015431,374,"0.960853836281217",1
"G3BP1","G3BP1",7,0.0320669698117535,376,"0.299432834594897",1
"ATP2C2","ATP2C2",7,0.032121675086366,376,"0.050725335610995",1
"TFAP2A","TFAP2A",10,0.0324082037125776,373,"0.71155682250443",1
"CYP4F22","CYP4F22",5,0.0324408509331517,378,"0.898075011710687",1
"SCMH1","SCMH1",5,0.0326422542292698,378,"0.5678299140185",1
"ECHDC1","ECHDC1",5,0.0329122823634182,378,"0.937383602141697",1
"TFEC","TFEC",24,0.0329544077148519,359,"0.400455205849803",1
"ACADVL","ACADVL",2,0.0329995963113488,381,"0.630547810731016",1
"RAB18","RAB18",3,0.0330781208350999,380,"0.595146690238176",1
"TAOK3","TAOK3",4,0.0331312629013877,379,"0.988445410476908",1
"ADRA2C","ADRA2C",4,0.0332967051803969,379,"0.089610507042384",1
"FNIP1","FNIP1",3,0.0333055070143158,380,"0.397812261608524",1
"TDRD5","TDRD5",13,0.0333396909037314,370,"0.751869919571589",1
"MAPK6","MAPK6",6,0.0335420518945959,377,"0.787705735369731",1
"ELF1","ELF1",4,0.0335515857883481,379,"0.482605961922822",1
"PART1","PART1",3,0.0336417878356394,380,"0.393513775156762",1
"LCN12","LCN12",7,0.0339194277588334,376,"0.0715524630218416",1
"WASL","WASL",18,0.0341709355567784,365,"0.829752726051028",1
"CCNO","CCNO",1,0.0343583536516115,382,"0.307600192894462",1
"MN1","MN1",2,0.0349211096846957,381,"0.648929749946886",1
"ATG4C","ATG4C",8,0.0351042617872759,375,"0.29499692168197",1
"IL8","IL8",4,0.0351692649309426,379,"0.441219551925135",1
"RSPO3","RSPO3",6,0.0351693492523994,377,"0.600598724631628",1
"OR2W3","OR2W3",22,0.0351936601271792,361,"0.362782955821582",1
"EPB41L1","EPB41L1",16,0.0352307289160735,367,"0.837231637313572",1
"MPP3","MPP3",8,0.035346346966263,375,"0.0685371571685193",1
"PPP1CA","PPP1CA",27,0.0354401152487687,356,"0.895884867906457",1
"GPR171","GPR171",18,0.035625893765794,365,"0.834612997190855",1
"KDM2B","KDM2B",2,0.0357762461435462,381,"0.0760706064714642",1
"KAT6A","KAT6A",13,0.0358287195822536,370,"0.95443993369255",1
"STRADA","STRADA",15,0.0359379046449065,368,"0.621751701703843",1
"LPHN3","LPHN3",8,0.0360566135006852,375,"0.690770340244185",1
"C1QL2","C1QL2",2,0.0362393641662506,381,"0.0515787577555249",1
"RGL4","RGL4",13,0.0365479140726746,370,"0.377900523020939",1
"MAP4K2","MAP4K2",9,0.036558739698384,374,"0.956593839877213",1
"PPP1R12A","PPP1R12A",7,0.0365847507557456,376,"0.173457337383364",1
"CYP4B1","CYP4B1",3,0.0366705866314568,380,"0.271939606725825",1
"CECR2","CECR2",11,0.0366752323134258,372,"0.464005145648411",1
"PTTG1IP","PTTG1IP",11,0.0368180065627677,372,"0.543878137120848",1
"RARA","RARA",12,0.0368417379937733,371,"0.0728245794513866",1
"COL13A1","COL13A1",2,0.0368969945881323,381,"0.591580791494711",1
"PFKP","PFKP",5,0.0369278995974822,378,"0.476471923953497",1
"PLEKHA4","PLEKHA4",1,0.0371038822267789,382,"0.354824865144304",1
"MAP2K1","MAP2K1",7,0.0371333589514353,376,"0.746103496573922",1
"ARNTL2","ARNTL2",21,0.0373295911343734,362,"0.573739604654519",1
"COL1A1","COL1A1",19,0.0374042071481186,364,"0.692621131040139",1
"ALDH1L1","ALDH1L1",8,0.0374123681769338,375,"0.0791071312271547",1
"PTPN21","PTPN21",10,0.0375329219697921,373,"0.125501491367995",1
"BTNL9","BTNL9",24,0.0376176775222842,359,"0.999407165285139",1
"NEUROD1","NEUROD1",8,0.0378978499071074,375,"0.327321068259693",1
"C17orf82","C17orf82",17,0.0379020804220864,366,"0.738338515780192",1
"CFTR","CFTR",21,0.0383700649776219,362,"0.591127248242645",1
"ZNF496","ZNF496",21,0.0384293797716364,362,"0.552292965021593",1
"LRRTM4","LRRTM4",5,0.038691375732973,378,"0.0596902100424978",1
"KCNA3","KCNA3",12,0.0387805096630695,371,"0.986192307338684",1
"FANCD2","FANCD2",5,0.0391420499350665,378,"0.97909264145444",1
"CACNG4","CACNG4",21,0.0396111697642183,362,"0.383669747948427",1
"MAPK1","MAPK1",18,0.0399991472223704,365,"0.956988411822597",1
"ATP6V1G2","ATP6V1G2",17,0.0405856302534052,366,"0.42875502887193",1
"GJA10","GJA10",4,0.0407976018912915,379,"0.804413832518706",1
"TMEM55B","TMEM55B",12,0.0408769388269994,371,"0.177846458693613",1
"PGK2","PGK2",5,0.0408817867285774,378,"0.457245707738452",1
"PARP12","PARP12",18,0.0410836473822248,365,"0.42087424653869",1
"STK25","STK25",4,0.0413797917358866,379,"0.071369324711695",1
"AKTIP","AKTIP",8,0.0414355110332707,375,"0.174346159703145",1
"OR11L1","OR11L1",22,0.0418219323452594,361,"0.428218246923487",1
"HBP1","HBP1",16,0.0418756471470884,367,"0.386960503117823",1
"BRWD1","BRWD1",7,0.0420152601524202,376,"0.297129730474144",1
"SDC2","SDC2",24,0.0420690845993945,359,"0.743922184981661",1
"CBR4","CBR4",5,0.0421046975695713,378,"0.369119048863384",1
"BTBD2","BTBD2",3,0.0421081479910455,380,"0.19425612293635",1
"LRCH3","LRCH3",46,0.0423634403815992,337,"0.226177894616082",1
"CDK7","CDK7",3,0.0424381804603659,380,"0.80909345464567",1
"ASB15","ASB15",18,0.0424912321491911,365,"0.437158931604144",1
"PLXNA2","PLXNA2",10,0.0426867392129635,373,"0.846531465562859",1
"PLXNB1","PLXNB1",2,0.0429437269758185,381,"0.316845696471537",1
"SDC1","SDC1",7,0.0430464575504792,376,"0.484047138479646",1
"PCDH8","PCDH8",8,0.0433208684781897,375,"0.079969255819359",1
"BAI1","BAI1",39,0.0434716573964549,344,"0.797701641730545",1
"CD4","CD4",10,0.0437514231736011,373,"0.834642541230452",1
"COL5A3","COL5A3",6,0.0437695744434232,377,"0.659650666445852",1
"PPP6C","PPP6C",3,0.0437916428922502,380,"0.585174830448362",1
"TK2","TK2",8,0.0440226785347421,375,"0.30096280994039",1
"MGA","MGA",1,0.0440853691750617,382,"0.69902635607847",1
"NAPRT1","NAPRT1",46,0.0440912622248469,337,"0.982106203508173",1
"CD74","CD74",7,0.0441670804181222,376,"0.906610291633587",1
"RAVER2","RAVER2",8,0.0445266509274774,375,"0.547349960903918",1
"KLHL5","KLHL5",4,0.0445907268906507,379,"0.740415230733531",1
"MICB","MICB",17,0.0447435748712055,366,"0.739655285714977",1
"PDE7A","PDE7A",15,0.0447884863632307,368,"0.986145747136541",1
"MAP2K3","MAP2K3",13,0.0448550611116009,370,"0.998015311136752",1
"PTGER4","PTGER4",41,0.0450355447983838,342,"0.77933689843401",1
"NDST2","NDST2",4,0.0454078765990603,379,"0.344335483054485",1
"SOHLH1","SOHLH1",6,0.0454945402649514,377,"0.791967113052496",1
"SMARCAL1","SMARCAL1",1,0.0454973552994335,382,"0.313859543971667",1
"TRAT1","TRAT1",10,0.0457641508653618,373,"0.521982757243814",1
"CCR7","CCR7",13,0.0459066129217577,370,"0.908262764759509",1
"DDX19A","DDX19A",10,0.0460965242589692,373,"0.336180572011157",1
"MTMR3","MTMR3",2,0.0463418404819374,381,"0.395610384346635",1
"PICALM","PICALM",12,0.046623653921209,371,"0.334125941248239",1
"GABRR1","GABRR1",4,0.0473341400248256,379,"0.209780809576288",1
"DGKZ","DGKZ",7,0.047462182343115,376,"0.796855033391026",1
"RBM23","RBM23",4,0.0480429083416214,379,"0.945570079167264",1
"RASL12","RASL12",6,0.0481371970560221,377,"0.573880030770742",1
"KTN1","KTN1",2,0.0482964191532876,381,"0.73715085584062",1
"WHSC1L1","WHSC1L1",14,0.0484132114465977,369,"0.465600465066131",1
"PVRL3","PVRL3",10,0.0490024534375326,373,"0.162378038840768",1
"NLK","NLK",8,0.0490729779011088,375,"0.553332470750422",1
"DNA2","DNA2",2,0.0494244009041959,381,"0.483002876563259",1
"SH2D3C","SH2D3C",6,0.0494536568217416,377,"0.344017954970146",1
"IFNGR2","IFNGR2",4,0.0494841755942654,379,"0.561285353132746",1
"STARD7","STARD7",4,0.0496032362797893,379,"0.966607351407312",1
"SOX14","SOX14",17,0.0496897922651536,366,"0.166115016175713",1
"GABRD","GABRD",8,0.049692156495667,375,"0.237411777316822",1
"PRKCH","PRKCH",6,0.050121960715667,377,"0.402322204267062",1
"HOXA5","HOXA5",26,0.0503911007275067,357,"0.685510860107688",1
"RET","RET",3,0.0504242573771706,380,"0.503557215965665",1
"SMPD2","SMPD2",5,0.0506809299034533,378,"0.732995103832471",1
"DRAM2","DRAM2",12,0.0510387890091928,371,"0.951989183937892",1
"ABCA6","ABCA6",20,0.0511196414103849,363,"0.903468731715265",1
"ARHGAP5","ARHGAP5",12,0.0514095896909929,371,"0.315262992363484",1
"RAB40B","RAB40B",24,0.051464549646701,359,"0.948341952940104",1
"LDHAL6A","LDHAL6A",4,0.0514760817274368,379,"0.959925244434912",1
"TM4SF18","TM4SF18",19,0.0516234942395857,364,"0.724309050082258",1
"TRA2A","TRA2A",32,0.0516287593445709,351,"0.837111157982595",1
"RALGAPB","RALGAPB",11,0.051632509614772,372,"0.160920599729892",1
"S100A16","S100A16",26,0.0516534074909595,357,"0.587118593199097",1
"TTC21B","TTC21B",7,0.0517166761247599,376,"0.777475769400483",1
"ITLN1","ITLN1",20,0.0521090221761803,363,"0.795174763224687",1
"PLEKHH1","PLEKHH1",5,0.0521430883946505,378,"0.994822761404045",1
"LRRC4C","LRRC4C",6,0.0522418229980648,377,"0.279460473326233",1
"TLR9","TLR9",2,0.0523774597031257,381,"0.844798309507499",1
"MMP7","MMP7",20,0.0523981990319624,363,"0.559146516839444",1
"ANKLE2","ANKLE2",7,0.0524434638867002,376,"0.945207855002185",1
"OR2B11","OR2B11",21,0.0524679835282362,362,"0.675150060271976",1
"L3MBTL3","L3MBTL3",4,0.0524785490937091,379,"0.742243721462885",1
"PBX1","PBX1",16,0.0525308020869186,367,"0.709769309708302",1
"CCAR1","CCAR1",3,0.0527572438504944,380,"0.73677092272432",1
"NUDT1","NUDT1",31,0.0530635334527416,352,"0.821752493309858",1
"RASGEF1B","RASGEF1B",1,0.0534201663306308,382,"0.767199576838455",1
"ALDH2","ALDH2",4,0.0534481704562685,379,"0.910709458092149",1
"CACNA2D1","CACNA2D1",40,0.0537164321056392,343,"0.713011064902423",1
"KCTD5","KCTD5",6,0.0537171795788881,377,"0.744695086709547",1
"MC5R","MC5R",6,0.0538689417613009,377,"0.813853837088513",1
"CHN2","CHN2",27,0.0538842537320403,356,"0.371085558449182",1
"COL6A6","COL6A6",10,0.0541256546080138,373,"0.86940646539196",1
"CHRM2","CHRM2",18,0.0543987544167398,365,"0.529204031656585",1
"ALB","ALB",4,0.0544469523630421,379,"0.367989207617933",1
"CAMK2B","CAMK2B",27,0.0545341373826162,356,"0.0839849337816708",1
"GPR63","GPR63",1,0.0549105961285788,382,"0.0835968936362557",1
