"","#wt","#mut","pvalue","p_adj"
"CYP2R1",22,1,0.0999364720700694,0.928998302647566
"ADK",22,1,0.100174141631011,0.928998302647566
"AIFM3",22,1,0.100275311955853,0.928998302647566
"COX11",22,1,0.100491660448302,0.928998302647566
"CDK19",22,1,0.101480890551926,0.928998302647566
"KCNMB3",21,2,0.10169641445529,0.928998302647566
"LLGL1",22,1,0.101743223642246,0.928998302647566
"RPS27L",22,1,0.102496270414553,0.928998302647566
"SQLE",19,4,0.102826790263947,0.928998302647566
"CFB",21,2,0.103854039061024,0.928998302647566
"GPN3",22,1,0.10419944215093,0.928998302647566
"GLRA1",22,1,0.10499851563449,0.928998302647566
"FAM22F",22,1,0.105035409795162,0.928998302647566
"FAM22G",22,1,0.105035409795162,0.928998302647566
"CCNJL",22,1,0.106021062313449,0.928998302647566
"PGAP3",21,2,0.106336315784676,0.928998302647566
"KCNK6",22,1,0.106429010924622,0.928998302647566
"SLA",21,2,0.107300781089167,0.928998302647566
"ASCL3",22,1,0.107407007998107,0.928998302647566
"CLEC12A",22,1,0.107419503549929,0.928998302647566
"FOXA2",22,1,0.107588656617376,0.928998302647566
"ITGB8",21,2,0.107664085027512,0.928998302647566
"NFKBIB",20,3,0.107930599249082,0.928998302647566
"ZNF192",22,1,0.107940052147291,0.928998302647566
"CYP2W1",21,2,0.107979214010323,0.928998302647566
"C17orf99",22,1,0.108094036850052,0.928998302647566
"ECM2",22,1,0.108179193030234,0.928998302647566
"ZBTB24",22,1,0.10897994531088,0.928998302647566
"UPK1B",22,1,0.109374440658943,0.928998302647566
"HBD",22,1,0.110074747869088,0.928998302647566
"NFE2L1",21,2,0.110752521171279,0.928998302647566
"CLDN15",22,1,0.110922962256333,0.928998302647566
"OR52I2",22,1,0.111218002392683,0.928998302647566
"OR52I1",22,1,0.111218002392683,0.928998302647566
"NPC1",21,2,0.111717128878095,0.928998302647566
"STAT2",22,1,0.111895899064966,0.928998302647566
"RAB18",22,1,0.112767169175093,0.928998302647566
"IRX2",22,1,0.113516660540282,0.928998302647566
"PRLR",21,2,0.113622725821276,0.928998302647566
"SSTR4",22,1,0.113969939365412,0.928998302647566
"EVX1",22,1,0.114333570463463,0.928998302647566
"HIC2",22,1,0.115039987317996,0.928998302647566
"EGFR",22,1,0.11558378108543,0.928998302647566
"FBXL14",20,3,0.115598483933796,0.928998302647566
"RARA",20,3,0.116575117960241,0.928998302647566
"AICDA",22,1,0.117957074808338,0.928998302647566
"ASPH",22,1,0.118147061676415,0.928998302647566
"ABCA9",21,2,0.118466701763901,0.928998302647566
"CADM2",22,1,0.11899954410694,0.928998302647566
"FIGNL1",20,3,0.119645159212445,0.928998302647566
"NSF",17,6,0.120512725608816,0.928998302647566
"GALR2",22,1,0.121568429737058,0.928998302647566
"HOXB5",20,3,0.121872586850563,0.928998302647566
"HOXA10",22,1,0.122110881851947,0.928998302647566
"PEX6",22,1,0.122195616066704,0.928998302647566
"COL6A6",21,2,0.123176919253945,0.928998302647566
"CSRP2BP",22,1,0.123425095816776,0.928998302647566
"BUD31",22,1,0.123431552050084,0.928998302647566
"CLCN2",21,2,0.124302233586041,0.928998302647566
"NFATC2",21,2,0.125808455289465,0.928998302647566
"NR1I2",22,1,0.125833005250213,0.928998302647566
"EIF5AL1",22,1,0.125842090827705,0.928998302647566
"FGF19",22,1,0.126754452910907,0.928998302647566
"KCTD10",22,1,0.12727778589244,0.928998302647566
"CLEC7A",22,1,0.127740300111734,0.928998302647566
"GABRB2",22,1,0.127924624477619,0.928998302647566
"SPHK1",22,1,0.128245343140017,0.928998302647566
"RNF168",19,4,0.128373302504922,0.928998302647566
"PHF12",22,1,0.128866042951969,0.928998302647566
"TAF1L",22,1,0.128946622579068,0.928998302647566
"HOXA13",22,1,0.129219215740164,0.928998302647566
"USF2",22,1,0.129830122880841,0.928998302647566
"TTC39C",21,2,0.130615867929103,0.928998302647566
"CANT1",22,1,0.132075390462845,0.928998302647566
"CNPY3",22,1,0.13253478633029,0.928998302647566
"TEAD1",22,1,0.132546095573214,0.928998302647566
"TIGIT",21,2,0.132888736668096,0.928998302647566
"HNRNPUL1",22,1,0.133072704248287,0.928998302647566
"RAB4B",22,1,0.133124456402094,0.928998302647566
"MIA-RAB4B",22,1,0.133124456402094,0.928998302647566
"RAB4B-EGLN2",22,1,0.133124456402094,0.928998302647566
"TBC1D10A",22,1,0.133369243230704,0.928998302647566
"ELOVL2",22,1,0.133438424628669,0.928998302647566
"MAFA",22,1,0.133519669762733,0.928998302647566
"LRP6",22,1,0.133604900683889,0.928998302647566
"ANKS6",22,1,0.134216063145568,0.928998302647566
"MLF2",22,1,0.134624637700892,0.928998302647566
"CEACAM3",22,1,0.134729471167573,0.928998302647566
"PLEKHG6",22,1,0.135459148126596,0.928998302647566
"L3MBTL1",22,1,0.135742710313496,0.928998302647566
"MAVS",22,1,0.135927623880427,0.928998302647566
"NPAS2",22,1,0.137140614231172,0.931617897652756
"RYK",21,2,0.137270849422302,0.931617897652756
"ARPC1A",22,1,0.14129421275619,0.945650828486467
"EEPD1",22,1,0.141541267829268,0.945650828486467
"OR2T34",16,7,0.14161458317779,0.945650828486467
"ALDH1L1",22,1,0.141692851762556,0.945650828486467
"ZHX2",19,4,0.142591529162458,0.945650828486467
"SLC39A11",21,2,0.142774054421048,0.945650828486467
"DKK4",22,1,0.144578710136521,0.945650828486467
"ACAD9",22,1,0.145386995906466,0.945650828486467
"HOXB3",20,3,0.145404594983251,0.945650828486467
"IMPACT",22,1,0.145966173391824,0.945650828486467
"PANK2",22,1,0.14610712928837,0.945650828486467
"COL10A1",22,1,0.146136534069382,0.945650828486467
"PDGFRA",22,1,0.147818521637273,0.945650828486467
"HAVCR1",22,1,0.148145147570165,0.945650828486467
"LIN7A",22,1,0.148775226685128,0.945650828486467
"TECPR1",22,1,0.149180839525263,0.945650828486467
"PTPDC1",22,1,0.149258581722139,0.945650828486467
"BAI1",22,1,0.149770713330939,0.945650828486467
"MED7",22,1,0.149978688589764,0.945650828486467
"HSPA1A",21,2,0.15030630506637,0.945650828486467
"MAP4K1",21,2,0.151527099640892,0.945650828486467
"NEK11",21,2,0.151539475203159,0.945650828486467
"HRH4",22,1,0.152035092793731,0.945650828486467
"YES1",22,1,0.15212097474518,0.945650828486467
"TRAT1",21,2,0.152530547791486,0.945650828486467
"GTPBP8",21,2,0.152663595639021,0.945650828486467
"HNF1B",20,3,0.15308640037557,0.945650828486467
"GABRA6",22,1,0.153281636297309,0.945650828486467
"KIF5B",22,1,0.153467290558082,0.945650828486467
"SLC13A3",22,1,0.155024252075459,0.951258933650119
"HOXB6",20,3,0.155357589885156,0.951258933650119
"PARP9",22,1,0.155963070610779,0.951963270614849
"BRIX1",21,2,0.157114295143283,0.953861933531028
"TDRD7",22,1,0.157341528707583,0.953861933531028
"GRB10",20,3,0.157800169537415,0.953861933531028
"HLA-C",21,2,0.15823984677846,0.953861933531028
"KDM4D",22,1,0.159173928601302,0.956521967229496
"HAND1",22,1,0.160695386493896,0.960500718602079
"PIP5K1B",22,1,0.16082572568041,0.960500718602079
"SERPINI2",21,2,0.163044808915792,0.960559723150136
"LRRIQ4",21,2,0.163403558059097,0.960559723150136
"TK1",22,1,0.163508122853156,0.960559723150136
"BTNL2",22,1,0.163562013001933,0.960559723150136
"NPR3",20,3,0.163999391714422,0.960559723150136
"WNT3",22,1,0.164292567168402,0.960559723150136
"SEMA3E",22,1,0.164941787380538,0.960559723150136
"IL18RAP",22,1,0.165526210922015,0.960559723150136
"NCR3",21,2,0.165539590027795,0.960559723150136
"VPREB1",22,1,0.16578439322787,0.960559723150136
"PDAP1",22,1,0.166318138909835,0.960694833735326
"MAP3K3",21,2,0.168105929353139,0.960694833735326
"IRS2",22,1,0.168287478541584,0.960694833735326
"FCGR3B",21,2,0.168325223890103,0.960694833735326
"KCNMB1",22,1,0.168727376285751,0.960694833735326
"AURKC",22,1,0.168777402526402,0.960694833735326
"ABCC5",21,2,0.169756231952301,0.96251430722972
"MYF6",22,1,0.170088823997833,0.96251430722972
"SEZ6",22,1,0.17154517823588,0.967933694639079
"SIRT3",21,2,0.17354046776909,0.969391055634231
"ABCA13",20,3,0.173768297592832,0.969391055634231
"LAMP1",22,1,0.174407004147976,0.969391055634231
"PLD1",21,2,0.174995021092062,0.969391055634231
"TPH1",22,1,0.175621014698702,0.969391055634231
"ADRA2B",22,1,0.177048493317997,0.969391055634231
"SFRP1",22,1,0.177057581292939,0.969391055634231
"ECI1",22,1,0.177256422875929,0.969391055634231
"SH3TC2",22,1,0.177398782473016,0.969391055634231
"P2RY12",20,3,0.177882785073601,0.969391055634231
"WDR47",22,1,0.178003199527159,0.969391055634231
"UBE2H",22,1,0.178559659060935,0.969391055634231
"STK19",21,2,0.179383941117127,0.969391055634231
"RECQL5",22,1,0.179975901860162,0.969391055634231
"CRBN",22,1,0.180074416555885,0.969391055634231
"GNL1",21,2,0.181257766827176,0.969391055634231
"FBP1",22,1,0.181809555216231,0.969391055634231
"RPL22L1",21,2,0.181955260177958,0.969391055634231
"AEBP2",20,3,0.182166778596552,0.969391055634231
"MBD4",22,1,0.182390626151626,0.969391055634231
"DGAT1",22,1,0.182469137101313,0.969391055634231
"RHO",22,1,0.183111130189517,0.969391055634231
"XYLT2",19,4,0.183290323244597,0.969391055634231
"HSPA1B",21,2,0.185303523349688,0.974410033468779
"CSNK1A1",22,1,0.185551904482065,0.974410033468779
"EMP1",21,2,0.186037930746122,0.974410033468779
"SHMT1",22,1,0.18664276490047,0.974410033468779
"OR2T35",19,4,0.187486604531835,0.974410033468779
"TAP1",22,1,0.187639002413679,0.974410033468779
"CBX4",22,1,0.188388142098453,0.974410033468779
"ASPSCR1",22,1,0.188445626912275,0.974410033468779
"MCF2L2",21,2,0.189636601953545,0.974410033468779
"C1QTNF8",22,1,0.190747243720987,0.974410033468779
"COX4I2",21,2,0.191574730617243,0.974410033468779
"MED15",22,1,0.191788203497272,0.974410033468779
"POLDIP2",22,1,0.193887305488594,0.974410033468779
"AHCYL2",22,1,0.194064817652513,0.974410033468779
"PTPRZ1",22,1,0.194126778982955,0.974410033468779
"ASPN",22,1,0.194699662538649,0.974410033468779
"CHST5",22,1,0.195575134043622,0.974410033468779
"ZNF384",22,1,0.195913981122298,0.974410033468779
"RHOT2",22,1,0.195990599450341,0.974410033468779
"UBE2I",22,1,0.19840252246184,0.974410033468779
"HRAS",21,2,0.199624653662029,0.974410033468779
"METTL2A",21,2,0.19985142719361,0.974410033468779
"PCOLCE",22,1,0.200187628460976,0.974410033468779
"HOXB8",21,2,0.200246418436169,0.974410033468779
"DNAJC19",21,2,0.201007422812119,0.974410033468779
"LHX1",22,1,0.201200880489441,0.974410033468779
"BIRC3",22,1,0.201442832939608,0.974410033468779
"CYP11B1",22,1,0.202479567334892,0.974410033468779
"EDN1",22,1,0.202840383299843,0.974410033468779
"KIF27",22,1,0.202995946490008,0.974410033468779
"OSBPL1A",22,1,0.203033393730346,0.974410033468779
"TRAF7",22,1,0.203069098294497,0.974410033468779
"BPTF",21,2,0.203260048147855,0.974410033468779
"STK33",22,1,0.203395394703276,0.974410033468779
"PIGS",22,1,0.203609566497104,0.974410033468779
"CTSD",22,1,0.204086272025724,0.974410033468779
"SLC6A3",22,1,0.204753564610287,0.974410033468779
"STK31",21,2,0.204816455193813,0.974410033468779
"OR51A2",21,2,0.206095682646842,0.974410033468779
"EPHB1",21,2,0.206523473284622,0.974410033468779
"GJA1",22,1,0.207744046964569,0.974410033468779
"IL1R2",22,1,0.20964091835594,0.974410033468779
"FOXO3",22,1,0.210020873109374,0.974410033468779
"CREBL2",21,2,0.21022317301682,0.974410033468779
"ARHGAP31",22,1,0.210324183013191,0.974410033468779
"NXT1",22,1,0.211202353803646,0.974410033468779
"KCNV1",21,2,0.211362813315798,0.974410033468779
"MCM7",22,1,0.211751467741059,0.974410033468779
"BMP2",22,1,0.211843822181737,0.974410033468779
"STARD7",22,1,0.212020631535267,0.974410033468779
"CDX1",22,1,0.212384690920858,0.974410033468779
"NEUROD2",21,2,0.212941001948234,0.974410033468779
"NAMPT",22,1,0.213014530713523,0.974410033468779
"KLHL29",22,1,0.213311117038181,0.974410033468779
"C1QTNF3",20,3,0.213514884324958,0.974410033468779
"C1QTNF3-AMACR",20,3,0.213514884324958,0.974410033468779
"ACAD11",21,2,0.213639806086759,0.974410033468779
"NPHP3-ACAD11",21,2,0.213639806086759,0.974410033468779
"TFDP2",19,4,0.214196627548168,0.974410033468779
"SP4",21,2,0.215902183201471,0.974410033468779
"DUSP26",22,1,0.215915137901831,0.974410033468779
"SRSF6",22,1,0.216176849223378,0.974410033468779
"ANKRD42",22,1,0.216282983303946,0.974410033468779
"GNG11",22,1,0.216368224845463,0.974410033468779
"ATP2C1",21,2,0.217595945004182,0.974606576671958
"BTNL9",22,1,0.217772290425817,0.974606576671958
"NDST2",22,1,0.218252484301465,0.974606576671958
"PLEKHG2",20,3,0.219126177839252,0.974606576671958
"NTHL1",22,1,0.219953815666487,0.974606576671958
"NEK8",22,1,0.220466441769656,0.974606576671958
"KLHL2",22,1,0.220692915448679,0.974606576671958
"NCOA3",22,1,0.22137061780811,0.974606576671958
"ARHGEF7",22,1,0.221529671332619,0.974606576671958
"ERC1",20,3,0.2226611464407,0.974606576671958
"KCNIP3",22,1,0.222709365696398,0.974606576671958
"ZNF703",22,1,0.223829085354517,0.974606576671958
"RAB40C",22,1,0.223856214868703,0.974606576671958
"STK38L",20,3,0.224529206721003,0.974606576671958
"ZBTB45",22,1,0.224543420603229,0.974606576671958
"ALDH3A1",22,1,0.22534433602552,0.974606576671958
"ATG3",21,2,0.225434295485321,0.974606576671958
"PIK3C2A",22,1,0.225738430825247,0.974606576671958
"ANKRD36B",22,1,0.22611299832861,0.974606576671958
"CLEC1A",22,1,0.226853054841221,0.974606576671958
"ZC3HC1",22,1,0.228008097722558,0.974606576671958
"HOXA4",22,1,0.228838022633941,0.974606576671958
"AFF1",22,1,0.229231196559062,0.974606576671958
"NINJ2",21,2,0.229543065193267,0.974606576671958
"BAG6",21,2,0.229681113518615,0.974606576671958
"SIRPB1",15,8,0.230397459538116,0.974606576671958
"GPRC5A",21,2,0.230464449952999,0.974606576671958
"COL4A2",22,1,0.230964681352054,0.974606576671958
"SND1",22,1,0.230973222704328,0.974606576671958
"SOCS1",22,1,0.232423914525324,0.978600473088186
"RNF111",22,1,0.234142429728806,0.980234797000161
"REV3L",22,1,0.234759652953954,0.980234797000161
"DUSP14",21,2,0.236216685075269,0.980234797000161
"GTF2H1",22,1,0.236222045999464,0.980234797000161
"UBE2QL1",22,1,0.236841060168015,0.980234797000161
"GPR149",20,3,0.238584581519162,0.980234797000161
"GRTP1",22,1,0.238594074507211,0.980234797000161
"HES1",20,3,0.238952574909263,0.980234797000161
"GOPC",22,1,0.239044667308629,0.980234797000161
"JAZF1",22,1,0.239089148741445,0.980234797000161
"HS3ST2",22,1,0.239156532534656,0.980234797000161
"NPM1",22,1,0.239796194304386,0.980234797000161
"STRADA",22,1,0.239815991785978,0.980234797000161
"SOX18",21,2,0.239972680556909,0.980234797000161
"C20orf151",21,2,0.240626792712285,0.980234797000161
"STEAP1B",21,2,0.241474138768419,0.980234797000161
"CHRNA10",22,1,0.242362745466265,0.980234797000161
"SLC2A3",22,1,0.242407368655372,0.980234797000161
"SLC2A14",22,1,0.242407368655372,0.980234797000161
"HOXA2",22,1,0.243644315695993,0.983188392444745
"KCP",22,1,0.24555333369243,0.985654951525357
"SPECC1",22,1,0.246028569623094,0.985654951525357
"CLEC2D",22,1,0.246936640890476,0.985654951525357
"PDE6H",20,3,0.247762856780384,0.985654951525357
"NME3",22,1,0.248903026762997,0.985654951525357
"FGF14",22,1,0.248964739089657,0.985654951525357
"NPBWR2",21,2,0.249032646431168,0.985654951525357
"ST7",22,1,0.249296645298047,0.985654951525357
"FRMD3",22,1,0.249626811920092,0.985654951525357
"PKMYT1",22,1,0.249797525447499,0.985654951525357
"ATR",20,3,0.249863593822161,0.985654951525357
"STAT6",22,1,0.250601172828108,0.985654951525357
"CA9",22,1,0.250857056184197,0.985654951525357
"MMP7",22,1,0.252356298722472,0.98670214495679
"SLC47A1",22,1,0.253816797878748,0.98670214495679
"HDAC9",21,2,0.255110264680669,0.98670214495679
"GATA6",22,1,0.255313015559575,0.98670214495679
"CD4",22,1,0.255512356693908,0.98670214495679
"CA8",22,1,0.255640293541357,0.98670214495679
"MAGEF1",20,3,0.25605615393759,0.98670214495679
"LGALS14",21,2,0.256317325175236,0.98670214495679
"TFG",22,1,0.25760692146509,0.98670214495679
"PCGF2",20,3,0.258702074242821,0.98670214495679
"SLC6A12",21,2,0.260400233029993,0.98670214495679
"GP5",20,3,0.260533494492851,0.98670214495679
"C17orf58",21,2,0.261923956072741,0.98670214495679
"MAL2",19,4,0.263070680634397,0.98670214495679
"ACO1",22,1,0.265388171280325,0.98670214495679
"KCNA6",21,2,0.265649735331976,0.98670214495679
