"","#wt","#mut","pvalue","p_adj"
"JMJD4",9,0,0.101272651893941,0.573966082734122
"LY9",9,0,0.101288132247198,0.573966082734122
"C1QTNF9",8,1,0.101433743775732,0.574293990494953
"NR6A1",9,0,0.101724729349275,0.575443693682805
"NMUR2",9,0,0.102211929855474,0.576638586354506
"SEMA3G",9,0,0.102215507410851,0.576638586354506
"TFAP4",9,0,0.102225832539214,0.576638586354506
"SIRT5",9,0,0.102400029670336,0.576638586354506
"BNC1",9,0,0.102483159777241,0.576638586354506
"DCLK1",9,0,0.102527015903959,0.576638586354506
"E2F7",9,0,0.102586132137988,0.576638586354506
"PFDN5",8,1,0.102640787334301,0.576638586354506
"FBXL20",9,0,0.103062940083989,0.577962777035791
"TMEM63B",9,0,0.103229277963428,0.577962777035791
"VIT",9,0,0.103245796862331,0.577962777035791
"NR2F6",9,0,0.103277665911878,0.577962777035791
"PLXNA3",9,0,0.103370873738885,0.577962777035791
"NCOA6",9,0,0.103470683402,0.577962777035791
"CCBL1",9,0,0.103494633259885,0.577962777035791
"SP140L",7,2,0.103747112552858,0.578668907036184
"SLC37A3",8,1,0.103797906319401,0.578668907036184
"CLCN1",8,1,0.103972713316865,0.579150135028835
"PGAP3",9,0,0.104255743754578,0.580232859586491
"HTR1E",9,0,0.104371235607179,0.580382104544593
"HOXD9",9,0,0.104495955506095,0.580582367391674
"ZMYND8",7,2,0.104992346658877,0.581448065117778
"CEACAM3",9,0,0.104994199318845,0.581448065117778
"C1orf186",9,0,0.105020504275333,0.581448065117778
"SVEP1",7,2,0.105029170482113,0.581448065117778
"ALCAM",9,0,0.105096083616591,0.581448065117778
"HRH4",7,2,0.105198910591303,0.581448065117778
"PAAF1",9,0,0.105362188184084,0.581448065117778
"HOXA13",7,2,0.105362475970922,0.581448065117778
"SERPINB9",9,0,0.106016335619308,0.584331194320936
"MAP2K2",9,0,0.106063477288506,0.584331194320936
"TSC22D2",9,0,0.106267972546133,0.584929685473958
"ITGA6",9,0,0.106350851904356,0.584929685473958
"KCNK6",8,1,0.106958820188315,0.586926298586176
"CP",8,1,0.107098413855215,0.586926298586176
"HMGA2",9,0,0.107164816542664,0.586926298586176
"GRIA4",7,2,0.107206540411559,0.586926298586176
"TAAR2",9,0,0.107210753996387,0.586926298586176
"EME1",9,0,0.107308765863952,0.586926298586176
"OSCAR",9,0,0.107347218463096,0.586926298586176
"NME1",9,0,0.107540654546111,0.586926298586176
"PSKH2",9,0,0.107598638973626,0.586926298586176
"NAT8L",9,0,0.107610627701056,0.586926298586176
"ANGEL2",9,0,0.107768672628003,0.587208098445846
"CREB1",9,0,0.107841731754302,0.587208098445846
"RAD18",9,0,0.108217148257489,0.588762456646106
"ALB",7,2,0.1084187205967,0.588975082781703
"COPS7A",9,0,0.108436206990367,0.588975082781703
"KCNIP3",9,0,0.10854605946781,0.589082884922733
"FUK",9,0,0.1088768901924,0.589804520174302
"MASTL",7,2,0.108945449964265,0.589804520174302
"ARMC7",9,0,0.10896236287202,0.589804520174302
"RCBTB2",9,0,0.109104543736222,0.589804520174302
"TBC1D8",9,0,0.109129606406582,0.589804520174302
"GPR33",9,0,0.109291352643996,0.590191339154252
"SELL",8,1,0.109496105277361,0.590259563102723
"DACH1",7,2,0.109578665832558,0.590259563102723
"NRL",9,0,0.109606423524738,0.590259563102723
"NGB",8,1,0.109751927230729,0.590259563102723
"CNTD1",9,0,0.109766545744852,0.590259563102723
"MAN1B1",9,0,0.109999150211486,0.590259563102723
"DOCK9",7,2,0.110016210498055,0.590259563102723
"BAZ2B",9,0,0.110025464780034,0.590259563102723
"PAX2",9,0,0.11011701554712,0.590266885139968
"GNG5",9,0,0.110239563817674,0.590440217010373
"KCTD6",9,0,0.11040360895868,0.590516712381306
"SP140",9,0,0.110434294263517,0.590516712381306
"GJD3",9,0,0.110584899737501,0.590839321454648
"CCKAR",9,0,0.11096750018423,0.592399909221685
"DNAH5",6,3,0.11135934602369,0.593794843994881
"PHIP",7,2,0.111410247276656,0.593794843994881
"HTR4",9,0,0.111837869980127,0.594861395777576
"SOS2",9,0,0.111854373479034,0.594861395777576
"SMAD6",9,0,0.111898847165287,0.594861395777576
"RDM1",9,0,0.111973909793426,0.594861395777576
"RRH",9,0,0.11221995201017,0.595684984514649
"VDR",8,1,0.112367457420014,0.595813901097113
"MLNR",9,0,0.112426305249035,0.595813901097113
"FOS",9,0,0.113028741935156,0.597551664926101
"LEPRE1",9,0,0.113040807683517,0.597551664926101
"PTGS2",9,0,0.113063292666052,0.597551664926101
"ADRA1B",9,0,0.113196262141013,0.597551664926101
"FKBP6",8,1,0.113215415250988,0.597551664926101
"PRKD2",9,0,0.113302003998975,0.597551664926101
"CPEB4",9,0,0.113588618534765,0.598366144778843
"L1CAM",9,0,0.1136913643516,0.598366144778843
"MPP3",9,0,0.113730708037415,0.598366144778843
"ARHGEF39",9,0,0.114970344038396,0.604263013040244
"HCRTR1",9,0,0.11503616718841,0.604263013040244
