"","#wt","#mut","pvalue","p_adj"
"SERPINE2",10,0,0.00425834853103546,0.348122337439561
"F2RL1",10,0,0.0043412055696253,0.348122337439561
"GPR32",10,0,0.00436361260673317,0.348122337439561
"ESRRA",10,0,0.00441469121581109,0.348122337439561
"KCNK7",9,1,0.00452432554302175,0.352520365227111
"CA5A",9,1,0.00467607825854101,0.358786716645238
"RGL3",10,0,0.00471438619274109,0.358786716645238
"PCGF1",10,0,0.00483184007078416,0.363498773141176
"CDC14A",9,1,0.00504813562770619,0.375141446797885
"DSG3",9,1,0.00510123586936772,0.375141446797885
"SIX5",10,0,0.00527127389588584,0.380187201768198
"SALL2",9,1,0.00529308849002061,0.380187201768198
"GMPR2",9,1,0.00550335178889777,0.380187201768198
"CEACAM5",9,1,0.00555895436319209,0.380187201768198
"RHOD",10,0,0.00565091285965881,0.380187201768198
"ZCRB1",9,1,0.00573501043950163,0.380187201768198
"LMO7",9,1,0.00579259828886686,0.380187201768198
"FOXD2",10,0,0.00579711545384173,0.380187201768198
"CLCN3",9,1,0.00581996314415298,0.380187201768198
"GBAS",10,0,0.00585314957434222,0.380187201768198
"TBL2",8,2,0.0058533877128025,0.380187201768198
"PAXIP1",10,0,0.00591271331045033,0.380187201768198
"TNF",10,0,0.00592499535223166,0.380187201768198
"GPR151",9,1,0.00616548110066761,0.391777415571549
"ARHGAP11A",9,1,0.00650696548286267,0.406728754101029
"ERCC3",10,0,0.00662987963231012,0.406728754101029
"LPAR5",9,1,0.00664473367378672,0.406728754101029
"TBC1D22A",10,0,0.00670294963544499,0.406728754101029
"MAP3K19",10,0,0.00671149051839742,0.406728754101029
"MKL2",10,0,0.00688775979868665,0.4121994042019
"BIRC7",7,3,0.00698811974177005,0.4121994042019
"SLC19A1",10,0,0.0070234233915969,0.4121994042019
"PALB2",10,0,0.00705367964409668,0.4121994042019
"CCNE1",9,1,0.00719760379393095,0.414674647944617
"PIP4K2B",9,1,0.00722275169834779,0.414674647944617
"GABRR3",9,1,0.00731429234558772,0.415717064695808
"PDE4C",10,0,0.00736794186473854,0.415717064695808
"OPRD1",10,0,0.00749280742638417,0.419148928253713
"CALD1",10,0,0.00760614884281265,0.419384895941578
"TAOK3",10,0,0.00762517992621051,0.419384895941578
"BMPR1B",8,2,0.00773415315457077,0.421284368632297
"S100A2",7,3,0.00785132924240664,0.421284368632297
"ALDH7A1",10,0,0.00785281787213755,0.421284368632297
"GRIN3A",9,1,0.00794929611119319,0.422993032908613
"NGB",10,0,0.0081484738700213,0.42551230258146
"ITGA8",6,4,0.00816555657408972,0.42551230258146
"RFC1",10,0,0.00823959993459653,0.42551230258146
"TBC1D3P1-DHX40P1",10,0,0.00838100306243115,0.42551230258146
"CD38",9,1,0.00838112998919246,0.42551230258146
"ABCB1",8,2,0.00838672070786987,0.42551230258146
"PRPS2",10,0,0.00860223248515429,0.427327285249576
"ARID4B",8,2,0.00868850680035894,0.427327285249576
"MYLIP",10,0,0.00869550431084492,0.427327285249576
"RGL1",9,1,0.00882338890434965,0.427327285249576
"RAB9B",10,0,0.00895205855973535,0.427327285249576
"RRH",10,0,0.00900018271667031,0.427327285249576
"PANK2",10,0,0.00900237536309442,0.427327285249576
"SPRY4",10,0,0.00902212950385753,0.427327285249576
"ITGA3",8,2,0.00911508619181092,0.427327285249576
"NR2E3",10,0,0.00912588616696283,0.427327285249576
"SOX2",9,1,0.00916368437205226,0.427327285249576
"AEBP2",10,0,0.00926205061990678,0.427327285249576
"MTR",6,4,0.00933116955172702,0.427327285249576
"PRRT1",10,0,0.00933868734021519,0.427327285249576
"ATP4A",10,0,0.00954874600335765,0.427327285249576
"TTBK2",10,0,0.00961578074728208,0.427327285249576
"RGS12",10,0,0.00962969944430687,0.427327285249576
"FERMT2",10,0,0.00967854876516646,0.427327285249576
"KCNB1",8,2,0.00973408648354281,0.427327285249576
"SLC6A12",8,2,0.00982261720278385,0.427327285249576
"MYO7B",7,3,0.0099270885547042,0.427327285249576
"NFE2",10,0,0.00998322976719741,0.427327285249576
"PHACTR1",10,0,0.0100263788868685,0.427327285249576
"TDRD1",9,1,0.0100476296565406,0.427327285249576
"MUC12",6,4,0.0100547596529312,0.427327285249576
"TPM3",7,3,0.0101562942821091,0.428857716621962
"JAM3",10,0,0.0105640653932725,0.435888152898097
"CHTF18",9,1,0.0105730084171384,0.435888152898097
"SH2D2A",7,3,0.0105842195695251,0.435888152898097
"STK31",10,0,0.0105891850742242,0.435888152898097
"CDKN3",10,0,0.0107435050772292,0.438241468166158
"GJC3",9,1,0.0107802714094349,0.438241468166158
"COX11",9,1,0.010930387647061,0.441601155247001
"ABCC2",9,1,0.0112611718757623,0.452174048631069
"MEF2BNB-MEF2B",10,0,0.011546447563687,0.453580261289916
"MEF2B",10,0,0.011546447563687,0.453580261289916
"NCAN",10,0,0.01161693058981,0.453580261289916
"GNG12",10,0,0.0116441352936143,0.453580261289916
"CCR2",9,1,0.011689997199565,0.453580261289916
"RAB28",9,1,0.0117978427160029,0.453580261289916
"NR4A3",10,0,0.0118195126463447,0.453580261289916
"PDE6A",9,1,0.0118506072850383,0.453580261289916
"KIAA1549L",8,2,0.0120932679469152,0.46017696925907
"PKD1L2",10,0,0.0123075385884677,0.465623352956769
"E2F3",6,4,0.0123993544561717,0.466401005262321
"COL4A2",7,3,0.0125470270930362,0.466777580049496
"NAA30",10,0,0.0125520021525915,0.466777580049496
"ZBTB10",8,2,0.0128482163369902,0.47037180739632
"RNF183",10,0,0.0129129310987334,0.47037180739632
"GLRA1",10,0,0.0129396772861474,0.47037180739632
"RIF1",9,1,0.0130271607152727,0.47037180739632
"MAPKAP1",10,0,0.0130651051499135,0.47037180739632
"LRRC33",10,0,0.0131583323442924,0.47037180739632
"EPS15",8,2,0.0133299874678547,0.47037180739632
"FLNA",10,0,0.0133434005160468,0.47037180739632
"WDR86",9,1,0.0133708630751477,0.47037180739632
"GSTT2",9,1,0.0134391944970377,0.47037180739632
"GSTT2B",9,1,0.0134391944970377,0.47037180739632
"MACF1",6,4,0.0137957655006465,0.480283431924103
"ALG3",10,0,0.0138769566254638,0.480553868326246
"FZR1",10,0,0.0144086307900161,0.494856582488097
"BTNL2",10,0,0.0144411928579414,0.494856582488097
"MRGPRG",9,1,0.0146143977412965,0.49807959267288
"ALDOC",10,0,0.0147303858229102,0.49807959267288
"GDF15",10,0,0.0147635509516484,0.49807959267288
"MIXL1",8,2,0.014911094248407,0.498258749793444
"TLR7",9,1,0.0149211176408732,0.498258749793444
"FOXL2",10,0,0.0151223165165525,0.502414018278356
"SMARCA5",7,3,0.0153891304441095,0.508696256346953
"ENPP4",8,2,0.0155261481861764,0.509776233280659
"LRRC4C",8,2,0.0156920442723155,0.509776233280659
"EPHA3",9,1,0.0159070660760255,0.509776233280659
"PDE6G",10,0,0.0160990808411032,0.509776233280659
"PIK3CD",9,1,0.0161940800303382,0.509776233280659
"TRPM6",8,2,0.0163866643488378,0.509776233280659
"NID1",9,1,0.0164467775257628,0.509776233280659
"MAP4K1",10,0,0.016495402202284,0.509776233280659
"NHLH2",10,0,0.0165063229606128,0.509776233280659
"RPL22",9,1,0.0165820954656719,0.509776233280659
"AK1",10,0,0.0166745245762883,0.509776233280659
"CLCN1",9,1,0.0166832093989127,0.509776233280659
"HSP90AB1",10,0,0.0166965679877709,0.509776233280659
"HSP90AB3P",10,0,0.0166965679877709,0.509776233280659
"MED17",8,2,0.0167265709521096,0.509776233280659
"BARD1",10,0,0.0167997559292368,0.509776233280659
"HCN4",10,0,0.0169331998363905,0.509776233280659
"ZBTB48",9,1,0.0169382153550277,0.509776233280659
"DBF4",9,1,0.0171046865145648,0.509776233280659
"GNG3",10,0,0.0171237430077559,0.509776233280659
"SRSF11",10,0,0.0171951807212906,0.509776233280659
"WIF1",9,1,0.0172284186980424,0.509776233280659
"POLDIP2",10,0,0.0172404258932863,0.509776233280659
"RAB32",10,0,0.0173387942313303,0.509776233280659
"UBE2G1",9,1,0.0173689992393563,0.509776233280659
"CHRNA5",10,0,0.0175407487860967,0.512518753593763
"ARF3",10,0,0.0177369100373125,0.512698842083503
"PTPN14",9,1,0.0178210856226356,0.512698842083503
"STK11",9,1,0.0179159581787188,0.512698842083503
"DSTYK",9,1,0.0179904949022364,0.512698842083503
"UBE2K",9,1,0.0179904949022364,0.512698842083503
"BRD8",10,0,0.0180169188203523,0.512698842083503
"TXNRD1",9,1,0.0182785786807223,0.516296472547183
"MC5R",10,0,0.0183322999312227,0.516296472547183
"MATN3",10,0,0.0183799966544681,0.516296472547183
"JPH2",7,3,0.0188087534157028,0.522839987177883
"RALYL",10,0,0.019066742364671,0.522839987177883
"GNAS",7,3,0.0190988223946269,0.522839987177883
"EPB41",9,1,0.0191001534895063,0.522839987177883
"SIX2",10,0,0.019148904004145,0.522839987177883
"LIME1",7,3,0.0191946257618962,0.522839987177883
"WSB2",10,0,0.0192272267247283,0.522839987177883
"OVOL1",10,0,0.0192520148067028,0.522839987177883
"FCN1",9,1,0.019807651436454,0.528195797494867
"THRA",9,1,0.0198166287200183,0.528195797494867
"NADK",9,1,0.0198975738598763,0.528195797494867
"SMAP1",9,1,0.0201238386224478,0.528195797494867
"PKP1",9,1,0.0202331889712948,0.528195797494867
"WWP1",9,1,0.0203201013164443,0.528195797494867
"C1QL3",10,0,0.0203473166696342,0.528195797494867
"IKBKB",9,1,0.0203889311837732,0.528195797494867
"CXCL3",10,0,0.0206870000424663,0.528195797494867
"SUCLA2",9,1,0.0209464411957037,0.528195797494867
"MAPK8",9,1,0.0209840455648114,0.528195797494867
"GLRB",10,0,0.0210135403397828,0.528195797494867
"USP28",9,1,0.0211823713999438,0.528195797494867
"JMJD6",10,0,0.0212141648516252,0.528195797494867
"NLGN4Y",10,0,0.0212724136502727,0.528195797494867
"ARNTL2",10,0,0.0213307931020078,0.528195797494867
"ZFHX3",8,2,0.0213349599229893,0.528195797494867
"NR1H3",10,0,0.0213532815709396,0.528195797494867
"NEUROD1",10,0,0.0213667839492892,0.528195797494867
"KANK1",7,3,0.0215459908461072,0.528195797494867
"RBMY1A1",10,0,0.0215474832591489,0.528195797494867
"RBMY1F",10,0,0.0215474832591489,0.528195797494867
"RBMY1B",10,0,0.0215474832591489,0.528195797494867
"RBMY1D",10,0,0.0215474832591489,0.528195797494867
"RBMY1E",10,0,0.0215474832591489,0.528195797494867
"RBMY1J",10,0,0.0215474832591489,0.528195797494867
"MAP3K9",10,0,0.0216747139457976,0.529332099907632
"KCNJ4",9,1,0.0218982975148662,0.532804301988101
"TMEM41A",10,0,0.0220785808985899,0.53374161583085
"TSC22D1",8,2,0.0220999202276792,0.53374161583085
"ORC2",10,0,0.0222362553712736,0.534228144140611
"DMRTA1",10,0,0.0223527773406653,0.534228144140611
"RCC1",9,1,0.0223649368211654,0.534228144140611
"SUSD1",10,0,0.0224885659768709,0.535227870249527
"PLCE1",10,0,0.0227337322882086,0.537399596420866
"SLC2A2",9,1,0.0227440318118533,0.537399596420866
"RBM44",10,0,0.0228952072670681,0.539025653104175
"KCNK13",9,1,0.022991199505993,0.539345522461377
"PTGIS",7,3,0.0232321650904658,0.541274065425767
"RAB25",7,3,0.0233206415348776,0.541274065425767
"TTN",1,9,0.0234458753087103,0.541274065425767
"XPC",10,0,0.023477460623573,0.541274065425767
"NEDD8-MDP1",9,1,0.023486911318704,0.541274065425767
"EED",10,0,0.0236774629519719,0.5437508597216
"NPR1",4,6,0.0237721556790628,0.544016639578553
"THRAP3",9,1,0.0242228791849014,0.550594927507227
"CA10",8,2,0.0242278593005472,0.550594927507227
"MAGEC1",9,1,0.0243924758357495,0.551218053705762
"INO80E",10,0,0.0245417201993018,0.551218053705762
"ACAD11",10,0,0.0245921576290424,0.551218053705762
"NPHP3-ACAD11",10,0,0.0245921576290424,0.551218053705762
"RNF2",9,1,0.0247184268409877,0.55175940295258
"TRIP12",6,4,0.024853199354213,0.55175940295258
"SLC34A2",9,1,0.0248692167870147,0.55175940295258
"LCN12",10,0,0.0249577943764709,0.551853933087845
"DNAJC27",9,1,0.0252330508933215,0.55462451229001
"TNFRSF6B",8,2,0.0253373153819271,0.55462451229001
"RTEL1-TNFRSF6B",8,2,0.0253373153819271,0.55462451229001
"OR2B11",8,2,0.0254663270662068,0.55547089138243
"UBLCP1",10,0,0.0255457201384433,0.55547089138243
"CNOT6L",9,1,0.025695253531677,0.55552179237618
"TSPAN8",10,0,0.0257598884240521,0.55552179237618
"MSC",10,0,0.0259649554517752,0.55552179237618
"PKP4",9,1,0.0262882190286718,0.55552179237618
"FCGR2C",8,2,0.0263298612681489,0.55552179237618
"HDGFRP3",10,0,0.0263470085054682,0.55552179237618
"HPN",10,0,0.026357685583984,0.55552179237618
"MAGEB18",10,0,0.0263683661586762,0.55552179237618
"TOR4A",10,0,0.0263843935777789,0.55552179237618
"CDC42",10,0,0.0264592923136684,0.55552179237618
"RHOC",10,0,0.0264914443116383,0.55552179237618
"IGF1",10,0,0.0265665883901825,0.55552179237618
"AIRE",10,0,0.0266850196988025,0.556221190855613
"TAL2",10,0,0.0269177299723842,0.557135727318678
"BTNL8",10,0,0.0269666434505118,0.557135727318678
"TREX1",9,1,0.0269842667013019,0.557135727318678
"BIN3",9,1,0.0271055585144006,0.557880127285383
"PHKG1",10,0,0.0272177670673212,0.558433496726073
"RBPJ",10,0,0.0276090702454485,0.560076218949092
"SFTPA1",8,2,0.027747516654091,0.560076218949092
"PRRG4",10,0,0.0279320800265697,0.560076218949092
"TREX2",9,1,0.0279491184976674,0.560076218949092
"LMTK3",8,2,0.0280826738986782,0.560076218949092
"GAK",9,1,0.0283127487019339,0.560076218949092
"CEBPA",10,0,0.028314649636841,0.560076218949092
"AHR",7,3,0.0283744329184872,0.560076218949092
"AQP4",8,2,0.028491685819366,0.560076218949092
"SETD3",10,0,0.0285018220983919,0.560076218949092
"NYX",9,1,0.028698327471006,0.560076218949092
"TDP1",10,0,0.0287185855649564,0.560076218949092
"NEK7",9,1,0.0288500812913073,0.560076218949092
"MAP3K3",10,0,0.028861914560671,0.560076218949092
"C1QL1",9,1,0.0289780502591491,0.560076218949092
"VMP1",9,1,0.0289963685600856,0.560076218949092
"TCF7",10,0,0.0290173551065306,0.560076218949092
"NCOA7",10,0,0.0290231250563928,0.560076218949092
"RABL2A",10,0,0.0293186171113757,0.560076218949092
"NEUROG3",10,0,0.0293768390409222,0.560076218949092
"TENC1",10,0,0.0294935613949401,0.560076218949092
"NFKBIA",8,2,0.0295813263234831,0.560076218949092
"WISP1",10,0,0.0296047921794469,0.560076218949092
"TNIP1",10,0,0.0296517267988243,0.560076218949092
"PDE7A",9,1,0.0297055841408984,0.560076218949092
"POU3F1",9,1,0.0297866206832819,0.560076218949092
"FRMPD4",10,0,0.0298991140770117,0.560076218949092
"RUFY3",9,1,0.030030790355819,0.560076218949092
"GJB4",10,0,0.0300649566454634,0.560076218949092
"FUT11",10,0,0.0301838665630486,0.560076218949092
"MTHFD2",10,0,0.0301957782597395,0.560076218949092
"ADRB3",7,3,0.0302440620101244,0.560076218949092
"BCOR",8,2,0.030371030611047,0.560076218949092
"PLK2",10,0,0.0304527923921847,0.560076218949092
"CLASP1",9,1,0.0305493850481254,0.560076218949092
"TRIL",9,1,0.0305493850481254,0.560076218949092
"GZMB",9,1,0.0307216964085612,0.560076218949092
"ADCK4",10,0,0.0307417588890077,0.560076218949092
"RASGRP3",8,2,0.0307857773049366,0.560076218949092
"CDH3",10,0,0.0307961837262377,0.560076218949092
"POLM",9,1,0.0308241719498436,0.560076218949092
"KIDINS220",6,4,0.0309484256854606,0.560076218949092
"ADRA2C",10,0,0.031203775141149,0.560076218949092
"POU4F1",9,1,0.0313081637103286,0.560076218949092
"ITIH3",9,1,0.0313666471455733,0.560076218949092
"COLEC11",8,2,0.0314614820630602,0.560076218949092
"ADRA1B",10,0,0.0315539190297146,0.560076218949092
"RAP2B",10,0,0.0316094908807468,0.560076218949092
"TP53BP1",9,1,0.0316734754021928,0.560076218949092
"TMC4",10,0,0.0317394627597079,0.560076218949092
"SKP2",5,5,0.0317440333987107,0.560076218949092
"TLR1",8,2,0.0317476359404298,0.560076218949092
"NRIP1",7,3,0.031950846656657,0.562145944537151
"HOXC5",10,0,0.0321820568811175,0.56469587744481
"ERCC8",9,1,0.0325479936631972,0.568531861638145
"PTGDR",9,1,0.0325948997899064,0.568531861638145
"RNMT",10,0,0.0326612650841776,0.568531861638145
"WIPI2",9,1,0.0335100663622173,0.58175964016104
"DHX36",10,0,0.033656231732735,0.5827514198168
"OR51B5",10,0,0.0338580902840298,0.584699738546108
"IRF5",10,0,0.0340543532861433,0.586395145142933
"P4HA2",10,0,0.0342581078711032,0.586395145142933
"CHEK2",10,0,0.0345954247296079,0.586395145142933
"DCAF13",9,1,0.0346209607158429,0.586395145142933
"ZNF148",10,0,0.0346552242191025,0.586395145142933
"RABL2B",9,1,0.0347336336330616,0.586395145142933
"SPTY2D1",9,1,0.0347477381171926,0.586395145142933
"SLC35E1",9,1,0.0347759606754978,0.586395145142933
"BRD1",10,0,0.0348551490935023,0.586395145142933
"NMUR2",10,0,0.0348685099135852,0.586395145142933
"CHML",9,1,0.0349527626397573,0.586395145142933
"SRGAP2",9,1,0.0351302745097,0.586395145142933
"FNBP1",10,0,0.0351433040341442,0.586395145142933
"PLK3",10,0,0.0352105870192777,0.586395145142933
"PNPLA6",9,1,0.035365680311831,0.587483191982066
"CCR4",10,0,0.0358002713383396,0.588452901837368
"GRIA2",8,2,0.0358428448433153,0.588452901837368
"LAMP2",10,0,0.035895889946893,0.588452901837368
"HFM1",9,1,0.0358980903152306,0.588452901837368
"UBQLN4",6,4,0.0359495090354125,0.588452901837368
"TFE3",9,1,0.0359777694788275,0.588452901837368
"PHF19",10,0,0.036053416904016,0.588452901837368
"ZBTB1",10,0,0.0364946361846959,0.591180943454103
"ITGB8",8,2,0.0365339709451419,0.591180943454103
"GNMT",10,0,0.0367795309280633,0.591180943454103
"INPP5B",10,0,0.036870229850661,0.591180943454103
"PTPRD",7,3,0.0371597592559451,0.591180943454103
"ARL14",10,0,0.0371714948880945,0.591180943454103
"CHIC2",8,2,0.0374583759382735,0.591180943454103
"ZBTB33",10,0,0.0376022053069105,0.591180943454103
"JMJD7-PLA2G4B",10,0,0.0376022053069105,0.591180943454103
"PLA2G4B",10,0,0.0376022053069105,0.591180943454103
"OR2T4",7,3,0.0376227039746607,0.591180943454103
"ACO1",9,1,0.0376534259104435,0.591180943454103
"CTNNBIP1",9,1,0.0376985347929896,0.591180943454103
"WDR53",10,0,0.0377016108504799,0.591180943454103
"NLGN2",9,1,0.0377286309840731,0.591180943454103
"NDST1",10,0,0.0377442767010979,0.591180943454103
"VAPB",8,2,0.0378026777697142,0.591180943454103
"ZRANB3",9,1,0.037864297728643,0.591180943454103
"PDZRN4",10,0,0.0379367450344879,0.591180943454103
"CNTD2",10,0,0.0383456107610266,0.595849938833993
"NEUROD2",9,1,0.0384184376146593,0.595849938833993
"ENPP7",9,1,0.0385790216206366,0.596925996470607
"HHAT",8,2,0.0388832967798024,0.599681133809943
"RAB7L1",9,1,0.038940333364282,0.599681133809943
"PIK3C2G",10,0,0.039100559837928,0.60027939043256
"RAB3GAP2",9,1,0.0392343942244931,0.60027939043256
"APOA2",8,2,0.0392543283583095,0.60027939043256
"OR4K15",9,1,0.0395223869636925,0.600795580752547
"SLC10A3",10,0,0.0395340234319617,0.600795580752547
"PPIG",10,0,0.0395930881338286,0.600795580752547
"CD46",9,1,0.0396552621673186,0.600795580752547
"MSH2",8,2,0.0398704668431248,0.602660982651852
"ALDH3A1",7,3,0.0401950703974641,0.604998579708594
"TP53RK",10,0,0.0402099896368584,0.604998579708594
"MAPK7",7,3,0.0403494472122838,0.605000324876242
"ITPK1",9,1,0.0404678295495439,0.605000324876242
"SOCS2",10,0,0.0404874166991282,0.605000324876242
"ABCG4",9,1,0.0406510432300744,0.605163541090157
"MXD1",10,0,0.0406832632665652,0.605163541090157
"POP7",9,1,0.040915047300449,0.606332629961248
"RAB40C",9,1,0.0409471386467336,0.606332629961248
"CHKA",9,1,0.0412207100023621,0.607055248680876
"MDH1",10,0,0.0413363670035712,0.607055248680876
"CA3",10,0,0.0413669428436471,0.607055248680876
"KLF2",10,0,0.0413669428436472,0.607055248680876
"CYP11B2",9,1,0.0415606199720911,0.608421229283314
"ESRP1",10,0,0.041665987551545,0.608421229283314
"PPP2R4",10,0,0.0421914484966369,0.608421229283314
"CDK3",9,1,0.0421976828640915,0.608421229283314
"TEN1-CDK3",9,1,0.0421976828640915,0.608421229283314
"STEAP1",8,2,0.0424194565846226,0.608421229283314
"RDH11",10,0,0.0424561173544013,0.608421229283314
"TFAP4",9,1,0.0425355886581958,0.608421229283314
"FBXW8",9,1,0.0425521256443454,0.608421229283314
"SPAG4",9,1,0.0425521256443454,0.608421229283314
"HK3",9,1,0.0425852146460218,0.608421229283314
"HOXC10",10,0,0.042722083720289,0.608421229283314
"DUT",10,0,0.042831977332675,0.608421229283314
"GNG10",10,0,0.0428712785799319,0.608421229283314
"DNAJC25-GNG10",10,0,0.0428712785799319,0.608421229283314
"SQRDL",10,0,0.0430129965972398,0.608421229283314
"PLEKHF1",10,0,0.043131374475821,0.608421229283314
"LRP10",9,1,0.043217722805803,0.608421229283314
"HKDC1",10,0,0.043226259987279,0.608421229283314
"ARL1",10,0,0.0433292366153048,0.608561917697789
"PDE1A",9,1,0.0436546873514019,0.611819975834958
"SH2D3A",10,0,0.0438389956420124,0.613090227514896
"SERPINA12",10,0,0.0441197433229041,0.613686974305858
"IL8",10,0,0.0442485513671836,0.613686974305858
"GOT1",9,1,0.0444789681891854,0.613686974305858
"PAQR9",8,2,0.0445335650101022,0.613686974305858
"CYP2J2",10,0,0.0446205086683281,0.613686974305858
"WTH3DI",9,1,0.044701950170294,0.613686974305858
"ATP10B",9,1,0.0447105436944143,0.613686974305858
"OGFOD1",10,0,0.0449704073923377,0.613686974305858
"SSH2",10,0,0.0451093274671001,0.613686974305858
"FKBP1B",10,0,0.0451830085554111,0.613686974305858
"RAPGEF3",10,0,0.045256783314304,0.613686974305858
"FSTL3",9,1,0.0453065995224205,0.613686974305858
"MADD",10,0,0.0453717304056039,0.613686974305858
"PPP1R14B",10,0,0.0455033766162475,0.613686974305858
"UHRF2",9,1,0.0455153611099364,0.613686974305858
"SFRP5",8,2,0.0456392828642037,0.613686974305858
"GPR174",10,0,0.0456518336744824,0.613686974305858
"TMEM55B",10,0,0.0458586487767213,0.613686974305858
"PUF60",9,1,0.0459877999085367,0.613686974305858
"MFRP",9,1,0.0460845012805484,0.613686974305858
"C1QTNF5",9,1,0.0460845012805484,0.613686974305858
"PDGFRB",9,1,0.0461021002485199,0.613686974305858
"NCF1B",9,1,0.0461901731428951,0.613686974305858
"H6PD",8,2,0.0463975229848844,0.613686974305858
"DGKI",10,0,0.0463997782409322,0.613686974305858
"GTF3A",9,1,0.0464020794237666,0.613686974305858
"CYP3A7",9,1,0.0465260383198652,0.613686974305858
"CYP3A7-CYP3AP1",9,1,0.0465260383198652,0.613686974305858
"TMEM64",10,0,0.0466008290649368,0.613686974305858
"MAPKBP1",8,2,0.046936885451698,0.616314724027247
"CBL",9,1,0.0469887008845831,0.616314724027247
